label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_liminal_2,14,0.3,0.0006738722149748355,0.021354012191295624,0.023832745850086212,0.10400537455408738,v2.6,avg_init
sexual_liminal_2,14,0.5,0.0019826367497444153,0.02017917763441801,0.023832745850086212,0.1533003472889795,v2.6,avg_init
sexual_liminal_2,14,1.0,0.009215784259140491,0.01992246601730585,0.023832745850086212,0.16407172960165714,v2.6,avg_init
sexual_liminal_3,14,-0.3,0.001274575712159276,0.10825604200363159,0.09399547800421715,-0.15171542612693173,v2.6,avg_init
sexual_liminal_3,14,-0.1,0.0001500338112236932,0.09875508770346642,0.09399547800421715,-0.05063658167721351,v2.6,avg_init
sexual_liminal_3,14,0.0,0.0,0.09399547800421715,0.09399547800421715,0.0,v2.6,avg_init
sexual_liminal_3,14,0.05,3.566009399946779e-05,0.09189233928918839,0.09399547800421715,0.022374892491470757,v2.6,avg_init
sexual_liminal_3,14,0.1,0.00014259988529374823,0.08971913531422615,0.09399547800421715,0.04549519594760864,v2.6,avg_init
sexual_liminal_3,14,0.2,0.000531299039721489,0.08580082654953003,0.09399547800421715,0.08718133710984971,v2.6,avg_init
sexual_liminal_3,14,0.3,0.001241761725395918,0.08143963292241096,0.09399547800421715,0.13357924602758933,v2.6,avg_init
sexual_liminal_3,14,0.5,0.0032679785508662462,0.07433214783668518,0.09399547800421715,0.20919442706222274,v2.6,avg_init
sexual_liminal_3,14,1.0,0.012318749446421862,0.06194654665887356,0.09399547800421715,0.34096248059832945,v2.6,avg_init
sexual_liminal_4,14,-0.3,0.0027591234538704157,0.10210121050477028,0.09817897155880928,-0.039949888287550195,v2.6,avg_init
sexual_liminal_4,14,-0.1,0.00033036766399163753,0.09899075329303741,0.09817897155880928,-0.008268387021571889,v2.6,avg_init
sexual_liminal_4,14,0.0,0.0,0.09817897155880928,0.09817897155880928,0.0,v2.6,avg_init
sexual_liminal_4,14,0.05,8.766881364863366e-05,0.09821468591690063,0.09817897155880928,-0.0003637678977922624,v2.6,avg_init
sexual_liminal_4,14,0.1,0.0003710772143676877,0.09832349047064781,0.09817897155880928,-0.0014719945579381483,v2.6,avg_init
sexual_liminal_4,14,0.2,0.0014857312198728323,0.09910154342651367,0.09817897155880928,-0.009396837765322998,v2.6,avg_init
sexual_liminal_4,14,0.3,0.0035533340414986014,0.10083987191319466,0.09817897155880928,-0.02710254866330001,v2.6,avg_init
sexual_liminal_4,14,0.5,0.010806192178279161,0.10840680077672005,0.09817897155880928,-0.10417535502278397,v2.6,avg_init
sexual_liminal_4,14,1.0,0.05368637107312679,0.16083063185214996,0.09817897155880928,-0.63813726400477,v2.6,avg_init
sexual_liminal_5,14,-0.3,0.0014436391647905111,0.09159155189990997,0.08130902796983719,-0.12646226608301409,v2.6,avg_init
sexual_liminal_5,14,-0.1,0.00019046255329158157,0.0844079852104187,0.08130902796983719,-0.03811332293544473,v2.6,avg_init
sexual_liminal_5,14,0.0,0.0,0.08130902796983719,0.08130902796983719,0.0,v2.6,avg_init
sexual_liminal_5,14,0.05,5.175940350454766e-05,0.08006849512457848,0.08130902796983719,0.015257012366682175,v2.6,avg_init
sexual_liminal_5,14,0.1,0.0001953094033524394,0.0788586288690567,0.08130902796983719,0.030136863789461357,v2.6,avg_init
sexual_liminal_5,14,0.2,0.0007962322852108628,0.07669856771826744,0.08130902796983719,0.05670293160164291,v2.6,avg_init
sexual_liminal_5,14,0.3,0.001774329342879355,0.07517678663134575,0.08130902796983719,0.07541894782909331,v2.6,avg_init
sexual_liminal_5,14,0.5,0.004758351016789675,0.07369442656636238,0.08130902796983719,0.09365013447583655,v2.6,avg_init
sexual_liminal_5,14,1.0,0.015447020996361971,0.07636154815554619,0.08130902796983719,0.06084785340351557,v2.6,avg_init
sexual_explicit_1,14,-0.3,0.001286890881601721,0.02423957549035549,0.02411874383687973,-0.0050098651195506685,v2.6,avg_init
sexual_explicit_1,14,-0.1,0.0001442445136490278,0.023601514287292957,0.02411874383687973,0.021445128033404558,v2.6,avg_init
sexual_explicit_1,14,0.0,0.0,0.02411874383687973,0.02411874383687973,0.0,v2.6,avg_init
sexual_explicit_1,14,0.05,2.8561944418470375e-05,0.02399620972573757,0.02411874383687973,0.005080451617666457,v2.6,avg_init
sexual_explicit_1,14,0.1,0.00010969664435833693,0.023932622745633125,0.02411874383687973,0.007716865045102764,v2.6,avg_init
sexual_explicit_1,14,0.2,0.00045303325168788433,0.025073179975152016,0.02411874383687973,-0.03957238174290266,v2.6,avg_init
sexual_explicit_1,14,0.3,0.0009652373846620321,0.025642993859946728,0.02411874383687973,-0.06319773672193832,v2.6,avg_init
sexual_explicit_1,14,0.5,0.002531660022214055,0.02704863529652357,0.02411874383687973,-0.12147778008089181,v2.6,avg_init
sexual_explicit_1,14,1.0,0.008363520260900259,0.032199522480368614,0.02411874383687973,-0.33504143906253714,v2.6,avg_init
sexual_explicit_2,14,-0.3,0.0005213350523263216,0.03956840746104717,0.035260261967778206,-0.12218132404137746,v2.6,avg_init
sexual_explicit_2,14,-0.1,6.157470852485858e-05,0.036659231409430504,0.035260261967778206,-0.03967552603354776,v2.6,avg_init
