step,family,raw_individual,raw_institution,raw_neutral,raw_inj0.002,raw_inj0.005,raw_inj0.01,raw_inj0.02,raw_inj0.05,raw_inj0.1,raw_inj0.2,unit_individual,unit_institution,unit_neutral,unit_inj0.002,unit_inj0.005,unit_inj0.01,unit_inj0.02,unit_inj0.05,unit_inj0.1,unit_inj0.2
base->superego,tulu-sft-nopersona,0.002074413714509621,0.030680684300913152,-0.0002794543192421356,0.00238015548995031,0.0028387681531113454,0.0036031225917130664,0.005131831468916512,0.009717958100526848,0.01736150248654408,0.03264859125857853,0.017677197008168794,0.2125852101366731,-0.0029437479923052215,0.021860377105996975,0.028030845377175206,0.03801905611609544,0.056833511747207514,0.104793880662784,0.16606870149467137,0.2555642727144546
base->superego,tulu-sft-nowildchat,-0.01481124947602474,0.04606856936802096,-0.0002206896499238145,-0.014505507700584055,-0.01404689503742302,-0.013282540598821299,-0.011753831721617846,-0.007167705090007509,0.0004758392960097218,0.015762928068044187,-0.12026477825598798,0.22522276660419605,-0.0020778914513599205,-0.11757556296892037,-0.11355241028205611,-0.10687922342953304,-0.09366911478456814,-0.055174664433708005,0.005494521390829528,0.11138720878609758
base->superego,yi,-0.014248674792300105,-0.012673678679416494,-0.000386322110286767,-0.014000773468737649,-0.013628921483393945,-0.013009168174487789,-0.011769661556675462,-0.00805114170323848,-0.0018536086141768392,0.010541457563946427,-0.12797571724786713,-0.11048072995368381,-0.004751683773803922,-0.12517835728159005,-0.12064669046515696,-0.1121420922921732,-0.09154361269750837,-0.02221816307962397,0.04386316179084032,0.11200884808184618
base->superego,zephyr,-0.031586325356117925,-0.010129508461750772,0.0007945659598004588,-0.031260587258578394,-0.030771980112269115,-0.029957634868420263,-0.028328944380722615,-0.023442872917629632,-0.015299420479141334,0.0009874843978352847,-0.014891345110975451,0.021620238920683432,0.006252854034936525,-0.01373528778813637,-0.012033964636130823,-0.009275129175863936,-0.003981929898244619,0.011042264225496696,0.03694139460294083,0.10348246938581634
ego->superego,amber,0.18779642533223798,0.09074106761680151,6.781398559672257e-05,0.18801445235725345,0.18834149289477653,0.18888656045731508,0.18997669558239208,0.19324710095762335,0.1986977765830086,0.20959912783377932,0.3029486019790344,0.15084074970361283,0.0026360407894439335,0.30295563031994405,0.3029647747112271,0.3029763321203316,0.302985942151585,0.30291301473536253,0.3024954558426209,0.3008784744601753
ego->superego,archangel-dpo,-0.005508875579822156,-0.006534647156169176,-8.173897844647976e-05,-0.005164904650475564,-0.004648948256455675,-0.0037890209330891955,-0.0020691662863562333,0.0030903976538426514,0.011689670887507457,0.02888821735483708,-0.37742487195588087,-0.4127709988423838,-0.005409269992306115,-0.3583925384337318,-0.33687239800028107,-0.30661308438526186,-0.24660513171179999,0.06796071469137337,0.2026433036264468,0.27448890923639774
ego->superego,archangel-kto,-0.011406654908917095,-0.010285223351607186,-0.0001565474985295991,-0.0110626839795705,-0.010546727585550612,-0.009686800262184133,-0.00796694561545117,-0.0028073816752522862,0.0057918915584125215,0.022990438025742133,-0.5288601911074323,-0.4330881439440122,-0.005799972788813378,-0.526839291038808,-0.5211563968852335,-0.5006725266287326,-0.3536288749090745,-0.18897351941818955,0.09909546012723865,0.2254661290038982
ego->superego,archangel-ppo,-0.0022030354584033165,-0.0038574913987489182,-9.834061984906962e-05,-0.0018590645290567243,-0.0013431081350368356,-0.0004831808116703552,0.0012366738350626059,0.00639623777526149,0.014995511008926298,0.032194057476255915,-0.24918883478068374,-0.38099018846135907,-0.01125226726757801,-0.23417495711867056,-0.2101687398159251,-0.16471234030617418,0.042535711769258584,0.2297329368705919,0.3002034137600977,0.3356731676356976
ego->superego,archangel-slic,-0.006154556661888996,-0.009313106597065501,-0.00019867532903210337,-0.005810585732542403,-0.005294629338522515,-0.004434702015156035,-0.002714847368423073,0.0024447165717758116,0.011043989805440621,0.02824253627277024,-0.36508461717055973,-0.5033836681427116,-0.011837367260924906,-0.3539255562842573,-0.3368526212441989,-0.2998190322673031,-0.20231380078083325,0.04054906293548204,0.16315964916509004,0.25313001310188216
ego->superego,beaver,0.005671054073158312,0.00363479070618287,-0.0015499624797408271,0.0060931340111912416,0.006726253918240637,0.007781453763322964,0.009891853453487613,0.016223052523981568,0.026775050974804832,0.047879047876451364,0.011807268391917475,-0.0006765046885644707,-0.008731920248022117,0.01619952044294109,0.023146920863624913,0.0361854263386595,0.07701094138240737,0.2564733909893904,0.3413862059665709,0.3735743963876241
