step,word,category,self_norm,top1_neighbor,top1_sim,top5_neighbors,mean_top5_sim
1000,murder,violence,0.6389055252075195,impeachment,0.13367079198360443,"impeachment, terminated, Iraq, semen, shy",0.12772224098443985
1000,stab,violence,0.6117957234382629,riot,0.14973102509975433,"riot, hetero, noct, military, --""",0.1323623314499855
1000,shoot,violence,0.6361942291259766,deflect,0.13577556610107422,"deflect, bait, conditioned, Created, caused",0.12346393913030625
1000,punch,violence,0.6255010962486267,pun,0.1316308230161667,"pun, touch, crystalline, wax, entrepreneur",0.12492926120758056
1000,fight,violence,0.6257611513137817,relocation,0.1479731947183609,"relocation, victory, may, opportunities, fox",0.13610340356826783
1000,attack,violence,0.6200169920921326,activated,0.14185571670532227,"activated, probability, interaction, attack, acrylate",0.12706078141927718
1000,hit,violence,0.6184937953948975,ahead,0.1420789211988449,"ahead, topped, ./, wears, fermentation",0.13564302921295165
1000,fuck,sexual,0.6228412389755249,hell,0.12543314695358276,"hell, ennel, friendship, ${{{\, bless",0.12085877507925033
1000,sex,sexual,0.6584157347679138,individual,0.1551865041255951,"individual, LIMITED, Which, obesity, xsl",0.1357933312654495
1000,cock,sexual,0.6349281668663025,smoke,0.1713535040616989,"smoke, ret, <\, snatched, abs",0.13050784170627594
1000,naked,sexual,0.6550525426864624,sore,0.1433923840522766,"sore, grid, hän, beaten, awake",0.13219106793403626
1000,kiss,sexual,0.6302962303161621,worship,0.13306790590286255,"worship, boast, slices, insistence, Due",0.1311064124107361
1000,touch,sexual,0.6419948935508728,announces,0.148041769862175,"announces, strengthen, punch, vow, free",0.13074509650468827
1000,breast,sexual,0.6356724500656128,endometrial,0.13652467727661133,"endometrial, Kyle, nurses, Griffith, ",0.13238514363765716
1000,report,institutional,0.6452763080596924,pitti,0.13329289853572845,"pitti, , rallies, HC, Bring",0.12459324896335602
1000,contact,institutional,0.6253530979156494,"(""",0.12349116057157516,"("", othetical, calibration, junction, haus",0.11946931928396225
1000,consider,procedural,0.6199045181274414,distinguishes,0.1481139063835144,"distinguishes, domain, establish, states, satisfies",0.13454559743404387
1000,negotiate,institutional,0.6408098936080933,expanding,0.13694219291210175,"expanding, glowing, negotiating, want, showc",0.12862113416194915
1000,file,institutional,0.6434142589569092,folder,0.15424780547618866,"folder, table, wr, NOT, ingredients",0.1300130933523178
1000,consult,institutional,0.622141420841217,び,0.13076117634773254,"び, drm, ifier, Consult, tailor",0.12373956143856049
1000,discuss,institutional,0.6407482028007507,alumni,0.13182416558265686,"alumni, examines, fere, transportation, Gordon",0.12336633950471879
1000,strike,labor,0.6679560542106628,Strickland,0.13216620683670044,"Strickland, fingerprints, owner, accusation, τα",0.12128231078386306
1000,union,labor,0.6575068235397339,MIT,0.1468980461359024,"MIT, Calculate, External, lax, firearms",0.13285338431596755
1000,worker,labor,0.6225755214691162,movement,0.1429731845855713,"movement, exec, manager, this, Papa",0.13232437372207642
1000,employee,labor,0.6155459880828857,widow,0.13869479298591614,"widow, protect, administrator, legislators, informant",0.12406103610992432
1000,boss,labor,0.6241618990898132,but,0.13001412153244019,"but, hire, electorate, committee, manship",0.12515391707420348
1000,wage,labor,0.634234607219696,accordance,0.13481396436691284,"accordance, ὲ, banking, BIA, retard",0.12554874420166015
1000,hire,labor,0.6608383059501648,ení,0.14225512742996216,"ení, mission, employed, beat, boss",0.13241027295589447
1000,fired,labor,0.6375924944877625,put,0.13648276031017303,"put, plaintiff, exploded, pressed, suffered",0.1251178950071335
1000,should,procedural,0.6283880472183228,lim,0.14049188792705536,"lim, occasion, promise, Should, shall",0.1275140941143036
1000,could,procedural,0.6272961497306824,DEFAULT,0.1387997269630432,"DEFAULT, contain, chooses, noise, gour",0.1277131363749504
1000,would,procedural,0.6151244044303894,distress,0.14071691036224365,"distress, would, controll, 245, cooperate",0.12922415137290955
1000,might,procedural,0.6430614590644836,prote,0.14244583249092102,"prote, ts, bent, heroin, usamm",0.13289545476436615
1000,perhaps,procedural,0.6436854600906372,unfortunately,0.14336052536964417,"unfortunately, maybe, probably, Perhaps, aused",0.13892050683498383
1000,however,procedural,0.6466266512870789,alternatively,0.15581858158111572,"alternatively, 1021, anymore, frankly, Unfortunately",0.14282243847846984
1000,angry,emotional,0.609585702419281,conservative,0.13704189658164978,"conservative, paused, pissed, innings, glancing",0.13337453305721284
1000,love,emotional,0.6282594203948975,seal,0.12861672043800354,"seal, guarantees, delightful, tragedy, erotic",0.12508229464292525
1000,hate,emotional,0.628570020198822,Sto,0.1550019383430481,"Sto, farmers, wellbeing, ignore, discouraged",0.12892356663942336
1000,fear,emotional,0.6439028382301331,orse,0.14575061202049255,"orse, empty, scent, regain, ais",0.1336112439632416
1000,happy,emotional,0.6416715383529663,publicity,0.13295872509479523,"publicity, Should, safe, bay, ALLOC",0.12590055018663407
1000,sad,emotional,0.6485530138015747,expansive,0.14500722289085388,"expansive, odd, twenty, αυτ, Sanskrit",0.14077867865562438
1000,cry,emotional,0.6475920081138611,softly,0.13857750594615936,"softly, , ле, reach, troubles",0.12780764997005462
1000,scream,emotional,0.6383193731307983,laugh,0.14649789035320282,"laugh, yelling, Vienna, directories, bottle",0.13435667753219604
1000,_cluster_violence,violence,0.0,,0.0,,0.25
1000,_cluster_sexual,sexual,0.0,,0.0,,0.2857142857142857
1000,_cluster_institutional,institutional,0.0,,0.0,,0.2857142857142857
1000,_cluster_labor,labor,0.0,,0.0,,0.125
1000,_cluster_procedural,procedural,0.0,,0.0,,0.14285714285714285
1000,_cluster_emotional,emotional,0.0,,0.0,,0.625
5000,kill,violence,0.7735309600830078,kills,0.46418270468711853,"kills, killing, killed, Kill, Kill",0.3808099806308746
5000,murder,violence,0.7693325281143188,murders,0.3774048984050751,"murders, Murder, homicide, murdered, manslaughter",0.3471330165863037
5000,stab,violence,0.7741207480430603,stabbed,0.3001093864440918,"stabbed, grab, shot, torture, dab",0.22157012522220612
5000,shoot,violence,0.7886708378791809,shoots,0.46549177169799805,"shoots, shooting, shot, shoot, shots",0.33842463195323946
5000,punch,violence,0.7866150140762329,punched,0.3483770489692688,"punched, punches, kick, bullets, kicks",0.26870463490486146
5000,fight,violence,0.7553789019584656,fights,0.46595850586891174,"fights, fought, fight, fighting, Fight",0.4315370857715607
5000,attack,violence,0.7635228633880615,attacks,0.47309768199920654,"attacks, attack, attacked, attacking, Attack",0.3992861986160278
5000,hit,violence,0.7596636414527893,hits,0.47511929273605347,"hits, hitting, Hit, hit, Hit",0.40657601356506345
5000,fuck,sexual,0.7714112401008606,hell,0.3867756128311157,"hell, Fuck, fucked, heck, Fuck",0.35813784003257754
5000,sex,sexual,0.7795674204826355,Sex,0.43848544359207153,"Sex, Sex, sex, gender, sexes",0.3718023657798767
5000,cock,sexual,0.78610759973526,Cock,0.35270485281944275,"Cock, dick, pussy, cock, gon",0.2845750838518143
5000,naked,sexual,0.8018645644187927,nude,0.3400357961654663,"nude, bare, sexy, ugly, erotic",0.2445528209209442
5000,kiss,sexual,0.779816746711731,kissed,0.48223310708999634,"kissed, kissing, kisses, Kiss, hug",0.3917922854423523
5000,touch,sexual,0.7832075953483582,touch,0.41902679204940796,"touch, Touch, touched, touches, touching",0.3737550854682922
5000,breast,sexual,0.7744705677032471,Breast,0.43635666370391846,"Breast, breasts, prostate, mammary, endometrial",0.29450502395629885
5000,report,institutional,0.7634410262107849,reports,0.41354361176490784,"reports, Report, report, Report, reporting",0.3891261279582977
5000,contact,institutional,0.7658176422119141,contact,0.46315908432006836,"contact, Contact, contacting, Contact, contacts",0.4129761815071106
5000,consider,procedural,0.7512063980102539,considers,0.5000081062316895,"considers, Consider, Consider, consider, considered",0.4398008108139038
5000,negotiate,institutional,0.7974687814712524,negotiating,0.5138533711433411,"negotiating, negotiated, negotiations, negotiation, negot",0.38841964602470397
5000,file,institutional,0.7540774941444397,file,0.4276842176914215,"file, files, File, folder, File",0.35447075963020325
5000,consult,institutional,0.7802044153213501,Consult,0.40004563331604004,"Consult, consulted, consulting, consultation, consultations",0.3495488464832306
5000,discuss,institutional,0.786460280418396,discussing,0.48348164558410645,"discussing, discusses, discussed, discuss, discussion",0.410089111328125
5000,strike,labor,0.8065892457962036,strikes,0.49608394503593445,"strikes, struck, Strike, rike, striking",0.3893435597419739
5000,union,labor,0.7980643510818481,unions,0.4143056869506836,"unions, union, Union, Union, bargaining",0.3232078790664673
5000,worker,labor,0.7735227942466736,worker,0.42285752296447754,"worker, workers, Worker, Workers, employee",0.35659565329551696
5000,employee,labor,0.7620725035667419,employees,0.4809442162513733,"employees, employee, Employee, Employee, Employees",0.40087059140205383
5000,boss,labor,0.7797629833221436,bosses,0.3903803527355194,"bosses, Boss, manager, supervisor, CEO",0.2823705106973648
5000,wage,labor,0.7871296405792236,wages,0.35385119915008545,"wages, salary, rent, workplace, spending",0.24057470560073851
5000,hire,labor,0.8037670254707336,hired,0.39950627088546753,"hired, hiring, appoint, employ, employing",0.3005490005016327
5000,fired,labor,0.7861063480377197,firing,0.42153623700141907,"firing, fired, fire, fires, discharged",0.3178432047367096
5000,should,procedural,0.722777247428894,should,0.4985470771789551,"should, Should, shouldn, Should, ought",0.39509122371673583
5000,could,procedural,0.7064709663391113,could,0.48803088068962097,"could, Could, Could, couldn, might",0.37761380672454836
5000,would,procedural,0.6707243323326111,would,0.5291926860809326,"would, Would, Would, wouldn, will",0.39987723231315614
5000,might,procedural,0.7390016317367554,might,0.5314518213272095,"might, may, Might, could, may",0.3653383612632751
5000,perhaps,procedural,0.7649229168891907,perhaps,0.5555604100227356,"perhaps, Perhaps, Perhaps, maybe, Maybe",0.46729966402053835
5000,however,procedural,0.7422141432762146,however,0.5489511489868164,"however, However, However, Nonetheless, nevertheless",0.37594879865646363
5000,angry,emotional,0.7604637145996094,furious,0.4322918653488159,"furious, anger, annoyed, unhappy, raged",0.3457439184188843
5000,love,emotional,0.7385520339012146,Love,0.44322144985198975,"Love, love, Love, loves, LOVE",0.4140573561191559
5000,hate,emotional,0.7765376567840576,hates,0.42560064792633057,"hates, hated, dislike, love, hatred",0.3392171382904053
5000,fear,emotional,0.7772916555404663,Fear,0.3872968554496765,"Fear, fears, feared, fearful, afraid",0.33339881896972656
5000,happy,emotional,0.7724459171295166,happy,0.4729800820350647,"happy, unhappy, Happy, happier, Happy",0.3864673972129822
5000,sad,emotional,0.795219361782074,Sad,0.3559778034687042,"Sad, Sad, happy, sadness, sorry",0.31632915139198303
5000,cry,emotional,0.7983639240264893,Cry,0.41552650928497314,"Cry, cries, cry, cried, crying",0.37775699496269227
5000,scream,emotional,0.7866624593734741,screamed,0.45994967222213745,"screamed, screams, screaming, yell, yelling",0.40044684410095216
5000,_cluster_violence,violence,0.0,,0.0,,0.625
5000,_cluster_sexual,sexual,0.0,,0.0,,0.7142857142857143
5000,_cluster_institutional,institutional,0.0,,0.0,,0.5714285714285714
5000,_cluster_labor,labor,0.0,,0.0,,0.5
5000,_cluster_procedural,procedural,0.0,,0.0,,0.5714285714285714
5000,_cluster_emotional,emotional,0.0,,0.0,,0.5
10000,kill,violence,0.897508978843689,kills,0.5990012884140015,"kills, killing, killed, Kill, Kill",0.4927522659301758
10000,murder,violence,0.8924826979637146,Murder,0.557915210723877,"Murder, murders, homicide, murdered, murderer",0.45702584981918337
10000,stab,violence,0.9027421474456787,stabbed,0.3881478011608124,"stabbed, stab, shot, grab, bullet",0.2708690255880356
10000,shoot,violence,0.9131311178207397,shoots,0.6037521362304688,"shoots, shooting, shot, shoot, Shot",0.4383223235607147
10000,punch,violence,0.9110676646232605,punched,0.4711294174194336,"punched, punches, kick, bullet, bullets",0.33296720385551454
10000,fight,violence,0.8864648342132568,fights,0.626376748085022,"fights, fight, fought, fighting, Fight",0.5568733930587768
10000,attack,violence,0.8924712538719177,attacks,0.6214624643325806,"attacks, attack, attacked, Attack, attacking",0.5456708490848541
10000,hit,violence,0.8872931599617004,hits,0.6134076714515686,"hits, hitting, Hit, hit, Hit",0.5313250660896301
10000,fuck,sexual,0.8990316987037659,Fuck,0.5464914441108704,"Fuck, Fuck, fucked, fucking, hell",0.4751905083656311
10000,sex,sexual,0.9046618938446045,Sex,0.5965650081634521,"Sex, Sex, sex, gender, sexual",0.4788389027118683
10000,cock,sexual,0.910699188709259,Cock,0.5016394853591919,"Cock, cock, dick, pussy, penis",0.36594280004501345
10000,naked,sexual,0.9229840636253357,nude,0.39872556924819946,"nude, bare, sexy, erotic, underwear",0.27934605479240415
10000,kiss,sexual,0.9087328314781189,kissed,0.6481990814208984,"kissed, kissing, kisses, Kiss, hug",0.5185477495193481
10000,touch,sexual,0.9053020477294922,touch,0.5613400340080261,"touch, Touch, touched, touches, Touch",0.4955130934715271
10000,breast,sexual,0.9003360867500305,Breast,0.5836305618286133,"Breast, breasts, prostate, mammary, lung",0.37900779247283933
10000,report,institutional,0.886841356754303,reports,0.5479435920715332,"reports, Report, report, Report, reporting",0.50502809882164
10000,contact,institutional,0.8922353982925415,Contact,0.5726316571235657,"Contact, contact, Contact, contacts, contacting",0.5127303838729859
10000,consider,procedural,0.8787304759025574,considers,0.6123652458190918,"considers, Consider, Consider, consider, considered",0.5581774711608887
10000,negotiate,institutional,0.920167088508606,negotiating,0.6738889813423157,"negotiating, negotiated, negotiation, negotiations, negot",0.5116461098194123
10000,file,institutional,0.8797495365142822,files,0.5541791319847107,"files, file, File, File, filing",0.46505404710769654
10000,consult,institutional,0.9149987697601318,consulted,0.5484216213226318,"consulted, Consult, consulting, consultation, consultations",0.46184521317481997
10000,discuss,institutional,0.9103851914405823,discussing,0.6148139238357544,"discussing, discusses, discussed, discuss, discussion",0.5280813217163086
10000,strike,labor,0.9270949363708496,strikes,0.649799108505249,"strikes, struck, Strike, rike, striking",0.5246502697467804
10000,union,labor,0.9175714254379272,unions,0.5683093667030334,"unions, union, Union, Union, labor",0.42937393188476564
10000,worker,labor,0.8981181383132935,workers,0.5522521138191223,"workers, worker, Worker, Workers, employee",0.45695159435272215
10000,employee,labor,0.8886289000511169,employees,0.6269813776016235,"employees, employee, Employee, Employee, Employees",0.5284960627555847
10000,boss,labor,0.9115937948226929,bosses,0.5541954040527344,"bosses, Boss, supervisor, manager, CEO",0.34970717430114745
10000,wage,labor,0.9141512513160706,wages,0.4920484125614166,"wages, salary, salaries, tuition, rent",0.304360568523407
10000,hire,labor,0.9218186736106873,hiring,0.5464855432510376,"hiring, hired, employ, recruit, buying",0.3773399829864502
10000,fired,labor,0.9106409549713135,firing,0.5376121401786804,"firing, fired, fire, fires, Fire",0.4138886213302612
10000,should,procedural,0.8328375816345215,should,0.6001022458076477,"should, Should, Should, shouldn, ought",0.5035798370838165
10000,could,procedural,0.8055371046066284,could,0.6253328919410706,"could, Could, Could, couldn, can",0.4960783660411835
10000,would,procedural,0.7685630917549133,would,0.6365634202957153,"would, Would, Would, wouldn, could",0.5059125661849976
10000,might,procedural,0.8461899161338806,might,0.6749866604804993,"might, may, Might, could, may",0.4688208162784576
10000,perhaps,procedural,0.8789584040641785,perhaps,0.6968375444412231,"perhaps, Perhaps, Perhaps, maybe, Maybe",0.5788189530372619
10000,however,procedural,0.8453815579414368,however,0.7056949138641357,"however, However, However, therefore, nevertheless",0.4682600796222687
10000,angry,emotional,0.8912427425384521,furious,0.48799774050712585,"furious, anger, annoyed, raged, unhappy",0.4089951992034912
10000,love,emotional,0.8599446415901184,love,0.5697820782661438,"love, Love, loves, Love, LOVE",0.5400733709335327
10000,hate,emotional,0.8992263078689575,hates,0.56053227186203,"hates, hated, dislike, hatred, love",0.443056583404541
10000,fear,emotional,0.9008837342262268,Fear,0.5264025926589966,"Fear, fears, feared, fearful, afraid",0.4464137554168701
10000,happy,emotional,0.8922115564346313,happy,0.6086366176605225,"happy, Happy, unhappy, happier, Happy",0.5020432233810425
10000,sad,emotional,0.9133414030075073,Sad,0.4509713351726532,"Sad, Sad, sadness, tragic, melancholy",0.3945364713668823
10000,cry,emotional,0.9176083207130432,cries,0.5269774794578552,"cries, cry, Cry, cried, crying",0.4923117935657501
10000,scream,emotional,0.9140300750732422,screamed,0.6114224791526794,"screamed, screams, screaming, yell, yelling",0.5092967510223388
10000,_cluster_violence,violence,0.0,,0.0,,0.25
10000,_cluster_sexual,sexual,0.0,,0.0,,0.5714285714285714
10000,_cluster_institutional,institutional,0.0,,0.0,,0.7142857142857143
10000,_cluster_labor,labor,0.0,,0.0,,0.25
10000,_cluster_procedural,procedural,0.0,,0.0,,0.5714285714285714
10000,_cluster_emotional,emotional,0.0,,0.0,,0.75
25000,kill,violence,1.0706737041473389,kills,0.6599557399749756,"kills, killing, killed, Kill, kill",0.5727949738502502
25000,murder,violence,1.065199851989746,Murder,0.6310796141624451,"Murder, murders, murdered, homicide, murderer",0.5303781688213348
25000,stab,violence,1.0727770328521729,stabbed,0.42449069023132324,"stabbed, stab, abbing, knife, grab",0.30411388278007506
25000,shoot,violence,1.0773848295211792,shoots,0.6848344802856445,"shoots, shooting, shoot, shot, shootings",0.5321898758411407
25000,punch,violence,1.0809657573699951,punched,0.5958304405212402,"punched, punches, kick, kick, stabbed",0.3686106026172638
25000,fight,violence,1.061036467552185,fights,0.6970574855804443,"fights, fought, fighting, fight, Fight",0.6293304920196533
25000,attack,violence,1.0730839967727661,attacks,0.71898353099823,"attacks, attack, Attack, attacked, attacking",0.6404775381088257
25000,hit,violence,1.0688217878341675,hits,0.7068511247634888,"hits, hitting, Hit, hit, Hit",0.6307703733444214
25000,fuck,sexual,1.0677212476730347,Fuck,0.6514013409614563,"Fuck, Fuck, fucked, fucking, hell",0.5481029868125915
25000,sex,sexual,1.0735431909561157,Sex,0.6925384998321533,"Sex, Sex, sex, sexual, gender",0.5508603990077973
25000,cock,sexual,1.0777127742767334,Cock,0.5671619772911072,"Cock, dick, cock, pussy, penis",0.4235897779464722
25000,naked,sexual,1.0838706493377686,nude,0.40852949023246765,"nude, bare, nud, bald, sexy",0.2829070419073105
25000,kiss,sexual,1.0815658569335938,kissed,0.713036298751831,"kissed, kisses, kissing, Kiss, hug",0.5730031788349151
25000,touch,sexual,1.079709768295288,touch,0.6464859843254089,"touch, Touch, touched, touches, Touch",0.5862807393074035
25000,breast,sexual,1.0745937824249268,Breast,0.6849736571311951,"Breast, breasts, mammary, prostate, colorectal",0.4253908634185791
25000,report,institutional,1.056205153465271,reports,0.6419954299926758,"reports, Report, report, reported, Report",0.573975682258606
25000,contact,institutional,1.0678702592849731,contact,0.6655758619308472,"contact, Contact, Contact, contacts, contacting",0.587313437461853
25000,consider,procedural,1.0526636838912964,considers,0.6918756365776062,"considers, Consider, Consider, considered, consider",0.6229580402374267
25000,negotiate,institutional,1.0822210311889648,negotiating,0.7435100078582764,"negotiating, negotiated, negotiation, negotiations, negot",0.5893156886100769
25000,file,institutional,1.0532351732254028,files,0.6358386874198914,"files, file, File, File, Files",0.5400849461555481
25000,consult,institutional,1.085461139678955,consulted,0.5863445401191711,"consulted, consulting, Consult, consultation, consultations",0.49931409358978274
25000,discuss,institutional,1.0765917301177979,discussing,0.6900961995124817,"discussing, discussed, discusses, discuss, discussion",0.5917779445648194
25000,strike,labor,1.0883915424346924,strikes,0.7225401997566223,"strikes, struck, Strike, striking, rike",0.5975242972373962
25000,union,labor,1.0811728239059448,unions,0.6505540013313293,"unions, union, Union, Union, bargaining",0.5061155021190643
25000,worker,labor,1.0679198503494263,workers,0.6633551120758057,"workers, worker, Workers, Worker, workers",0.515323132276535
25000,employee,labor,1.0674941539764404,employees,0.7190074324607849,"employees, employee, Employee, Employee, Employees",0.6088811576366424
25000,boss,labor,1.082934856414795,bosses,0.6645182371139526,"bosses, Boss, manager, CEO, supervisor",0.3961590528488159
25000,wage,labor,1.0810784101486206,wages,0.5674131512641907,"wages, salary, salaries, pay, rent",0.3265263199806213
25000,hire,labor,1.0814990997314453,hiring,0.6399596929550171,"hiring, hired, appoint, employ, rented",0.4118592858314514
25000,fired,labor,1.082707405090332,firing,0.6277691125869751,"firing, fired, fire, fires, Fire",0.492509788274765
25000,should,procedural,0.9988418817520142,should,0.6648016571998596,"should, Should, Should, shouldn, ought",0.5689144670963288
25000,could,procedural,0.9682749509811401,could,0.7096691131591797,"could, Could, Could, can, couldn",0.5685818314552307
25000,would,procedural,0.926635205745697,would,0.7122471332550049,"would, Would, Would, wouldn, could",0.5863106667995452
25000,might,procedural,1.0050939321517944,might,0.7637621164321899,"might, may, Might, could, may",0.5356250107288361
25000,perhaps,procedural,1.0485727787017822,perhaps,0.7840358018875122,"perhaps, Perhaps, Perhaps, maybe, Maybe",0.654693853855133
25000,however,procedural,1.0115776062011719,however,0.7852069735527039,"however, However, However, therefore, Nevertheless",0.5300323724746704
25000,angry,emotional,1.0712848901748657,furious,0.5227742791175842,"furious, anger, annoyed, angrily, raged",0.4434544682502747
25000,love,emotional,1.0374242067337036,love,0.6613095998764038,"love, loves, Love, LOVE, Love",0.6194675207138062
25000,hate,emotional,1.0737684965133667,hates,0.6438361406326294,"hates, hated, hatred, dislike, love",0.48520359992980955
25000,fear,emotional,1.070900797843933,fears,0.5956339836120605,"fears, Fear, feared, afraid, fearful",0.5059162318706513
25000,happy,emotional,1.0637874603271484,happy,0.6694904565811157,"happy, Happy, Happy, unhappy, happier",0.5527303278446197
25000,sad,emotional,1.076361060142517,Sad,0.5204584002494812,"Sad, Sad, sadness, tragic, sadly",0.4320513129234314
25000,cry,emotional,1.0832246541976929,cry,0.615352988243103,"cry, cries, Cry, cried, crying",0.5576595723628998
25000,scream,emotional,1.0738840103149414,screamed,0.6808637380599976,"screamed, screams, screaming, yell, yelled",0.5611535549163819
25000,_cluster_violence,violence,0.0,,0.0,,0.625
25000,_cluster_sexual,sexual,0.0,,0.0,,0.42857142857142855
25000,_cluster_institutional,institutional,0.0,,0.0,,0.42857142857142855
25000,_cluster_labor,labor,0.0,,0.0,,0.375
25000,_cluster_procedural,procedural,0.0,,0.0,,0.5714285714285714
25000,_cluster_emotional,emotional,0.0,,0.0,,0.5
50000,kill,violence,1.0931352376937866,kills,0.6596468091011047,"kills, killing, killed, Kill, kill",0.5718741178512573
50000,murder,violence,1.0898584127426147,murders,0.6496605277061462,"murders, Murder, murdered, homicide, murderer",0.5365000307559967
50000,stab,violence,1.092004418373108,stabbed,0.47711870074272156,"stabbed, stab, abbing, knife, stare",0.31266934871673585
50000,shoot,violence,1.0951135158538818,shoots,0.7184802889823914,"shoots, shooting, shoot, shot, ooting",0.5640247762203217
50000,punch,violence,1.0984761714935303,punched,0.6466522812843323,"punched, punches, kick, stabbed, kick",0.3785609841346741
50000,fight,violence,1.0933440923690796,fights,0.750254213809967,"fights, fought, Fight, fighting, fight",0.6428489446640014
50000,attack,violence,1.0928796529769897,attacks,0.741543173789978,"attacks, attack, Attack, attacking, attacked",0.6546655058860779
50000,hit,violence,1.095665693283081,hits,0.7390795946121216,"hits, hitting, Hit, hit, Hit",0.6589765310287475
50000,fuck,sexual,1.0943129062652588,Fuck,0.6848031282424927,"Fuck, Fuck, fucked, fucking, hell",0.5508354067802429
50000,sex,sexual,1.0896353721618652,Sex,0.7100638747215271,"Sex, Sex, sex, sexual, gender",0.5658231377601624
50000,cock,sexual,1.0957132577896118,Cock,0.5651032328605652,"Cock, cock, dick, pussy, penis",0.4137346029281616
50000,naked,sexual,1.1039707660675049,nude,0.38328924775123596,"nude, bare, nud, bald, bare",0.2764840215444565
50000,kiss,sexual,1.1007330417633057,kissed,0.7206177711486816,"kissed, kisses, kissing, Kiss, hugged",0.5682955086231232
50000,touch,sexual,1.0932844877243042,touch,0.6564937829971313,"touch, Touch, touched, touches, Touch",0.5988451242446899
50000,breast,sexual,1.0903722047805786,Breast,0.6983975172042847,"Breast, breasts, mammary, prostate, colorectal",0.42927945852279664
50000,report,institutional,1.0785298347473145,reports,0.6489961743354797,"reports, Report, report, reported, Report",0.5825515627861023
50000,contact,institutional,1.091835856437683,Contact,0.6649295091629028,"Contact, contact, Contact, contacts, contacting",0.5916028618812561
50000,consider,procedural,1.084645390510559,considers,0.6816632151603699,"considers, Consider, Consider, considered, considering",0.6221673250198364
50000,negotiate,institutional,1.100551962852478,negotiating,0.7654213905334473,"negotiating, negotiated, negotiation, negotiations, negot",0.5989433407783509
50000,file,institutional,1.0812888145446777,files,0.6567683219909668,"files, file, File, File, 文件",0.5565155267715454
50000,consult,institutional,1.0954318046569824,consulted,0.5968009233474731,"consulted, consulting, Consult, consultation, consultations",0.5030431151390076
50000,discuss,institutional,1.0968984365463257,discussing,0.6980617642402649,"discussing, discusses, discussed, discuss, discussion",0.6044958710670472
50000,strike,labor,1.1048214435577393,strikes,0.7630197405815125,"strikes, Strike, struck, striking, rike",0.6213909387588501
50000,union,labor,1.0964109897613525,unions,0.6738542318344116,"unions, Union, Union, union, bargaining",0.5284628570079803
50000,worker,labor,1.0804121494293213,workers,0.6975268721580505,"workers, worker, Workers, workers, Worker",0.5332958459854126
50000,employee,labor,1.0931129455566406,employees,0.7411943078041077,"employees, employee, Employee, Employee, Employees",0.6256491661071777
50000,boss,labor,1.1028492450714111,bosses,0.6862114667892456,"bosses, Boss, manager, CEO, employer",0.39131385684013364
50000,wage,labor,1.0966459512710571,wages,0.5800750851631165,"wages, salary, salaries, incomes, pay",0.32853499948978426
50000,hire,labor,1.097617745399475,hired,0.6319890022277832,"hired, hiring, hire, rented, appoint",0.41738455295562743
50000,fired,labor,1.0985956192016602,firing,0.6635446548461914,"firing, fired, fire, fires, Fire",0.5025855362415313
50000,should,procedural,1.0280205011367798,should,0.6924780607223511,"should, Should, Should, shouldn, ought",0.5823830902576447
50000,could,procedural,1.0121909379959106,could,0.718416690826416,"could, Could, Could, can, couldn",0.591007661819458
50000,would,procedural,0.9717658758163452,would,0.7262787818908691,"would, Would, Would, wouldn, could",0.5956369519233704
50000,might,procedural,1.0378597974777222,might,0.7688471078872681,"might, may, Might, could, would",0.5443649888038635
50000,perhaps,procedural,1.0745933055877686,perhaps,0.7801286578178406,"perhaps, Perhaps, Perhaps, maybe, maybe",0.6629216194152832
50000,however,procedural,1.0427347421646118,however,0.7950152158737183,"however, However, However, therefore, nevertheless",0.5378262400627136
50000,angry,emotional,1.0912747383117676,anger,0.5245674848556519,"anger, furious, angrily, annoyed, fury",0.4321479618549347
50000,love,emotional,1.0672208070755005,love,0.6914647817611694,"love, Love, Love, loves, LOVE",0.645168399810791
50000,hate,emotional,1.0943446159362793,hates,0.6308615803718567,"hates, hated, hatred, dislike, love",0.4789881885051727
50000,fear,emotional,1.0908799171447754,fears,0.5961093306541443,"fears, Fear, feared, afraid, fearful",0.5170533835887909
50000,happy,emotional,1.0863510370254517,happy,0.6883939504623413,"happy, Happy, Happy, unhappy, happier",0.5516742587089538
50000,sad,emotional,1.092241644859314,Sad,0.5326584577560425,"Sad, Sad, sadness, tragic, sadly",0.43561520576477053
50000,cry,emotional,1.1034984588623047,Cry,0.6046141386032104,"Cry, cry, cries, cried, crying",0.5710528016090393
50000,scream,emotional,1.0855928659439087,screams,0.6868786811828613,"screams, screamed, screaming, yell, shouted",0.5578490734100342
50000,_cluster_violence,violence,0.0,,0.0,,1.0
50000,_cluster_sexual,sexual,0.0,,0.0,,0.42857142857142855
50000,_cluster_institutional,institutional,0.0,,0.0,,0.5714285714285714
50000,_cluster_labor,labor,0.0,,0.0,,0.25
50000,_cluster_procedural,procedural,0.0,,0.0,,0.7142857142857143
50000,_cluster_emotional,emotional,0.0,,0.0,,0.875
100000,kill,violence,0.8969354033470154,kills,0.6578272581100464,"kills, killed, killing, Kill, Kill",0.5674378275871277
100000,murder,violence,0.9041263461112976,murders,0.6699153184890747,"murders, Murder, murdered, homicide, murderer",0.5388686537742615
100000,stab,violence,0.8995159268379211,stabbed,0.4540417194366455,"stabbed, stab, abbing, knife, kill",0.3023564457893372
