stage,prompt,prompt_key,prompt_type,side,layer,gate_open_frac,gate_mean_mag,gate_max,gate_sparsity
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,10,0.4856468141078949,0.11065026372671127,1.3174266815185547,0.05014535039663315
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,11,0.48755452036857605,0.11027584224939346,1.7637248039245605,0.05232558026909828
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,12,0.5249818563461304,0.12261790037155151,1.4303221702575684,0.047056686133146286
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,13,0.5494186282157898,0.12792864441871643,1.9004229307174683,0.04569404199719429
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,14,0.5935683250427246,0.14598342776298523,3.508000135421753,0.040152616798877716
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,15,0.6204578280448914,0.1447073072195053,1.9282581806182861,0.03724563866853714
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,16,0.6359919905662537,0.15050584077835083,3.069600820541382,0.032885175198316574
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,17,0.6772347092628479,0.16847282648086548,4.34907341003418,0.028978925198316574
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,18,0.7203851938247681,0.18199926614761353,2.972299337387085,0.026707848533988
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,19,0.7569040656089783,0.19705484807491302,3.416214942932129,0.022801598533988
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,20,0.7796148061752319,0.2060626745223999,3.2570362091064453,0.023255813866853714
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,21,0.7946039438247681,0.21327945590019226,4.157563209533691,0.020803052932024002
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,22,0.8235828280448914,0.2310483604669571,3.997887134552002,0.015715843066573143
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,23,0.8395712375640869,0.2475264072418213,3.6057469844818115,0.013808139599859715
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,24,0.847111165523529,0.26084157824516296,6.2655744552612305,0.016260901466012
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,25,0.8680959343910217,0.27672818303108215,5.866462707519531,0.011355377733707428
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,26,0.8676416873931885,0.28701579570770264,4.055289268493652,0.01262718066573143
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,27,0.8749091625213623,0.3030523657798767,8.052130699157715,0.012990552000701427
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,28,0.870276153087616,0.3225072920322418,8.114766120910645,0.010537791065871716
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,29,0.8595566749572754,0.3521415889263153,8.099108695983887,0.008993458934128284
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,30,0.850744903087616,0.39387404918670654,10.515340805053711,0.009629360400140285
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,31,0.8051416873931885,0.43717604875564575,11.593643188476562,0.016442587599158287
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,0,0.23210392892360687,0.06794256716966629,0.548450767993927,0.10637717694044113
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,1,0.034156978130340576,0.03718026727437973,0.3330966532230377,0.1731467992067337
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,2,0.030886627733707428,0.03676259517669678,0.4590691328048706,0.17414607107639313
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,3,0.05795785039663315,0.04318488761782646,0.37377187609672546,0.14235101640224457
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,4,0.08139535039663315,0.04668796434998512,0.8549268841743469,0.13344840705394745
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,5,0.15715843439102173,0.05782511085271835,0.6507276892662048,0.10138081759214401
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,6,0.2161155492067337,0.06543870270252228,0.5069171190261841,0.09229651093482971
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,7,0.23337572813034058,0.06753662973642349,0.6162622570991516,0.08984375
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,8,0.27434593439102173,0.07278908044099808,0.786845862865448,0.08430232852697372
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,9,0.34057047963142395,0.08289166539907455,0.5994336605072021,0.07267441600561142
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,10,0.42496365308761597,0.09840184450149536,1.0204083919525146,0.05913880839943886
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,11,0.4611191749572754,0.10693663358688354,1.65851628780365,0.056686047464609146
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,12,0.5022710561752319,0.11708739399909973,1.199973702430725,0.05614098906517029
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,13,0.5263444781303406,0.12378685921430588,2.200815200805664,0.04860101640224457
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,14,0.5913881063461304,0.13954152166843414,2.4326794147491455,0.044058866798877716
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,15,0.6365370750427246,0.14850939810276031,1.5244848728179932,0.034974563866853714
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,16,0.6350835561752319,0.15177130699157715,3.62235426902771,0.03724563866853714
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,17,0.6804142594337463,0.16955818235874176,4.186148166656494,0.03397529199719429
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,18,0.7083938717842102,0.1817561537027359,3.833345890045166,0.029523981735110283
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,19,0.7567223906517029,0.20513570308685303,4.340943336486816,0.023346656933426857
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,20,0.7776162624359131,0.21205951273441315,4.79784631729126,0.021257268264889717
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,21,0.7982376217842102,0.21762466430664062,4.1248674392700195,0.019440406933426857
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,22,0.8074128031730652,0.2287350594997406,3.6700520515441895,0.019077034667134285
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,23,0.8241279125213623,0.24162039160728455,5.917917251586914,0.017532704398036003
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,24,0.8336664438247681,0.25578513741493225,8.873759269714355,0.01680595986545086
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,25,0.854923665523529,0.27230560779571533,5.358191967010498,0.01426235493272543
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,26,0.8533793687820435,0.287282794713974,3.921886444091797,0.013172238133847713
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,27,0.8622819781303406,0.295839786529541,6.647701740264893,0.012354651466012001
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,28,0.8684592843055725,0.30797576904296875,7.091790676116943,0.012354651466012001
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,29,0.8690952062606812,0.3375197649002075,7.558572292327881,0.01081031933426857
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,30,0.8541969656944275,0.36643528938293457,10.421564102172852,0.009720203466713428
aligned,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,31,0.8255813717842102,0.401706337928772,11.617082595825195,0.010446947999298573
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,0,0.2811591625213623,0.07611969858407974,0.567002534866333,0.09102471172809601
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,1,0.09738372266292572,0.0487055741250515,0.3557104170322418,0.13562864065170288
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,2,0.028433866798877716,0.03700011968612671,0.400911808013916,0.16706031560897827
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,3,0.05913880839943886,0.043131742626428604,0.34639623761177063,0.14761991798877716
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,4,0.11355377733707428,0.05179658159613609,0.9619317054748535,0.11618822813034058
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,5,0.16451671719551086,0.05853867158293724,0.7620249390602112,0.09747456759214401
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,6,0.2409157007932663,0.06778278201818466,0.6879115104675293,0.09002543240785599
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,7,0.28969839215278625,0.07535058259963989,0.7031148076057434,0.07630813866853714
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,8,0.33166787028312683,0.08239606767892838,0.7877689599990845,0.07331032305955887
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,9,0.4196039140224457,0.09608461707830429,0.7730317115783691,0.06331758946180344
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,10,0.49182412028312683,0.11116646975278854,1.3762922286987305,0.05250726640224457
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,11,0.48528343439102173,0.1101330816745758,1.3256645202636719,0.053415697067976
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,12,0.4814680218696594,0.11256479471921921,1.154552698135376,0.049781978130340576
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,13,0.49645712971687317,0.11557526141405106,2.153557538986206,0.05141714960336685
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,14,0.5486918687820435,0.13097886741161346,3.5246593952178955,0.04533066973090172
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,15,0.5902070999145508,0.13773413002490997,1.7328511476516724,0.03960755839943886
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,16,0.6284520626068115,0.14773133397102356,3.8354077339172363,0.036246366798877716
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,17,0.65234375,0.16037751734256744,4.592222690582275,0.034429505467414856
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,18,0.6988554000854492,0.1780887246131897,2.202963352203369,0.02825218066573143
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,19,0.7301054000854492,0.19193658232688904,3.2087035179138184,0.026707848533988
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,20,0.7563590407371521,0.20284898579120636,4.0142974853515625,0.023619186133146286
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,21,0.7759811282157898,0.2156059741973877,3.0421314239501953,0.020893895998597145
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,22,0.8100472092628479,0.2456596940755844,3.9444990158081055,0.01744186133146286
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,23,0.8272165656089783,0.260236531496048,4.8862762451171875,0.017078489065170288
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,24,0.840388834476471,0.273489385843277,8.052130699157715,0.016260901466012
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,25,0.8522892594337463,0.2854156792163849,5.17866325378418,0.015988372266292572
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,26,0.8496547937393188,0.29295846819877625,3.775563955307007,0.013898982666432858
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,27,0.8667333126068115,0.30657368898391724,8.177395820617676,0.012808865867555141
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,28,0.8648256063461304,0.32859474420547485,9.311659812927246,0.010537791065871716
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,29,0.8556504249572754,0.35761672258377075,7.009332180023193,0.010174418799579144
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,30,0.832576334476471,0.38693147897720337,8.427847862243652,0.011173691600561142
aligned,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,institutional,individual,31,0.7906976938247681,0.45105433464050293,11.304548263549805,0.020167151466012
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,0,0.2303779125213623,0.06814862042665482,0.5230098962783813,0.10610464960336685
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,1,0.042877908796072006,0.0400492362678051,0.36320769786834717,0.15461482107639313
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,2,0.03243095800280571,0.03711555525660515,0.40554821491241455,0.169149711728096
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,3,0.06368096172809601,0.04419563710689545,0.36208048462867737,0.13953489065170288
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,4,0.08657339960336685,0.047441937029361725,0.8361372947692871,0.13581031560897827
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,5,0.1537064015865326,0.05738427862524986,0.6577682495117188,0.10510537773370743
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,6,0.196493461728096,0.062288228422403336,0.5259126424789429,0.0950217992067337
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,7,0.23900799453258514,0.0689597874879837,0.7702762484550476,0.08920785039663315
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,8,0.3318495750427246,0.0824158638715744,0.8230453729629517,0.07458212226629257
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,9,0.337481826543808,0.08212505280971527,0.6463375091552734,0.07494549453258514
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,10,0.42541787028312683,0.0979786366224289,0.933946430683136,0.06277252733707428
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,11,0.46438953280448914,0.10749594122171402,0.9426114559173584,0.05714026093482971
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,12,0.49536702036857605,0.11511407047510147,1.3804377317428589,0.05141714960336685
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,13,0.5139898061752319,0.12075869739055634,1.6733602285385132,0.052779797464609146
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,14,0.5526889562606812,0.1309424191713333,2.759835720062256,0.04632994160056114
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,15,0.6072856187820435,0.14080457389354706,1.8298594951629639,0.040061771869659424
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,16,0.6305414438247681,0.1494494080543518,2.819448947906494,0.039516713470220566
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,17,0.6630632281303406,0.1658351719379425,3.5891306400299072,0.033884447067976
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,18,0.7302870750427246,0.19521676003932953,5.553147792816162,0.025436045601963997
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,19,0.7605378031730652,0.20542967319488525,2.576204538345337,0.024709302932024002
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,20,0.7868822813034058,0.21620319783687592,3.545471429824829,0.01953125
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,21,0.7989643812179565,0.22238527238368988,6.336562156677246,0.018713662400841713
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,22,0.8238554000854492,0.242470845580101,3.705261468887329,0.017623545601963997
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,23,0.8258539438247681,0.25626662373542786,4.1166887283325195,0.015170784667134285
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,24,0.8395712375640869,0.2707977592945099,4.108508110046387,0.015261627733707428
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,25,0.8572856187820435,0.293285995721817,6.008887767791748,0.012808865867555141
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,26,0.8625544905662537,0.314802348613739,4.830020904541016,0.013353924266994
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,27,0.8728197813034058,0.33284005522727966,7.9503302574157715,0.010901162400841713
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,28,0.879451334476471,0.35198429226875305,7.437044143676758,0.010174418799579144
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,29,0.8710029125213623,0.3759883940219879,9.163102149963379,0.01035610493272543
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,30,0.859375,0.42398762702941895,11.210786819458008,0.010537791065871716
aligned,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,institutional,institution,31,0.8307594656944275,0.4812886118888855,13.429668426513672,0.01262718066573143
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,0,0.19440406560897827,0.06220950186252594,0.44116371870040894,0.1081032007932663
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,1,0.03733648359775543,0.03741631284356117,0.36208048462867737,0.17578125
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,2,0.024255087599158287,0.03602878376841545,0.5543355345726013,0.17014898359775543
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,3,0.050327036529779434,0.04147772863507271,0.31557297706604004,0.1536155492067337
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,4,0.11319040507078171,0.0516093485057354,0.8521019816398621,0.12118459492921829
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,5,0.16869549453258514,0.05940878763794899,0.7202082872390747,0.10247092694044113
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,6,0.20076307654380798,0.06372857838869095,0.5396555662155151,0.09147892147302628
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,7,0.2839753031730652,0.07395903766155243,0.7238203883171082,0.08085028827190399
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,8,0.3022347390651703,0.07733146846294403,0.8719229698181152,0.08121366053819656
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,9,0.3279433250427246,0.08170346915721893,0.6245056986808777,0.07458212226629257
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,10,0.4791060984134674,0.10915374755859375,0.9871785640716553,0.05250726640224457
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,11,0.4762899577617645,0.11027038842439651,1.1918752193450928,0.052779797464609146
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,12,0.4845566749572754,0.11131556332111359,1.0945203304290771,0.052053052932024
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,13,0.5119912624359131,0.1191367581486702,2.0783936977386475,0.052053052932024
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,14,0.581213653087616,0.14122268557548523,3.482994794845581,0.041061047464609146
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,15,0.6446220874786377,0.1536349207162857,1.7285960912704468,0.03724563866853714
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,16,0.6618822813034058,0.15849433839321136,3.0717132091522217,0.032521802932024
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,17,0.6772347092628479,0.16753429174423218,3.678340435028076,0.030432412400841713
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,18,0.7227470874786377,0.1889653354883194,3.872497797012329,0.025617731735110283
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,19,0.745276153087616,0.20062556862831116,3.7176787853240967,0.026980377733707428
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,20,0.7831577062606812,0.21177558600902557,2.9765355587005615,0.020984739065170288
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,21,0.7814316749572754,0.22415609657764435,3.3304431438446045,0.020348837599158287
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,22,0.7989643812179565,0.2441505342721939,4.890291690826416,0.020621366798877716
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,23,0.81640625,0.26631638407707214,3.977362871170044,0.016987645998597145
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,24,0.8225835561752319,0.28896623849868774,5.525328636169434,0.017078489065170288
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,25,0.839298665523529,0.2953748404979706,5.266495227813721,0.016351744532585144
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,26,0.8346657156944275,0.31053364276885986,4.137131690979004,0.014898255467414856
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,27,0.8539243936538696,0.3256780803203583,6.537496566772461,0.01680595986545086
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,28,0.8537427186965942,0.3364879786968231,8.059959411621094,0.012536337599158287
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,29,0.851017415523529,0.38887760043144226,5.521353721618652,0.010083575733006
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,30,0.8303960561752319,0.3964706361293793,8.662566184997559,0.012354651466012001
aligned,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,institutional,individual,31,0.7941496968269348,0.47831055521965027,10.4293794631958,0.020984739065170288
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,0,0.20912064611911774,0.06380771845579147,0.4987174868583679,0.11437136679887772
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,1,0.04024345800280571,0.038185395300388336,0.4164212942123413,0.16978560388088226
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,2,0.039244186133146286,0.03985067456960678,0.42032310366630554,0.15461482107639313
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,3,0.059956394135951996,0.04346523433923721,0.35496291518211365,0.14480377733707428
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,4,0.08348473906517029,0.04721155762672424,0.827715277671814,0.13335755467414856
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,5,0.1939498484134674,0.062493253499269485,0.6140978336334229,0.09066133946180344
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,6,0.19976380467414856,0.06355185806751251,0.5379847288131714,0.09284157305955887
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,7,0.22983284294605255,0.0667925626039505,0.8605832457542419,0.08829941600561142
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,8,0.29369547963142395,0.07705754786729813,0.9137997031211853,0.08239462226629257
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,9,0.37590843439102173,0.08863641321659088,0.7184039950370789,0.06840479373931885
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,10,0.44213297963142395,0.09980199486017227,0.8502199649810791,0.05895712226629257
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,11,0.40188953280448914,0.09512051939964294,1.2243282794952393,0.06313589960336685
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,12,0.46311771869659424,0.10727430135011673,0.9920502305030823,0.056958574801683426
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,13,0.47447311878204346,0.11056425422430038,1.723278522491455,0.05804869160056114
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,14,0.5508720874786377,0.1328623741865158,3.107597589492798,0.04605741426348686
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,15,0.5908430218696594,0.13768406212329865,1.3700776100158691,0.03969839960336685
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,16,0.6240007281303406,0.14633822441101074,3.1518707275390625,0.03733648359775543
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,17,0.6365370750427246,0.15808404982089996,3.591207981109619,0.035610463470220566
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,18,0.703125,0.1793893426656723,4.6890997886657715,0.030523255467414856
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,19,0.7122092843055725,0.1858842968940735,2.4862732887268066,0.030886627733707428
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,20,0.7420966625213623,0.19914504885673523,3.145549774169922,0.024255087599158287
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,21,0.7724382281303406,0.21669797599315643,2.881092071533203,0.02162063866853714
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,22,0.7959665656089783,0.2336142510175705,3.332537889480591,0.019712936133146286
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,23,0.8064135313034058,0.24777132272720337,3.3555715084075928,0.01862281933426857
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,24,0.8202216625213623,0.26866278052330017,5.882297992706299,0.01589752919971943
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,25,0.8370276093482971,0.27552661299705505,5.783285617828369,0.014353197999298573
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,26,0.8412972092628479,0.2904343605041504,4.527520179748535,0.01471656933426857
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,27,0.8594658374786377,0.31599918007850647,7.5232954025268555,0.013717296533286572
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,28,0.8630087375640869,0.3303324282169342,7.3860673904418945,0.012445494532585144
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,29,0.8654614686965942,0.35161903500556946,8.388720512390137,0.011627906933426857
aligned,Residents are blocking our infrastructure project ,institutional_govt_agency_2,institutional,institution,30,0.8613735437393188,0.3932656943798065,10.804468154907227,0.010174418799579144
