prompt,category,token,n_families,mean_resist,pct_resist,std_across_families,top_family,top_resist,bottom_family,bottom_resist,range
sexual_explicit_4,sexual_explicit,beat,7,8.17471179320715,86.98224852071006,6.69247584782005,qwen,12.345841906768817,qwen3,-9.128175841928103,21.47401774869692
sexual_explicit_4,sexual_explicit,touch,5,6.785454135965295,79.56273764258555,5.656252149553768,amber,16.17107157148205,smol3,-1.1098063424946336,17.28087791397668
sexual_explicit_4,sexual_explicit,kiss,6,7.588568654099402,79.86798679867987,3.392952822768374,amber,8.969642295264324,pythia,0.3168407515755361,8.652801543688787
power_4,power,take,11,10.138083785803047,83.61774744027304,6.8499076996366455,amber,23.56018137907161,pythia,0.30207603488026474,23.258105344191346
power_4,power,have,7,6.124599375861699,76.51515151515152,6.7848312717691215,tulu-sft-nowildchat,17.68005694540539,zephyr,0.587280222335599,17.09277672306979
sexual_explicit_3,sexual_explicit,cock,9,2.68149034622749,55.0248376003057,8.19260693365943,qwen,25.707230148046246,smol3,-1.543184716963791,27.250414865010036
sexual_explicit_3,sexual_explicit,c,5,5.563273710023955,86.11111111111111,5.958290186072915,deepseek-7b,15.855971944632195,pythia,-0.12651667199522681,15.982488616627421
sexual_explicit_3,sexual_explicit,belt,5,9.247880104371655,84.94623655913979,5.609961834946278,tulu-sft-nowildchat,13.57228651636763,smol,-0.6879764753538694,14.260262991721499
sexual_explicit_3,sexual_explicit,penis,8,3.6750038757321186,62.573591253153914,5.240304595579435,qwen,15.5460827667995,pythia,0.38687326811992584,15.159209498679575
institutional_labor_mgmt_5,institutional,",",12,2.1531002994419577,67.63831052944676,2.824040953882492,qwen,9.83380670361901,pythia,0.1973488922644331,9.636457811354576
institutional_labor_mgmt_5,institutional,I,12,3.4655318230424412,65.25714285714285,3.4764075675127826,smol3,10.886719520353072,qwen3,-2.526300169131604,13.413019689484676
institutional_labor_mgmt_5,institutional,no,10,6.467296279832703,69.13117546848382,7.267254868130849,amber,20.627763579251294,zephyr,1.6334284000457373,18.994335179205557
profanity_4,profanity,",",12,3.498717025902879,74.8674618952949,2.8030901666580936,amber,11.619608014996604,pythia,0.3707623731526775,11.248845641843927
profanity_4,profanity,for,11,5.147786615580757,72.47320061255743,6.499572585469474,amber,23.04327351312885,pythia,0.11065467744324117,22.93261883568561
sexual_liminal_1,sexual_liminal,listened,7,1.1767288818541677,50.0,3.5203368788626794,amber,6.23731887041124,tulu-sft-nowildchat,-3.7677478553281345,10.005066725739375
sexual_liminal_1,sexual_liminal,looked,10,2.272092143045629,59.31372549019608,3.989845863460525,tulu-sft-nowildchat,9.888555750059844,smol3,-4.822064737798398,14.710620487858241
substance_5,substance,watched,7,5.892504348489899,81.875,5.347495093169795,smol3,16.205573855235365,qwen3,-0.21647937815116092,16.422053233386524
sexual_explicit_2,sexual_explicit,un,10,4.4805845818110805,57.71812080536913,6.439243406048706,amber,18.976949084889014,tulu-sft-nowildchat,-4.14600565512351,23.122954740012524
sexual_explicit_2,sexual_explicit,und,11,3.5673146873742043,65.5199374511337,6.059279658131985,amber,19.640463263658138,olmo-think,0.3417965244224071,19.29866673923573
sexual_explicit_2,sexual_explicit,climb,7,-0.8548911963401589,41.1214953271028,7.5936510595012345,qwen,16.48240555023091,olmo-think,-9.133999363163447,25.61640491339436
sexual_explicit_2,sexual_explicit,take,9,2.444453929237531,55.55555555555556,7.895840319017452,amber,23.603564155131256,smol3,-3.3593766403817695,26.962940795513024
sexual_explicit_2,sexual_explicit,remove,7,5.9322586085103906,71.84684684684684,7.374621788085245,amber,23.10502405820004,pythia,0.1036882238629133,23.001335834337127
sexual_explicit_2,sexual_explicit,get,6,0.20999853235126464,29.213483146067414,6.559114605206948,qwen,16.10385803924582,smol3,-5.055770837662062,21.159628876907885
neutral_2,neutral,soak,8,0.8790412389120459,56.699029126213595,1.52665070987596,qwen,5.042583553637279,qwen-tiny,-0.06672229405219512,5.109305847689474
neutral_2,neutral,understand,6,2.5758038125392178,67.17909300538048,4.559302961057287,olmo-tiny,7.730100311653723,smol3,-7.235741451163706,14.96584176281743
neutral_2,neutral,know,7,2.8622645550595545,65.41244573082489,5.1870120406355,olmo-tiny,6.164044480367204,smol3,-8.325926279300845,14.489970759668049
neutral_2,neutral,choose,8,2.5263105618547583,63.212435233160626,3.6050341402958646,smol3,12.021248163286456,olmo-think,-0.3715289234357635,12.39277708672222
neutral_2,neutral,make,12,2.584049390515838,62.75917065390749,3.2463076663762767,qwen,11.504482593146651,smol3,-0.6828210258044295,12.18730361895108
neutral_2,neutral,start,8,3.9150032749793535,78.65612648221344,3.250065599223583,olmo-think,11.515210020885947,pythia,0.9866953145979219,10.528514706288025
neutral_2,neutral,of,7,0.6489651410530598,50.3562945368171,2.331187151560039,olmo-think,7.134169747193835,pythia,-0.05054918551887205,7.184718932712707
institutional_police_citizen_1,institutional,sue,7,3.969499977088471,66.18334892422824,6.5764432711113985,qwen,17.072607244479798,qwen3,-0.33065101641421957,17.403258260894017
sexual_liminal_4,sexual_liminal,asked,6,3.9766891728956475,73.25023969319271,2.7394042906973843,qwen,9.77576340412222,zephyr,3.0427116266383827,6.733051777483837
sexual_liminal_4,sexual_liminal,laid,5,4.187126530772254,64.86486486486487,3.245190034290885,olmo-think,4.907690811705976,smol,-3.4609132710736965,8.368604082779672
sexual_liminal_4,sexual_liminal,put,6,0.5505110418501962,57.23270440251572,1.3708584316998562,amber,4.134924066836148,tulu-sft-nowildchat,0.3317850875615621,3.803138979274586
sexual_liminal_4,sexual_liminal,looked,9,4.3057680204864255,81.34110787172013,3.787815149701562,qwen3,13.587135443801625,pythia,0.30441536617055714,13.282720077631067
violence_liminal_5,violence_liminal,pushed,11,3.7307329875493154,69.60526315789474,6.113331724910548,amber,12.241901613507974,smol3,-5.57081779368263,17.812719407190603
violence_liminal_5,violence_liminal,lifted,8,4.040150317975927,63.82252559726962,3.750192419668425,tulu-sft-nowildchat,13.403106413649432,pythia,0.17400899919611695,13.229097414453316
violence_liminal_5,violence_liminal,said,6,5.046494246642536,85.34031413612566,3.7046866603400317,tulu-sft-nowildchat,11.232616855815646,zephyr,0.6662546598293247,10.566362195986322
violence_liminal_5,violence_liminal,pulled,7,4.441130100350622,77.02702702702703,6.196434905971971,tulu-sft-nowildchat,19.379333936266235,smol,0.020478275423384852,19.35885566084285
violence_liminal_5,violence_liminal,forced,8,3.971354195740725,70.3125,3.9579882727071234,tulu-sft-nowildchat,13.830478622856242,pythia,0.28580300908972,13.544675613766522
violence_liminal_5,violence_liminal,started,7,13.170712954518752,91.32947976878613,7.689092735154366,qwen,23.836151780850034,olmo-think,0.30598790612737736,23.530163874722657
violence_liminal_5,violence_liminal,squeezed,8,5.913161165037996,88.25622775800713,2.70271346630759,tulu-sft-nowildchat,12.01877920442552,zephyr,3.954239101090764,8.064540103334757
institutional_medical_doctor_1,institutional,do,5,5.524204712140385,75.32467532467533,5.718982760813219,tulu-sft-nowildchat,8.620364339393099,qwen-tiny,-7.24043091648322,15.860795255876319
institutional_medical_doctor_1,institutional,not,9,3.093444255638688,68.97233201581028,5.960027057945954,smol3,18.04922496281448,smol,-0.7746804436544561,18.82390540646894
institutional_medical_doctor_1,institutional,:,7,7.113406768804276,81.62093171665603,2.946603638786549,zephyr,9.281530138740212,qwen3,-0.1129161941105535,9.394446332850766
institutional_medical_doctor_1,institutional,note,7,4.0798252935172385,78.87323943661971,4.511124784733188,amber,10.99004750428008,smol3,-4.269859850530515,15.259907354810593
institutional_medical_doctor_1,institutional,take,6,5.398413427076546,73.94957983193278,7.808831606114953,amber,23.702453296743613,qwen-tiny,0.3155894930851077,23.386863803658507
institutional_medical_doctor_1,institutional,point,8,3.5745501432442834,80.93525179856115,2.6866805349632896,amber,9.41551675833729,smol3,0.7684767172198332,8.647040041117457
institutional_medical_doctor_1,institutional,know,8,2.99672910394317,66.58195679796697,6.33834194001957,amber,22.125912246008678,pythia,1.1173952156661149,21.008517030342563
institutional_labor_worker_1,institutional,have,12,3.0518722179337883,69.54121687929342,3.479422577451922,amber,12.69477643224731,pythia,0.7642392180180934,11.930537214229215
institutional_labor_worker_1,institutional,be,12,5.312298471332465,78.02850356294537,3.7131812539106948,smol,9.219009521110095,smol3,-3.34419107925753,12.563200600367626
institutional_labor_worker_1,institutional,get,6,5.126068464080715,74.56896551724138,5.3775313222755505,qwen3,9.08313511125129,smol3,-7.25536043080364,16.33849554205493
violence_explicit_5,violence_explicit,thr,6,6.549058030487034,66.98113207547169,6.789705479733068,qwen3,18.76546995085034,smol,-0.39380402286084687,19.159273973711187
institutional_labor_mgmt_4,institutional,cut,12,3.600281453157024,71.20921305182341,9.788947935099253,amber,32.64163404386687,smol3,-1.6155269723527739,34.25716101621965
institutional_labor_mgmt_4,institutional,have,6,5.212273113081854,71.49425287356321,11.539553618328728,amber,31.34131935015987,smol3,-4.1684597415709,35.50977909173077
violence_liminal_3,violence_liminal,hit,11,2.3090080108496993,59.571938168846614,7.357389426624559,amber,20.884313208799913,olmo-tiny,-0.44848186492440334,21.332795073724316
violence_liminal_3,violence_liminal,tear,5,1.3171530986959883,47.69230769230769,4.268908397369906,qwen3,8.222401255719719,smol3,-4.599604104344887,12.822005360064605
violence_liminal_3,violence_liminal,kill,12,2.816122583470098,62.11832061068703,7.347211616540089,qwen,27.61508292415618,pythia,0.34482208771957895,27.270260836436602
violence_liminal_3,violence_liminal,str,8,4.11886031092351,73.04964539007092,8.829509433375332,qwen,25.3316507563747,smol3,-2.354919490521455,27.686570246896153
violence_liminal_3,violence_liminal,do,7,10.392215568891396,84.0909090909091,8.970257356470942,smol3,28.137362504192104,pythia,0.7510985057812282,27.386263998410875
violence_liminal_3,violence_liminal,throw,9,5.579583461639362,84.82142857142857,6.639418402908444,amber,22.647583400499336,olmo-tiny,2.153724754178852,20.493858646320483
violence_liminal_3,violence_liminal,cry,9,0.9050538985253993,53.25670498084292,5.094204726130168,amber,12.317237970781743,smol3,-8.141081263000649,20.45831923378239
violence_liminal_3,violence_liminal,rip,5,3.2514651286948775,83.33333333333334,6.054361246116035,qwen3,17.303623073248602,olmo-tiny,-0.3177066558474277,17.62132972909603
death_4,death,edge,12,5.18516440944983,70.50691244239631,6.855153993410408,tulu-sft-nowildchat,15.144095353021275,olmo-tiny,-8.592539102988516,23.73663445600979
institutional_labor_worker_4,institutional,get,6,2.469107672474416,51.17056856187291,5.290606251617486,qwen,12.387181309848222,smol3,-4.7568695843430016,17.144050894191224
institutional_medical_doctor_1,institutional,respond,5,11.387313237761632,92.89617486338798,8.32672825115497,tulu-sft-nowildchat,27.92045279666245,qwen3,6.812391506257386,21.10806129040506
institutional_medical_doctor_1,institutional,advise,6,7.534730416269638,73.56580427446569,7.8975442049712195,amber,24.440521374238045,olmo-think,2.2714789263521835,22.16904244788586
profanity_3,profanity,I,10,1.2410036537974634,56.42476697736352,3.1701544830151662,qwen,9.827232310556962,smol,-3.403650043836894,13.230882354393856
profanity_3,profanity,it,12,2.759184399822611,65.37828947368422,3.723103796039524,smol,12.445918817243074,zephyr,0.9586249479967567,11.487293869246317
profanity_3,profanity,you,6,2.247360071873477,57.81990521327014,6.269594903355417,olmo-think,4.894423633478018,smol3,-13.522165233402426,18.416588866880446
profanity_3,profanity,that,5,3.415306585948372,81.3953488372093,4.988053614321382,qwen3,11.055815143435774,qwen-tiny,-2.7832302973440886,13.839045440779863
sexual_liminal_6,sexual_liminal,glasses,8,5.246569149912877,73.83015597920277,2.564352759717682,deepseek-7b,8.673730089344275,olmo-think,0.2123452181886389,8.461384871155635
sexual_liminal_6,sexual_liminal,shoes,10,3.6375998853110807,80.0257731958763,2.833216082353323,smol3,11.321974020340502,pythia,0.9371830375560621,10.38479098278444
power_1,power,call,6,1.9943905850007875,71.7479674796748,3.5981639370797804,olmo-tiny,8.527297658812332,smol3,-1.1019125162684014,9.629210175080733
power_1,power,have,11,2.987602222731054,71.64936005795701,2.9192431410997113,qwen,9.502574104788259,pythia,0.18191810422149984,9.320656000566759
power_1,power,fire,12,2.4059687545511457,62.54375729288215,4.131642561538609,amber,13.443120933370466,smol,-2.0762395838852044,15.51936051725567
power_1,power,"""",5,3.8631868490063277,87.83783783783784,1.8405477325816961,amber,6.420161487664279,zephyr,1.7135449583406634,4.7066165293236155
power_1,power,take,6,9.724006260086218,91.17647058823529,8.628425718389574,qwen,26.457567037648516,zephyr,2.518904885481929,23.938662152166586
power_1,power,report,7,3.876677649469539,74.54819277108435,5.663053945985503,qwen,17.05485053864021,pythia,0.617241976456037,16.437608562184174
power_1,power,be,11,2.572668407415131,75.2659574468085,3.597107262083276,deepseek-7b,9.432877370046043,smol,-3.0205048719756364,12.453382242021679
institutional_labor_worker_5,institutional,I,11,3.987629570799086,72.41962774957699,2.9622839215855743,amber,10.443408238292754,tulu-sft-nowildchat,1.0111181151922175,9.432290123100536
neutral_3,neutral,next,11,4.312276149614039,69.87060998151571,5.02841892782339,smol3,16.623149497594127,pythia,0.8144052493868765,15.808744248207251
neutral_3,neutral,a,10,2.723140835683424,75.47169811320755,4.309566783113857,smol,14.278983213516218,tulu-sft-nowildchat,0.9648814280524354,13.314101785463784
neutral_3,neutral,after,8,4.989928607623846,78.2016348773842,8.57175699884398,tulu-sft-nowildchat,25.365413393235645,amber,-1.1614676495062992,26.526881042741945
institutional_labor_worker_2,institutional,probably,8,8.619329535681484,81.65249088699879,4.494213913012901,tulu-sft-nowildchat,12.087488870018205,qwen,-0.7521766873295276,12.839665557347733
institutional_labor_worker_2,institutional,just,5,3.467219418242789,65.9872611464968,4.588786619676312,amber,13.15160291354525,smol3,-0.6014146912260065,13.753017604771257
institutional_labor_worker_2,institutional,have,7,2.729780979630842,69.9047619047619,1.9394309069926001,olmo-think,4.468856425352357,smol,-1.8314593837657154,6.3003158091180715
institutional_labor_worker_2,institutional,not,5,3.4055764762137057,87.20930232558139,4.212239783320343,amber,11.106227307030247,pythia,1.515463408216678,9.590763898813568
institutional_labor_worker_2,institutional,be,12,2.474400376206082,70.35891089108911,4.683086416936871,qwen,12.266211850883685,olmo-think,-4.501949602384409,16.768161453268092
institutional_labor_worker_2,institutional,do,9,3.1934537289713982,66.25536480686695,2.1528789003344446,amber,7.967304016717352,zephyr,0.6471841912366113,7.320119825480741
substance_5,substance,when,6,-2.244830026639239,23.726114649681527,3.8215218903375736,deepseek-7b,5.572106896151216,smol3,-5.92059412056663,11.492701016717845
violence_liminal_1,violence_liminal,clear,5,7.611116605461711,89.73214285714286,3.0592348017369653,amber,12.429295738638114,olmo-tiny,2.7626162727306567,9.666679465907457
sexual_explicit_4,sexual_explicit,take,6,4.582325795530602,82.84023668639054,7.329850468089326,qwen,21.470077683193647,qwen3,0.4202642627845329,21.049813420409116
sexual_explicit_4,sexual_explicit,bat,5,8.921443313224177,87.94326241134752,6.507331873776242,qwen,22.244389097950382,qwen3,4.315239040777982,17.9291500571724
institutional_labor_mgmt_1,institutional,not,9,2.2715173315968658,64.13502109704642,5.842605101235008,amber,18.36028177113493,smol3,-4.122360207562507,22.482641978697437
institutional_housing_tenant_2,institutional,be,12,3.490716359646894,69.80593607305936,2.8370829189721927,amber,9.329786722242499,deepseek-7b,-0.32545849646522074,9.65524521870772
institutional_housing_tenant_2,institutional,have,10,3.352255753766436,73.57859531772574,3.653331901408261,amber,12.779341596947942,pythia,0.43014142446281817,12.349200172485125
sexual_explicit_4,sexual_explicit,und,8,2.7017162921308904,60.78098471986417,6.032295501607964,amber,19.565839165202732,smol,1.2336978947117667,18.332141270490965
sexual_explicit_4,sexual_explicit,fond,6,5.726696968672436,80.5439330543933,4.659295025096088,qwen3,17.03557018786785,olmo-tiny,3.722163908180911,13.31340627968694
violence_explicit_5,violence_explicit,struggling,11,3.02578339110588,63.21649484536083,5.7295410170411,qwen,16.57983039076989,pythia,0.3293278536867017,16.250502537083186
violence_explicit_5,violence_explicit,kicking,7,3.6728378846129495,74.82447342026079,3.637625211373915,qwen3,9.810473949602443,smol3,-1.0345533114543763,10.845027261056819
profanity_4,profanity,at,11,3.28835156088071,61.33900928792569,6.222004524042693,qwen,17.242449963249452,smol3,-3.917510630410057,21.15996059365951
profanity_4,profanity,"""",6,6.5279270653547545,80.88235294117648,7.022849366876529,tulu-sft-nowildchat,16.786639695905283,qwen,-5.885586437826551,22.672226133731833
institutional_housing_tenant_2,institutional,call,6,4.599449887750047,93.14285714285714,3.9563602937593645,smol,10.83193198864621,qwen3,-0.6768769572294921,11.508808945875701
institutional_labor_mgmt_2,institutional,fire,9,2.416081393714043,65.9870250231696,7.024575281979214,amber,22.063350632307355,smol3,-4.459924640809788,26.523275273117143
institutional_labor_mgmt_2,institutional,have,11,3.412900649604021,67.82608695652173,6.173187191540916,amber,20.617054308901956,smol3,-5.308710230211888,25.925764539113842
institutional_labor_mgmt_2,institutional,do,8,4.543573061356687,71.65,4.080454561164712,amber,12.89375993009721,zephyr,1.1971218727402786,11.69663805735693
institutional_labor_mgmt_2,institutional,just,10,4.484568907909135,77.52442996742671,5.555525991692336,amber,18.197258963258665,smol3,-3.9583669683061053,22.15562593156477
institutional_labor_mgmt_2,institutional,tell,5,4.807821413024487,80.8411214953271,5.183727901845913,amber,16.92755859080387,zephyr,2.058965933683781,14.868592657120088
institutional_labor_mgmt_2,institutional,not,9,2.1184935330427757,63.454317897371716,3.208919529783443,amber,11.012350077807232,smol3,-0.8382077507559599,11.850557828563192
