label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_2,base,49,109,0.22256538271903992,0.1694374680519104,67676.015625,614.9046630859375,838.9410400390625,sexual_liminal,True
sexual_liminal_2,base,50,109,0.21165668964385986,0.16638398170471191,66532.109375,613.8699951171875,841.7443237304688,sexual_liminal,True
sexual_liminal_2,base,51,109,0.21849192678928375,0.1768767386674881,67447.9375,621.3392944335938,840.6876220703125,sexual_liminal,True
sexual_liminal_2,base,52,109,0.19553333520889282,0.14229105412960052,65533.04296875,596.9839477539062,849.9405517578125,sexual_liminal,True
sexual_liminal_2,base,53,109,0.20230238139629364,0.14445681869983673,66904.671875,602.3448486328125,859.1369018554688,sexual_liminal,True
sexual_liminal_2,base,54,109,0.21570929884910583,0.1639757752418518,67039.9609375,611.0601196289062,840.34716796875,sexual_liminal,True
sexual_liminal_2,base,55,109,0.21937532722949982,0.16004016995429993,67874.6875,611.460693359375,849.7784423828125,sexual_liminal,True
sexual_liminal_2,base,56,109,0.21395346522331238,0.15431079268455505,67073.5078125,605.2841186523438,844.723388671875,sexual_liminal,True
sexual_liminal_2,base,57,109,0.22065319120883942,0.17234694957733154,67973.125,620.845703125,845.9756469726562,sexual_liminal,True
sexual_liminal_2,base,58,109,0.21356309950351715,0.16981926560401917,66730.375,616.0322265625,840.7554321289062,sexual_liminal,True
sexual_liminal_2,base,59,109,0.19540804624557495,0.1501237004995346,65429.828125,603.0692138671875,848.5323486328125,sexual_liminal,True
sexual_liminal_2,base,60,109,0.21976248919963837,0.19499310851097107,66126.0546875,628.0693969726562,824.0379028320312,sexual_liminal,True
sexual_liminal_2,base,61,109,0.20928364992141724,0.15417532622814178,66860.6640625,605.2973022460938,848.7689208984375,sexual_liminal,True
sexual_liminal_2,base,62,109,0.21413110196590424,0.16241519153118134,67149.25,610.2854614257812,843.6092529296875,sexual_liminal,True
sexual_liminal_2,base,63,109,0.20401281118392944,0.1611597239971161,65907.359375,609.031494140625,841.9351806640625,sexual_liminal,True
sexual_liminal_2,base,64,109,0.19011542201042175,0.14470228552818298,64365.25390625,594.5361328125,842.8639526367188,sexual_liminal,True
sexual_liminal_2,base,65,108,0.20391963422298431,0.15442535281181335,66062.2578125,609.3101806640625,850.5184936523438,sexual_liminal,True
sexual_liminal_2,base,66,109,0.21663787961006165,0.15590374171733856,67679.5234375,608.320068359375,848.9703979492188,sexual_liminal,True
sexual_liminal_2,base,67,109,0.19125564396381378,0.15171562135219574,65583.6953125,608.436279296875,857.1029052734375,sexual_liminal,True
sexual_liminal_2,base,68,109,0.2068490833044052,0.1664646714925766,66296.0234375,614.3712158203125,843.421142578125,sexual_liminal,True
sexual_liminal_2,base,69,109,0.23275266587734222,0.18916796147823334,69450.7109375,636.5429077148438,854.5332641601562,sexual_liminal,True
sexual_liminal_2,base,70,109,0.2124115377664566,0.16177602112293243,67970.1484375,616.3475952148438,859.1690673828125,sexual_liminal,True
sexual_liminal_2,base,71,109,0.21072401106357574,0.15601789951324463,66397.3828125,602.7694702148438,838.5304565429688,sexual_liminal,True
sexual_liminal_2,base,72,109,0.20970942080020905,0.16253742575645447,67061.265625,613.5228881835938,848.13330078125,sexual_liminal,True
sexual_liminal_2,base,73,109,0.20759212970733643,0.16320116817951202,67067.0,615.8999633789062,852.750732421875,sexual_liminal,True
sexual_liminal_2,base,74,109,0.21691304445266724,0.16337169706821442,67468.9921875,612.1619873046875,844.4926147460938,sexual_liminal,True
sexual_liminal_2,base,75,110,0.20562520623207092,0.1586301624774933,66714.7734375,606.9886474609375,845.3322143554688,sexual_liminal,True
sexual_liminal_2,base,76,109,0.21091461181640625,0.1613231748342514,67059.3984375,610.7161865234375,846.6087036132812,sexual_liminal,True
