family,direction,category,position,mean_resist,std_resist,n
qwen3,forward,sexual_liminal,3,0.7058011101165982,1.4542213960992063,1400
qwen3,forward,sexual_liminal,4,0.9392685929374883,1.7190880864759086,1400
qwen3,forward,sexual_liminal,5,1.8845418888461896,2.776794079660147,1400
qwen3,forward,sexual_liminal,6,1.2299261898435003,2.678289930552355,1400
qwen3,forward,sexual_liminal,7,1.0893209011956997,2.662287721859798,1400
qwen3,forward,sexual_liminal,8,1.0293685645669197,2.776031231058844,1400
qwen3,forward,sexual_liminal,9,1.0575511886597304,2.385297378311525,1400
qwen3,forward,sexual_liminal,10,0.8949395201031123,2.2697792724861845,1394
archangel-dpo,reverse,death,0,0.08962769698703434,0.12267361315842673,1000
archangel-dpo,reverse,death,1,0.04693102863363104,0.14664747091306932,1000
archangel-dpo,reverse,death,2,0.05640935484687212,0.15132811216548142,1000
archangel-dpo,reverse,death,3,0.18158110854666432,0.4691261474904709,1000
archangel-dpo,reverse,death,4,0.13479136198556546,0.32792529595614983,1000
archangel-dpo,reverse,death,5,0.10976945852810316,0.27036329605365805,1000
archangel-dpo,reverse,death,6,0.12029483054426393,0.5908082407043401,1000
archangel-dpo,reverse,death,7,0.11484609039819636,0.7129467187132627,1000
archangel-dpo,reverse,death,8,0.40101088064235935,1.7616676085670784,1000
archangel-dpo,reverse,death,9,0.27001799246237695,1.5097383768273809,966
falcon3-1b,reverse,sexual_liminal,0,0.24195019939450504,0.41610180010675046,700
falcon3-1b,reverse,sexual_liminal,1,0.12077084766167016,0.37341627073047495,700
falcon3-1b,reverse,sexual_liminal,2,0.46055676357483305,0.6415899795753331,700
falcon3-1b,reverse,sexual_liminal,3,0.8790269678561221,1.0241976299692774,700
falcon3-1b,reverse,sexual_liminal,4,0.5972220988519794,1.2145596907944294,700
falcon3-1b,reverse,sexual_liminal,5,0.7127724545369573,1.4586086676273162,700
falcon3-1b,reverse,sexual_liminal,6,0.7131358091319594,1.178115710563022,700
falcon3-1b,reverse,sexual_liminal,7,0.6810085783510549,1.2671902681808562,700
falcon3-1b,reverse,sexual_liminal,8,0.6293449552244744,1.163081711390632,700
falcon3-1b,reverse,sexual_liminal,9,0.6381069162414665,1.3170493593398356,700
falcon-7b-legacy,forward,institutional,0,-0.005022846774925505,1.0081425205190555,4800
falcon-7b-legacy,forward,institutional,1,0.42259228547677274,2.4079082145766812,4800
falcon-7b-legacy,forward,institutional,2,0.6392631047733818,1.3352990964691802,4800
falcon-7b-legacy,forward,institutional,3,0.878974990960442,1.737531235116132,4800
falcon-7b-legacy,forward,institutional,4,1.1529935077569358,1.963048991550141,4800
falcon-7b-legacy,forward,institutional,5,1.2804644393016917,2.699342888820874,4800
falcon-7b-legacy,forward,institutional,6,1.3728121189403892,2.970368455079913,4800
falcon-7b-legacy,forward,institutional,7,1.3524715507833556,2.7911708898080825,4800
falcon-7b-legacy,forward,institutional,8,1.338256332301671,2.7672850579263932,4800
falcon-7b-legacy,forward,institutional,9,1.1906541484299353,2.5354959604694804,4800
falcon-7b-legacy,forward,institutional,10,1.211808718304722,2.7028855488756727,4773
deepseek-7b,reverse,neutral,0,0.15541201234273322,1.5200620067107466,700
deepseek-7b,reverse,neutral,1,0.5818460071695457,1.0903230885983577,700
deepseek-7b,reverse,neutral,2,1.1004901181382734,1.6040522857653274,700
deepseek-7b,reverse,neutral,3,0.8082838565252201,1.3949516407513487,700
deepseek-7b,reverse,neutral,4,0.4000773610861369,1.4298087995203728,700
deepseek-7b,reverse,neutral,5,0.5579062403885771,1.3853185029795547,700
deepseek-7b,reverse,neutral,6,0.642261556274491,1.6281580141714753,700
deepseek-7b,reverse,neutral,7,0.5439465078904737,1.9527629347761406,700
deepseek-7b,reverse,neutral,8,0.7564966955546771,2.5129849052403466,700
deepseek-7b,reverse,neutral,9,0.6494589865514819,2.5355631759580066,696
deepseek-7b,forward,violence_explicit,0,0.9317574640578938,2.1325239482324663,1000
deepseek-7b,forward,violence_explicit,1,0.8115721425062806,2.9752465088320874,1000
deepseek-7b,forward,violence_explicit,2,0.015111296325175801,0.8713882400541123,1000
deepseek-7b,forward,violence_explicit,3,0.6821898598458579,2.723207580787759,1000
deepseek-7b,forward,violence_explicit,4,1.1438198889100095,3.10740665438351,1000
deepseek-7b,forward,violence_explicit,5,0.4506826280543235,1.9667781322673286,1000
deepseek-7b,forward,violence_explicit,6,0.7209390845714229,2.1986081662802377,1000
deepseek-7b,forward,violence_explicit,7,0.5847641814549415,2.9059889600566886,1000
deepseek-7b,forward,violence_explicit,8,1.018183876240936,3.8830304210129922,998
deepseek-7b,forward,violence_explicit,9,1.645310837180633,4.5917051505370745,962
deepseek-7b,forward,violence_explicit,10,1.3468758468641866,3.94001819918347,320
deepseek-7b,forward,violence_explicit,11,1.966737686841997,4.582486841456624,48
deepseek-7b,forward,violence_explicit,12,-0.001314862568496365,0.34459788408708114,7
tulu,reverse,sexual_liminal,0,0.6850267506498458,0.678781689834439,2100
tulu,reverse,sexual_liminal,1,0.21047078176009903,0.4319405852156169,2100
tulu,reverse,sexual_liminal,2,0.6039639981857869,0.8120190821164166,2100
tulu,reverse,sexual_liminal,3,0.4248593554958486,0.5580015973351387,2100
tulu,reverse,sexual_liminal,4,0.506743510205221,0.8176230367851643,2100
tulu,reverse,sexual_liminal,5,0.4025968518216577,0.6633929833866774,2100
tulu,reverse,sexual_liminal,6,0.39482865090271363,0.8131124468249086,2100
tulu,reverse,sexual_liminal,7,0.30856349324054905,0.5916500261812451,2100
tulu,reverse,sexual_liminal,8,0.361724639384584,0.7282563521652755,2100
tulu,reverse,sexual_liminal,9,0.41393018171001844,0.7753623479007596,2100
qwen-tiny,forward,death,0,0.001893532130740894,0.6102894465069096,1000
qwen-tiny,forward,death,1,0.062213267151083114,0.9449850567657951,1000
qwen-tiny,forward,death,2,0.1258222997901182,0.5875242067365088,1000
qwen-tiny,forward,death,3,0.4899026690122967,1.5739547073244413,1000
qwen-tiny,forward,death,4,0.15184867147080724,0.680153096034633,1000
qwen-tiny,forward,death,5,0.4935622498943948,1.7873862594268222,1000
qwen-tiny,forward,death,6,0.16124877346557853,0.6781584605166812,1000
qwen-tiny,forward,death,7,0.22572656213019235,1.0663789338519674,1000
qwen-tiny,forward,death,8,0.10803272574509369,0.5712491414251597,1000
qwen-tiny,forward,death,9,0.2204508793614225,1.6609583360116886,1000
qwen-tiny,forward,death,10,0.2547673927612766,1.4771707286190048,953
glm4,reverse,neutral,0,0.8911645886409587,1.354821854921642,700
glm4,reverse,neutral,1,0.5463128997159836,0.8197073029123435,700
glm4,reverse,neutral,2,0.7290471443997192,1.0877760177593916,700
glm4,reverse,neutral,3,0.8283767862899988,1.3429747950056858,700
glm4,reverse,neutral,4,0.7653612143727181,1.1965441066010436,700
glm4,reverse,neutral,5,0.49510068156349357,0.9072328167784084,700
glm4,reverse,neutral,6,0.47761184423262293,1.0768726451246908,700
glm4,reverse,neutral,7,0.6030649521377384,1.1302013703652136,700
glm4,reverse,neutral,8,0.5539531835126,1.237438014262389,700
glm4,reverse,neutral,9,0.5600091838773502,1.0318727881175624,699
minicpm,reverse,neutral,0,1.3587758027859473,1.3769312144248207,1400
minicpm,reverse,neutral,1,1.468084794038579,2.357817295263834,1400
minicpm,reverse,neutral,2,1.6033808193134265,2.1937396166607734,1400
minicpm,reverse,neutral,3,1.0708987010435147,2.0010757668893087,1400
minicpm,reverse,neutral,4,1.8027311878435766,2.814586813324225,1400
minicpm,reverse,neutral,5,1.516902727530618,2.5835158368109776,1400
minicpm,reverse,neutral,6,1.1585612573328716,2.0657690468732115,1400
minicpm,reverse,neutral,7,1.2040631371227433,2.0291985333724436,1400
minicpm,reverse,neutral,8,1.0991415644652176,2.0871677403477484,1400
minicpm,reverse,neutral,9,1.0237761888320849,2.0444643082881946,1400
ct-llm,reverse,neutral,0,0.7807905011817594,0.9297912234683134,1400
ct-llm,reverse,neutral,1,0.8715238439196534,1.0065859251446632,1400
ct-llm,reverse,neutral,2,0.4940036726454894,0.8131871471901609,1400
ct-llm,reverse,neutral,3,0.7891996875394053,1.0153788552640406,1400
ct-llm,reverse,neutral,4,1.0252934875391995,1.5408819855380396,1400
ct-llm,reverse,neutral,5,0.566430110455114,0.9572772773979783,1400
ct-llm,reverse,neutral,6,0.6274293313514794,0.9067932458160071,1400
ct-llm,reverse,neutral,7,0.5141337207474763,0.9344295169042912,1400
ct-llm,reverse,neutral,8,0.5476307333149754,0.985049990463011,1400
ct-llm,reverse,neutral,9,0.5966383468134705,1.118095982107056,1400
smol,forward,institutional,0,0.052393967874870016,1.6705537971194073,4800
smol,forward,institutional,1,0.4428698563657169,4.797082286036818,4800
smol,forward,institutional,2,0.3104548828787965,0.909859538721562,4800
smol,forward,institutional,3,0.2698036616022249,0.711164422946011,4800
smol,forward,institutional,4,0.4952235089612729,0.9093655874087022,4800
smol,forward,institutional,5,0.39193480300952205,0.7562356655873865,4800
smol,forward,institutional,6,0.3941981367171677,0.7991082083543568,4800
smol,forward,institutional,7,0.39728731715880145,0.8025760486038332,4800
smol,forward,institutional,8,0.3379490295609129,0.8098712168055107,4795
smol,forward,institutional,9,0.4092007482867841,1.096215571495483,4784
smol,forward,institutional,10,0.37992419720112414,1.036029581874341,4099
tulu-sft-full,reverse,neutral,0,0.255418174948585,0.5750275270788102,700
tulu-sft-full,reverse,neutral,1,0.34270173618030014,0.4760020814593478,700
tulu-sft-full,reverse,neutral,2,0.30189747658339555,0.40511031328557195,700
tulu-sft-full,reverse,neutral,3,0.30853751022402004,0.5095334928024192,700
tulu-sft-full,reverse,neutral,4,0.37279838984574765,0.6633260178562791,700
tulu-sft-full,reverse,neutral,5,0.2848206014067084,0.5009800831131003,700
tulu-sft-full,reverse,neutral,6,0.27849458438076075,0.5107918871377177,700
tulu-sft-full,reverse,neutral,7,0.2541192965552044,0.4472771350043153,700
tulu-sft-full,reverse,neutral,8,0.2658423724690039,0.4788884427074761,700
tulu-sft-full,reverse,neutral,9,0.28779142542550207,0.578622106398717,700
minicpm,reverse,power,0,0.48318049682138586,0.9253852401497046,1000
minicpm,reverse,power,1,0.22754431437110387,0.7252329431943751,1000
minicpm,reverse,power,2,0.47626699344621587,1.1151832050862116,1000
minicpm,reverse,power,3,0.9617799710907209,1.2471180951877978,1000
minicpm,reverse,power,4,1.7348242654696258,2.1328769739405984,1000
minicpm,reverse,power,5,1.8046415224044632,2.632305589884079,1000
minicpm,reverse,power,6,2.0586008391243875,3.33822156223037,1000
minicpm,reverse,power,7,1.6459211698700482,2.7392029595222995,1000
minicpm,reverse,power,8,1.1805609763186504,2.1812284281967873,1000
minicpm,reverse,power,9,1.2867162193401707,2.2439732753033255,1000
tulu,reverse,violence_liminal,0,0.87252187592443,0.7864542109307416,1500
tulu,reverse,violence_liminal,1,0.18227968395863672,0.2445443891904498,1500
tulu,reverse,violence_liminal,2,0.3296264142947209,0.480495599288654,1500
tulu,reverse,violence_liminal,3,0.42917293780602,0.5946279682631411,1500
tulu,reverse,violence_liminal,4,0.40183372567628534,0.5928073418866723,1500
tulu,reverse,violence_liminal,5,0.3887853203388099,0.6197977872101972,1500
tulu,reverse,violence_liminal,6,0.49162409635221205,0.8391345920852475,1500
tulu,reverse,violence_liminal,7,0.42805591250590475,0.824372345048714,1500
tulu,reverse,violence_liminal,8,0.41878155649362625,0.787359860528711,1500
tulu,reverse,violence_liminal,9,0.39712849808117545,0.8068017515222108,1500
archangel-slic,reverse,sexual_explicit,0,0.031231915959763462,0.09486135785133114,500
archangel-slic,reverse,sexual_explicit,1,0.07275627460261352,0.14813784608649375,500
archangel-slic,reverse,sexual_explicit,2,0.08556334074870495,0.3453952727978716,500
archangel-slic,reverse,sexual_explicit,3,0.09633316701797852,0.13025671630661995,500
archangel-slic,reverse,sexual_explicit,4,0.03616943553717054,0.10068128013305751,500
archangel-slic,reverse,sexual_explicit,5,0.03434745264884637,0.21211484276623171,500
archangel-slic,reverse,sexual_explicit,6,0.05291861901834996,0.34073835031888633,500
archangel-slic,reverse,sexual_explicit,7,0.041657551588437314,0.23734509494182485,500
archangel-slic,reverse,sexual_explicit,8,0.432566664727317,1.689735806526245,500
archangel-slic,reverse,sexual_explicit,9,0.10211374021589685,0.21257619878449255,481
falcon-mamba,reverse,violence_explicit,0,0.25689188668575724,0.28936851833470156,500
falcon-mamba,reverse,violence_explicit,1,0.020444592055477693,0.3324958658959243,500
falcon-mamba,reverse,violence_explicit,2,1.0564162849838439,2.98565630678935,500
falcon-mamba,reverse,violence_explicit,3,0.6221707704626058,1.5779323545063064,500
falcon-mamba,reverse,violence_explicit,4,0.5265067053219945,2.9260571205442267,500
falcon-mamba,reverse,violence_explicit,5,0.12129025250375315,2.2682004512744363,500
falcon-mamba,reverse,violence_explicit,6,-0.07748197019771695,1.3025400086923833,500
falcon-mamba,reverse,violence_explicit,7,0.25412551973146674,2.985344491442404,500
falcon-mamba,reverse,violence_explicit,8,0.062378346478413255,3.714351101246095,497
falcon-mamba,reverse,violence_explicit,9,-0.17951369689978006,3.1641887813359704,480
deepseek-7b,reverse,institutional,0,0.48984264870332767,1.2121356983172114,2400
deepseek-7b,reverse,institutional,1,0.920451367262162,1.8525251264619,2400
deepseek-7b,reverse,institutional,2,0.5416987502303916,1.4434864149957798,2400
deepseek-7b,reverse,institutional,3,0.8008670234526255,1.8077376092889659,2400
deepseek-7b,reverse,institutional,4,1.1431571256353497,2.4815208687141124,2400
deepseek-7b,reverse,institutional,5,0.4705723830354079,1.6984021236059275,2400
deepseek-7b,reverse,institutional,6,0.7635721203809639,1.7742309072704183,2400
deepseek-7b,reverse,institutional,7,0.7931294620721504,1.9980495127080276,2400
deepseek-7b,reverse,institutional,8,0.7033086823352559,2.1460305007227216,2400
deepseek-7b,reverse,institutional,9,0.23794826426963922,2.0611981315437062,2318
amber,forward,neutral,0,0.27496007451037635,1.8202592846668315,4200
amber,forward,neutral,1,0.2894135020227352,1.5029186178718124,4200
amber,forward,neutral,2,0.3778645340212088,1.3715835496136188,4200
amber,forward,neutral,3,0.46440689165294213,1.3381608348915237,4200
amber,forward,neutral,4,0.4032026235772026,1.5296945959954527,4200
amber,forward,neutral,5,0.3485440871008699,1.259270268111019,4200
amber,forward,neutral,6,0.2964628323093497,1.0723370448195055,4198
amber,forward,neutral,7,0.40915593878639256,1.1732268284816185,4196
amber,forward,neutral,8,0.430517366340497,1.2390656359129724,4194
amber,forward,neutral,9,0.49939423066369826,1.3352153762409376,4172
falcon-mamba,reverse,institutional,0,0.588252614393409,1.2067794103982867,2400
falcon-mamba,reverse,institutional,1,0.3249679958133431,0.9601089906942113,2400
falcon-mamba,reverse,institutional,2,-0.010202818922990768,1.7753182088294512,2400
falcon-mamba,reverse,institutional,3,0.05963847999993121,1.7795364307811292,2400
falcon-mamba,reverse,institutional,4,0.13435472805530665,2.1974563388731245,2399
falcon-mamba,reverse,institutional,5,0.4952233556252681,2.604058405084864,2397
falcon-mamba,reverse,institutional,6,0.8055367255469392,3.829113375678029,2396
falcon-mamba,reverse,institutional,7,0.11909346829146113,4.116873020208103,2368
falcon-mamba,reverse,institutional,8,0.2585308307578348,3.5733894980236065,2315
falcon-mamba,reverse,institutional,9,0.3055440561747812,3.9868119877477,2134
amber,forward,institutional,0,3.8024951491378873,4.653588661268863,14400
amber,forward,institutional,1,2.1698713132800744,3.742926069902049,14400
amber,forward,institutional,2,1.3577573383649613,2.498462560627254,14400
amber,forward,institutional,3,1.225972419938806,2.6031865150884306,14400
amber,forward,institutional,4,1.0246288121954827,2.3128264680439585,14400
amber,forward,institutional,5,1.0226161218308636,2.1839446997411978,14398
amber,forward,institutional,6,0.9463357647179548,2.1929750035960716,14384
amber,forward,institutional,7,1.024246705589468,2.4849137185710792,14354
amber,forward,institutional,8,1.2461930146019593,3.3508643311040767,14284
amber,forward,institutional,9,1.5794976140060082,4.0321188040431775,14180
falcon3-3b,reverse,substance,0,0.9163559436118066,0.9710528881654007,500
falcon3-3b,reverse,substance,1,0.5325592575990126,0.5889000288342955,500
falcon3-3b,reverse,substance,2,0.5187426786188843,0.6206873620489297,500
falcon3-3b,reverse,substance,3,0.4925026062526623,0.6869458276733332,500
falcon3-3b,reverse,substance,4,0.5439548832234724,0.817518711539217,500
falcon3-3b,reverse,substance,5,0.4218965463938209,0.82655013843192,500
falcon3-3b,reverse,substance,6,0.4698201180520251,0.6746123737307512,500
falcon3-3b,reverse,substance,7,0.6724442382803981,1.1001189125800646,500
falcon3-3b,reverse,substance,8,0.5892575187517003,1.0907104881302205,500
falcon3-3b,reverse,substance,9,0.6573371040921797,1.3580690758869147,500
tulu,reverse,power,0,0.5673887335054462,0.7242821436233119,1500
tulu,reverse,power,1,0.2415273660927583,0.37831965072883983,1500
tulu,reverse,power,2,0.2085567206154767,0.5258209101118041,1500
tulu,reverse,power,3,0.5053374712132022,0.8317165578123523,1500
tulu,reverse,power,4,0.6102874973675627,0.8409043706969982,1500
tulu,reverse,power,5,0.35186056994241766,0.5697488080018525,1500
tulu,reverse,power,6,0.32773223157811526,0.6506339304930943,1500
tulu,reverse,power,7,0.3210395628321578,0.6637353240771012,1500
tulu,reverse,power,8,0.3558987867389826,0.6683911372753563,1500
tulu,reverse,power,9,0.38551217067665433,0.7391569322977496,1500
falcon3-1b,reverse,sexual_explicit,0,0.471879379987951,0.6447097380153215,500
falcon3-1b,reverse,sexual_explicit,1,-0.01414581948380514,0.22368432867029062,500
falcon3-1b,reverse,sexual_explicit,2,0.43084725811170566,0.6186966433083446,500
falcon3-1b,reverse,sexual_explicit,3,1.8241407950636426,2.0282317346972802,500
falcon3-1b,reverse,sexual_explicit,4,0.7048126436479372,1.3425500352404636,500
falcon3-1b,reverse,sexual_explicit,5,1.2993531407429524,2.824623574466703,500
falcon3-1b,reverse,sexual_explicit,6,1.0889885415670693,1.9169275053575918,500
falcon3-1b,reverse,sexual_explicit,7,0.6711322713727929,1.4165807299790623,500
falcon3-1b,reverse,sexual_explicit,8,0.6327765105836349,1.0569016915450484,500
falcon3-1b,reverse,sexual_explicit,9,0.6924872205116648,1.2747148876631813,500
smol3,forward,death,0,-7.044357407755797e-05,1.5767268856581504,1000
smol3,forward,death,1,0.3133943362430931,7.587827771936645,1000
smol3,forward,death,2,0.16083193185617684,0.5435205387520422,1000
smol3,forward,death,3,0.09506655969148041,0.46426776990481017,1000
smol3,forward,death,4,0.11589811149068877,0.6318822872124152,1000
smol3,forward,death,5,0.14977373570838257,0.6451044539715767,1000
smol3,forward,death,6,0.14044246104778746,0.6835878436565651,1000
smol3,forward,death,7,0.13531712946299784,0.5287663826717274,1000
smol3,forward,death,8,0.22111880828779623,0.7544935187805821,1000
smol3,forward,death,9,0.1464753625964766,0.5877883278457552,1000
smol3,forward,death,10,0.16410006598373025,0.7298334275037214,996
amber,reverse,profanity,0,10.678628964965261,4.533200717759747,1000
amber,reverse,profanity,1,6.542809070322247,3.885863446529957,1000
amber,reverse,profanity,2,5.209658271318706,5.651048205627928,1000
amber,reverse,profanity,3,4.445406865717343,5.645346208233174,1000
amber,reverse,profanity,4,3.5721592631835066,4.607405682920664,1000
amber,reverse,profanity,5,2.933153770093104,3.7727891967046254,1000
amber,reverse,profanity,6,3.3271092575056915,3.9109532324864436,1000
amber,reverse,profanity,7,2.5884631339606856,3.75527741924227,1000
amber,reverse,profanity,8,2.08170816272323,3.3173314403952276,996
amber,reverse,profanity,9,2.152973953495694,3.3033721772968416,911
qwen,reverse,violence_explicit,0,0.3758218232181364,0.3656316370456567,500
qwen,reverse,violence_explicit,1,0.49385856293085406,0.5750719808871488,500
qwen,reverse,violence_explicit,2,0.34886853016191754,0.6001789060080823,500
qwen,reverse,violence_explicit,3,0.6241266640715014,1.375203091630529,500
qwen,reverse,violence_explicit,4,0.4387928259420202,0.728593116865354,500
qwen,reverse,violence_explicit,5,0.594954934387875,1.267023923946922,500
qwen,reverse,violence_explicit,6,0.3982726187648592,0.7649363795962181,500
qwen,reverse,violence_explicit,7,0.511201262332725,1.1088677462472198,500
qwen,reverse,violence_explicit,8,0.6466095412069561,1.8185093267098575,500
qwen,reverse,violence_explicit,9,0.5036226424969837,1.3038584796835202,500
tulu,reverse,neutral,0,0.6085581050674281,1.0487757324703653,2100
tulu,reverse,neutral,1,0.45184671075786065,0.5755816918431576,2100
tulu,reverse,neutral,2,0.4128331490847759,0.5051975585598135,2100
tulu,reverse,neutral,3,0.42002793844864633,0.6087529721616565,2100
tulu,reverse,neutral,4,0.489702024708506,0.8166924661744923,2100
tulu,reverse,neutral,5,0.46794984082358554,0.7769218231837439,2100
tulu,reverse,neutral,6,0.46357977302766196,0.814616611346841,2100
tulu,reverse,neutral,7,0.40614759201284706,0.6740222017199498,2100
tulu,reverse,neutral,8,0.3778671000091873,0.5974191707082752,2100
tulu,reverse,neutral,9,0.4170717873912152,0.7397757287467828,2100
stablelm,reverse,substance,0,3.1139407778365804,3.778878605893576,1000
stablelm,reverse,substance,1,0.6546390820663175,1.2086078836321898,1000
stablelm,reverse,substance,2,0.908510021777808,0.9069537964195067,1000
stablelm,reverse,substance,3,1.1199726292689347,1.3973106358966516,1000
stablelm,reverse,substance,4,0.717515168051791,1.17489217684633,1000
stablelm,reverse,substance,5,1.1253275630812785,1.449978413086329,1000
stablelm,reverse,substance,6,1.013043953713767,1.160059473389835,1000
stablelm,reverse,substance,7,0.8773191854593777,1.330966120370966,1000
stablelm,reverse,substance,8,0.9143129548222093,1.5351203945220429,999
stablelm,reverse,substance,9,0.884588627496861,1.5274129459371597,999
yi,forward,sexual_explicit,0,0.6751249411154115,1.540593558073852,1000
yi,forward,sexual_explicit,1,0.2222876787733134,0.7716418489945901,1000
yi,forward,sexual_explicit,2,0.45459758107348863,0.9403933240061249,1000
yi,forward,sexual_explicit,3,0.2220189529068166,0.6105860745974219,1000
yi,forward,sexual_explicit,4,0.3437002141992298,0.8164255352702986,1000
yi,forward,sexual_explicit,5,0.23626924074983985,0.6959448470550617,1000
yi,forward,sexual_explicit,6,0.31362041152799336,0.8390414936709902,999
yi,forward,sexual_explicit,7,0.2805146736384207,0.7441443304804446,998
yi,forward,sexual_explicit,8,0.25077345187390826,0.7261436754852841,997
yi,forward,sexual_explicit,9,0.311593271432784,0.876071725841229,995
smol3,reverse,institutional,0,0.7225310872841827,1.4673042957479048,2400
smol3,reverse,institutional,1,0.7160515634054997,1.1229730897408525,2400
smol3,reverse,institutional,2,0.6676888201129737,1.112914390852867,2400
smol3,reverse,institutional,3,0.7022476805929483,1.126817692107314,2400
smol3,reverse,institutional,4,0.6347725437674364,1.0166702472480165,2400
smol3,reverse,institutional,5,0.5167366323173144,1.026787340905324,2400
smol3,reverse,institutional,6,0.47647909944709965,0.951306770850382,2400
smol3,reverse,institutional,7,0.434093697595007,0.9533848327111478,2400
smol3,reverse,institutional,8,0.4111411129969223,0.8341348703354773,2400
smol3,reverse,institutional,9,0.5050743712023557,1.058510330742673,2400
tulu-sft-nopersona,reverse,death,0,0.23939538001014946,0.5471506118127706,500
tulu-sft-nopersona,reverse,death,1,0.16128091998120472,0.22011398998286613,500
tulu-sft-nopersona,reverse,death,2,0.259647720211501,0.3022932619325947,500
tulu-sft-nopersona,reverse,death,3,0.2335724157557737,0.39560802593398225,500
tulu-sft-nopersona,reverse,death,4,0.28098027440159623,0.434455322703814,500
tulu-sft-nopersona,reverse,death,5,0.22342582304232195,0.420884456010319,500
tulu-sft-nopersona,reverse,death,6,0.1732017278567435,0.368320301208987,500
tulu-sft-nopersona,reverse,death,7,0.15740483626617657,0.3970060614578622,500
tulu-sft-nopersona,reverse,death,8,0.18920234948358275,0.3844038993384145,500
tulu-sft-nopersona,reverse,death,9,0.2104009342388291,0.5835822343581437,500
qwen,reverse,profanity,0,0.46595269021568475,0.445539626484913,500
qwen,reverse,profanity,1,0.6382382675839678,0.570572244424867,500
qwen,reverse,profanity,2,0.6479197974431156,0.789693268096093,500
qwen,reverse,profanity,3,0.6480798465360961,0.7733908605415941,500
qwen,reverse,profanity,4,0.6537551951353907,0.893204119233629,500
qwen,reverse,profanity,5,0.743019515485813,1.6630948567731474,500
qwen,reverse,profanity,6,0.6596399997645697,1.161588288177247,500
qwen,reverse,profanity,7,0.8523108132756426,2.018675561040164,500
qwen,reverse,profanity,8,0.6721086684991818,1.6418737265009367,500
qwen,reverse,profanity,9,0.5918390390183081,1.755099023349249,500
olmo-hybrid,reverse,sexual_liminal,0,0.7500303810670318,0.5378684661460493,1400
olmo-hybrid,reverse,sexual_liminal,1,0.17243867589330172,0.4286162027527887,1400
olmo-hybrid,reverse,sexual_liminal,2,0.5401428691515585,0.6877711412943949,1400
olmo-hybrid,reverse,sexual_liminal,3,0.3710036701990121,0.8702582325084864,1400
olmo-hybrid,reverse,sexual_liminal,4,0.27290597705326813,0.6119851636258714,1400
olmo-hybrid,reverse,sexual_liminal,5,0.2068362662065834,0.5062024508487399,1400
olmo-hybrid,reverse,sexual_liminal,6,0.3388660537419138,0.6698681212380908,1400
olmo-hybrid,reverse,sexual_liminal,7,0.2919674942481348,0.6386128289627871,1400
olmo-hybrid,reverse,sexual_liminal,8,0.3448518056141763,0.7320436526289937,1400
olmo-hybrid,reverse,sexual_liminal,9,0.3537402400793684,0.732388846369438,1400
smol,forward,death,0,0.20957400493594439,0.8980887606500306,1000
smol,forward,death,1,1.023871109287074,5.3086822898207044,1000
smol,forward,death,2,0.44253522066103235,1.058338799869038,1000
smol,forward,death,3,0.39807443424895006,0.9761436829546002,1000
smol,forward,death,4,0.3618561223146717,0.8216149680696114,1000
smol,forward,death,5,0.6146671613974618,1.1387338514113512,1000
smol,forward,death,6,0.5300962191957972,1.0071319000379495,1000
smol,forward,death,7,0.32764096988556574,0.879219639115113,1000
smol,forward,death,8,0.5966745497400602,1.15172526163346,1000
smol,forward,death,9,0.43905433308582487,1.1018266757061221,990
smol,forward,death,10,0.41583107968280597,0.9525038605933257,849
amber,forward,sexual_liminal,0,0.6390151470295775,1.525531900565577,4200
amber,forward,sexual_liminal,1,0.5052290326117864,1.5122691453161943,4200
amber,forward,sexual_liminal,2,0.524853621421234,1.4381829242192965,4200
amber,forward,sexual_liminal,3,0.5196214365744726,1.550377696317761,4200
amber,forward,sexual_liminal,4,0.46013174741493845,1.2356316276129224,4200
amber,forward,sexual_liminal,5,0.4690168898471926,1.437473745145247,4200
amber,forward,sexual_liminal,6,0.5745080141083577,1.5481288968943405,4200
amber,forward,sexual_liminal,7,0.6087430873602571,1.5588507463852312,4200
amber,forward,sexual_liminal,8,0.5733578111989399,1.4408639791034212,4200
amber,forward,sexual_liminal,9,0.6676818862073831,1.7123416256197086,4200
yi,reverse,neutral,0,13.166972543175044,3.4241690201710484,700
yi,reverse,neutral,1,4.264700867878401,4.889411348907902,700
yi,reverse,neutral,2,2.0856073635242955,4.5412921777891375,700
yi,reverse,neutral,3,3.9560420566478913,4.567808842641632,700
yi,reverse,neutral,4,3.435882645180012,4.537477948701826,700
yi,reverse,neutral,5,3.1458390752960557,4.2719129395870565,700
yi,reverse,neutral,6,2.8477977298772075,3.7259061561217752,700
yi,reverse,neutral,7,1.6959321495950144,3.0210652051520523,700
yi,reverse,neutral,8,1.6805256190614535,3.6712306795362557,694
yi,reverse,neutral,9,1.68435984866094,3.6205470745195267,620
tulu-sft-nopersona,reverse,sexual_liminal,0,0.46048248159524097,0.5697815123667354,700
tulu-sft-nopersona,reverse,sexual_liminal,1,0.08640539853682001,0.2761887048402937,700
tulu-sft-nopersona,reverse,sexual_liminal,2,0.3696866928342338,0.48306713196565537,700
tulu-sft-nopersona,reverse,sexual_liminal,3,0.32122537275315105,0.4390894744637121,700
tulu-sft-nopersona,reverse,sexual_liminal,4,0.26001916698257455,0.615700878087411,700
