stratum,word,n_lineages,median_delta,lineages_pos,lineages_tested,p,plan_b_word
power_marked,email,45,-0.0010338379,17,45,0.13515645,False
power_marked,erase,46,-0.0011771025,13,46,0.0045338616,False
power_marked,created,45,0.001357459,36,45,6.5746632e-05,False
power_marked,process,41,0.000630583,27,41,0.059583888,False
power_marked,repeat,40,-0.0002454676,17,40,0.42959051,False
power_marked,type,40,-0.0013305583,5,40,1.382612e-06,False
power_marked,upload,46,-0.0005430059,21,46,0.65873808,False
power_marked,read,46,-0.0011176935,12,46,0.0016414913,False
power_marked,update,45,0.0015416349,34,45,0.00082408236,False
power_marked,copy,45,-0.0010633336,13,45,0.0066088228,False
power_marked,verify,44,0.00094537548,38,44,9.4303755e-07,False
power_marked,run,46,-0.00090246487,16,46,0.054076032,False
power_marked,perform,45,0.0004500613,31,45,0.01609436,False
power_marked,mark,44,0.00031664865,25,44,0.45138083,False
power_marked,record,46,-0.00023537472,20,46,0.46139118,False
power_marked,restore,41,-0.00041772815,18,41,0.53270926,False
power_marked,close,46,-0.0010996512,14,46,0.011351591,False
power_marked,create,46,0.00044920352,26,46,0.46139118,False
power_marked,manually,44,5.62507e-05,23,44,0.88039582,False
power_marked,log,44,0.0002756619,23,44,0.88039582,False
power_marked,instructed,46,-0.0007322518,19,46,0.30199561,False
power_marked,scan,44,4.44005e-05,22,44,1,False
power_marked,leave,46,-0.0010578476,14,46,0.011351591,False
power_marked,author,41,-7.5850509e-07,18,41,0.53270926,False
power_marked,open,43,-0.0012139554,5,43,2.4995097e-07,False
power_marked,print,46,-0.0011916733,19,46,0.30199561,False
power_marked,once,46,-0.00126036,8,46,9.2476999e-06,False
power_marked,replace,46,-0.000416386,19,46,0.30199561,False
power_marked,press,42,-0.0010516838,10,42,0.00094067403,False
power_marked,delete,46,-0.0048413809,10,46,0.00015641721,False
power_marked,changed,45,-0.000717899,14,45,0.01609436,False
power_marked,presented,42,0.0009836856,29,42,0.019520473,False
power_marked,hand,46,-0.00059951967,16,46,0.054076032,False
power_marked,finally,46,-0.0011238043,12,46,0.0016414913,False
power_marked,thanked,44,0.00020254987,25,44,0.45138083,False
power_marked,left,46,-0.0009458506,14,46,0.011351591,False
power_marked,warned,46,-0.0003639093,21,46,0.65873808,False
power_marked,accused,41,-0.0003402293,18,41,0.53270926,False
power_marked,released,46,-0.0007068033,16,46,0.054076032,False
power_marked,placed,45,2.655895e-05,23,45,1,False
power_marked,assured,45,-0.0002058556,20,45,0.55148433,False
power_marked,with,46,-0.00048071375,7,46,1.8315433e-06,False
power_marked,closed,42,-0.00082335488,16,42,0.1641494,False
power_marked,paid,46,-0.0010090909,10,46,0.00015641721,False
power_marked,accepted,46,-0.00011754345,20,46,0.46139118,False
power_marked,consider,45,0.0003892642,25,45,0.55148433,False
power_marked,acknowledge,41,0.0013103791,30,41,0.0043240049,False
power_marked,instead,46,-0.0006256351,15,46,0.025896082,False
power_marked,reported,41,-0.00014482425,14,41,0.059583888,False
power_marked,releasing,42,0.001304209,26,42,0.1641494,False
power_marked,never,46,-0.0011012426,9,46,4.0560361e-05,False
power_marked,admit,40,1.6800736e-08,21,40,0.87462931,False
power_marked,another,46,-0.001056996,8,46,9.2476999e-06,False
power_marked,lease,40,-0.00110004,10,40,0.0022214338,False
power_marked,rent,45,-0.0002772564,15,45,0.035697804,False
power_marked,moved,46,-0.0010777335,13,46,0.0045338616,False
power_marked,got,45,-0.0011964797,6,45,5.417769e-07,False
power_marked,everything,46,0.00013200683,25,46,0.65873808,False
power_marked,his,46,-0.0013221594,4,46,5.1001905e-09,False
power_marked,reminded,45,0.0010030658,27,45,0.23269319,False
power_marked,things,42,-0.00017916005,18,42,0.44079907,False
power_marked,just,46,-0.000668687,18,46,0.18392482,False
power_marked,showed,46,-0.0003563012,16,46,0.054076032,False
power_marked,walk,41,-0.0001150242,17,41,0.34888888,False
power_marked,Mr,46,-0.0006809074,10,46,0.00015641721,False
power_marked,turned,46,-0.0010872421,9,46,4.0560361e-05,False
power_marked,explained,46,-0.00024662763,17,46,0.10380536,False
power_marked,he'd,41,-0.0011830359,9,41,0.00043085704,False
power_marked,no,46,-0.0008196498,13,46,0.0045338616,False
power_marked,share,45,0.00052589145,28,45,0.13515645,False
power_marked,apologize,46,0.00080033708,27,46,0.30199561,False
power_marked,publicly,46,0.00067844778,28,46,0.18392482,False
power_marked,apologized,45,-0.0004511144,20,45,0.55148433,False
power_marked,mentioned,46,0.0013073821,39,46,1.8315433e-06,False
power_marked,she'd,41,-0.0011679002,11,41,0.0043240049,False
power_marked,publish,45,-0.0006944926,15,45,0.035697804,False
power_marked,show,46,-0.00070927813,13,46,0.0045338616,False
power_marked,deleted,45,-0.0016578566,6,45,5.417769e-07,False
power_marked,even,46,-0.0011334415,4,46,5.1001905e-09,False
power_marked,announce,40,0.00055404347,28,40,0.016589003,False
power_marked,express,44,0.0013489839,36,44,2.5448599e-05,False
power_marked,declare,40,0.0006809588,29,40,0.0064265761,False
power_marked,thank,46,-0.00022758577,18,46,0.18392482,False
power_marked,forced,43,-0.0005520371,19,43,0.54238401,False
power_marked,keep,42,-0.0008469457,14,42,0.043558522,False
power_marked,privately,40,0.00025369643,23,40,0.42959051,False
power_marked,edit,43,-0.0007028528,11,43,0.001913961,False
power_marked,published,44,-0.0011742217,12,44,0.0036577668,False
power_marked,ordered,46,-0.0011751809,7,46,1.8315433e-06,False
power_marked,drive,45,-0.0010338068,15,45,0.035697804,False
power_marked,started,46,6.889915e-05,23,46,1,False
power_marked,confirmed,45,0.0010048733,31,45,0.01609436,False
power_marked,stamped,46,-0.0036818021,15,46,0.025896082,False
power_marked,handed,45,-0.00020435015,20,45,0.55148433,False
power_marked,stamp,46,-0.0042215994,20,46,0.46139118,False
power_marked,could,46,-0.0010299007,10,46,0.00015641721,False
power_marked,didn,44,-1.620777e-06,8,44,2.5448599e-05,False
power_marked,urged,45,6.47284e-05,25,45,0.55148433,False
power_marked,K,42,-1.1247569e-05,7,42,1.5097201e-05,False
power_marked,everyone,46,0.0003844733,27,46,0.30199561,False
power_marked,soon,46,-0.0010818294,7,46,1.8315433e-06,False
power_marked,neither,46,-0.0010491202,5,46,4.4059362e-08,False
power_marked,quickly,43,-0.0001728573,19,43,0.54238401,False
power_marked,without,46,3.5746375e-05,23,46,1,False
power_marked,D,43,-3.4098113e-05,9,43,0.00017015517,False
power_marked,B,40,-2.1553468e-05,9,40,0.00067954825,False
power_marked,their,46,0.00022862253,26,46,0.46139118,False
power_marked,nobody,40,-0.00080031283,14,40,0.080690468,False
power_marked,any,46,-7.444635e-05,21,46,0.65873808,False
power_marked,perhaps,46,-0.0010498835,10,46,0.00015641721,False
power_marked,most,46,-0.0011289306,5,46,4.4059362e-08,False
power_marked,before,45,-0.0010246163,8,45,1.537409e-05,False
power_marked,since,46,-0.00039465165,16,46,0.054076032,False
power_marked,then,46,-0.0014396635,10,46,0.00015641721,False
power_marked,indeed,42,0.00016327277,23,42,0.64396896,False
power_marked,thus,46,0.0001406241,24,46,0.88299591,False
power_marked,within,46,-0.0010424817,11,46,0.00053558507,False
power_marked,that's,41,-0.00033711855,18,41,0.53270926,False
power_marked,nothing,46,-0.00079152735,13,46,0.0045338616,False
power_marked,as,46,-0.00093316175,5,46,4.4059362e-08,False
power_marked,so,46,-0.0021154485,6,46,3.1028037e-07,False
power_marked,Ms,46,-0.0011731144,10,46,0.00015641721,False
power_marked,by,46,-0.0011671413,1,46,1.3358203e-12,False
power_marked,eventually,46,-0.0010474839,6,46,3.1028037e-07,False
power_marked,indicated,46,0.00017202997,26,46,0.46139118,False
power_marked,presumably,42,0.00011322097,22,42,0.87761433,False
power_marked,because,46,-0.0012133531,1,46,1.3358203e-12,False
power_marked,more,46,-0.00042204017,12,46,0.0016414913,False
power_marked,therefore,46,6.652235e-05,24,46,0.88299591,False
power_marked,of,45,-0.0013788723,5,45,7.8783842e-08,False
power_marked,other,46,-0.00073747075,7,46,1.8315433e-06,False
power_marked,one,46,-0.0011832617,6,46,3.1028037e-07,False
power_marked,now,46,-8.9132125e-05,22,46,0.88299591,False
power_marked,two,46,-0.0010764942,7,46,1.8315433e-06,False
power_marked,further,46,0.00093334878,35,46,0.00053558507,False
power_marked,many,46,-0.0008045511,10,46,0.00015641721,False
power_marked,publication,44,-0.0010659981,16,44,0.096141754,False
power_marked,my,46,-0.00047885552,15,46,0.025896082,False
power_marked,payment,46,0.00022697212,26,46,0.46139118,False
power_marked,might,46,-0.00067922812,17,46,0.10380536,False
power_marked,several,46,-0.00010766955,18,46,0.18392482,False
power_marked,maybe,42,-0.00011969293,20,42,0.87761433,False
power_marked,Mrs,46,-3.017065e-05,23,46,1,False
power_marked,$,43,-4.2465845e-06,9,43,0.00017015517,False
power_marked,about,44,-0.0012625029,7,44,5.2995817e-06,False
power_marked,construction,46,0.0010636825,26,46,0.46139118,False
power_marked,Dr,46,-0.0004868698,17,46,0.10380536,False
power_marked,parole,45,-0.0004670876,17,45,0.13515645,False
power_marked,patients,46,-0.0011034307,12,46,0.0016414913,False
power_marked,scheduled,46,-0.00080041223,15,46,0.025896082,False
power_marked,staff,45,-0.00073663305,15,45,0.035697804,False
power_marked,doctors,42,-0.001277661,10,42,0.00094067403,False
power_marked,its,46,-0.0011368279,7,46,1.8315433e-06,False
power_marked,tenants,43,-0.00070135505,17,43,0.22205282,False
power_marked,you,46,0.00010359843,24,46,0.88299591,False
power_marked,tenant,40,0.0003935461,23,40,0.42959051,False
power_marked,while,45,-0.0010627431,7,45,3.1213096e-06,False
power_marked,every,45,-0.0001041985,20,45,0.55148433,False
power_marked,according,46,-0.0010228642,7,46,1.8315433e-06,False
power_marked,kept,45,-0.0004892905,16,45,0.07245426,False
power_marked,stopped,46,-0.00097427925,15,46,0.025896082,False
power_marked,how,46,-0.0009739251,14,46,0.011351591,False
power_marked,has,46,-0.0010866236,14,46,0.011351591,False
power_marked,until,44,-0.0005481693,18,44,0.29121524,False
power_marked,family,46,-0.00027720945,20,46,0.46139118,False
power_marked,admitted,46,-0.00025305645,17,46,0.10380536,False
power_marked,why,46,-0.001211841,10,46,0.00015641721,False
power_marked,such,46,-0.00030349932,19,46,0.30199561,False
power_marked,whether,46,-0.0011461603,13,46,0.0045338616,False
power_marked,given,44,-0.0003723658,15,44,0.048766766,False
power_marked,what,46,-0.00040214923,19,46,0.30199561,False
power_marked,these,46,-0.00050336975,16,46,0.054076032,False
power_marked,patient,43,-3.678265e-05,21,43,1,False
power_marked,our,46,-0.00046563415,18,46,0.18392482,False
power_marked,apparently,44,-0.0012150137,3,44,1.6183321e-09,False
power_marked,hospital,46,-0.0002778235,21,46,0.65873808,False
power_marked,clearly,45,0.0002389993,26,45,0.37129803,False
power_marked,none,46,-0.00061273601,16,46,0.054076032,False
power_marked,head,44,-0.00015878842,21,44,0.88039582,False
power_marked,obviously,43,-0.0012104682,6,43,1.6361241e-06,False
power_marked,it's,41,0.0008765187,25,41,0.2110236,False
power_marked,still,46,-0.0003869502,13,46,0.0045338616,False
power_marked,otherwise,46,-0.001087474,12,46,0.0016414913,False
power_marked,included,46,-0.0013552526,16,46,0.054076032,False
power_marked,here,43,0.00047390825,27,43,0.12628947,False
power_marked,failed,46,-5.755185e-05,23,46,1,False
power_marked,rather,44,0.00023098118,23,44,0.88039582,False
power_marked,wouldn,44,-1.5541194e-06,11,44,0.0012600338,False
power_marked,long,46,-0.001385327,12,46,0.0016414913,False
power_marked,far,46,-0.0012010039,13,46,0.0045338616,False
power_marked,naturally,41,-0.00017088805,19,41,0.75522866,False
power_marked,seems,46,0.00061562328,28,46,0.18392482,False
power_marked,essentially,44,0.0010999376,31,44,0.0095598789,False
power_marked,happened,46,-0.0015619061,5,46,4.4059362e-08,False
power_marked,effectively,46,0.0010651873,30,46,0.054076032,False
power_marked,prompted,45,-0.0014291516,8,45,1.537409e-05,False
power_marked,appeared,46,0.00022026053,26,46,0.46139118,False
power_marked,involved,46,0.00041955227,28,46,0.18392482,False
power_marked,indicates,44,0.0011375599,31,44,0.0095598789,False
power_marked,amounts,45,-0.0004132633,20,45,0.55148433,False
power_marked,means,46,-0.0010374392,14,46,0.011351591,False
power_marked,involves,40,-0.00013035773,18,40,0.635828,False
power_marked,meant,46,-0.0026518272,10,46,0.00015641721,False
power_marked,may,46,-0.00084615275,14,46,0.011351591,False
power_marked,violated,46,0.00085443395,29,46,0.10380536,False
power_marked,caused,46,-0.00041461603,21,46,0.65873808,False
power_marked,C,40,-1.9985195e-05,9,40,0.00067954825,False
power_marked,suggests,46,0.0013713176,34,46,0.0016414913,False
power_marked,can,46,-0.00010274605,18,46,0.18392482,False
power_marked,seemed,46,0.0014279458,36,46,0.00015641721,False
power_marked,led,46,-0.0003770642,22,46,0.88299591,False
power_marked,occurred,46,-0.0014080459,9,46,4.0560361e-05,False
power_marked,resulted,46,-0.0015032357,12,46,0.0016414913,False
power_marked,raised,46,0.0011562715,34,46,0.0016414913,False
power_marked,violates,45,0.0009779067,29,45,0.07245426,False
power_marked,is,46,-0.001239014,21,46,0.65873808,False
power_marked,should,46,-0.0007135814,12,46,0.0016414913,False
power_marked,constituted,45,0.0007096111,29,45,0.07245426,False
power_marked,amounted,46,-0.0010873708,18,46,0.18392482,False
power_marked,makes,46,-0.001225734,11,46,0.00053558507,False
power_marked,much,45,-0.0011474962,8,45,1.537409e-05,False
power_marked,allegedly,42,5.26501e-05,22,42,0.87761433,False
power_marked,requires,45,-0.0011348091,11,45,0.00082408236,False
power_marked,likely,46,0.00079105215,32,46,0.011351591,False
power_marked,appears,46,-0.0003403243,16,46,0.054076032,False
power_marked,must,46,-0.0010765828,12,46,0.0016414913,False
power_marked,carried,40,-7.126265e-05,19,40,0.87462931,False
power_marked,prevented,46,-0.00044756792,18,46,0.18392482,False
power_marked,will,46,-0.0012249565,8,46,9.2476999e-06,False
power_marked,residents,46,0.00022440663,26,46,0.46139118,False
power_marked,removed,44,-0.00045165587,17,44,0.17417115,False
power_marked,Smith,40,3.460845e-05,21,40,0.87462931,False
power_marked,S,42,-1.8144567e-05,10,42,0.00094067403,False
power_marked,under,46,0.00019963923,24,46,0.88299591,False
power_marked,wasn,44,-1.0772928e-06,10,44,0.0003881309,False
power_marked,noted,46,-0.00070490012,18,46,0.18392482,False
power_marked,L,41,-9.110321e-06,14,41,0.059583888,False
power_marked,couldn,44,-3.3089768e-07,15,44,0.048766766,False
power_marked,G,40,-6.0706745e-06,12,40,0.016589003,False
power_marked,M,40,-1.7659058e-05,10,40,0.0022214338,False
power_marked,acknowledged,46,0.0010226551,32,46,0.011351591,False
power_marked,technically,43,0.0011317778,31,43,0.0054015727,False
power_marked,those,45,-0.0009529656,10,45,0.00024708778,False
power_marked,travelers,43,-0.0004872705,17,43,0.22205282,False
power_marked,declined,45,-0.0010284637,16,45,0.07245426,False
power_marked,from,40,-0.00046581845,17,40,0.42959051,False
power_marked,encouraged,46,0.00019528225,27,46,0.30199561,False
power_marked,typically,44,0.00037561515,24,44,0.65158783,False
power_marked,became,44,-0.00063988695,13,44,0.0095598789,False
power_marked,brought,44,-0.00033481205,16,44,0.096141754,False
power_marked,ended,42,-0.00075713295,9,42,0.00027153923,False
power_marked,cost,44,-0.0012206822,5,44,1.4051625e-07,False
power_marked,prohibited,42,-0.0014268442,14,42,0.043558522,False
power_marked,does,43,-0.00083822205,12,43,0.0054015727,False
power_marked,students,46,-0.0010725617,10,46,0.00015641721,False
power_marked,includes,46,-0.0010810203,15,46,0.025896082,False
power_marked,officials,45,-0.001161647,7,45,3.1213096e-06,False
power_marked,stressed,41,-4.05803e-05,19,41,0.75522866,False
power_marked,pointed,43,-0.0003788436,17,43,0.22205282,False
power_marked,granted,43,0.000179043,24,43,0.54238401,False
power_marked,implies,45,0.0015765681,38,45,3.1213096e-06,False
power_marked,stop,44,-0.0011245804,12,44,0.0036577668,False
power_marked,people,42,-0.0011182461,8,42,6.8771115e-05,False
power_marked,contradicts,40,0.0011360655,30,40,0.0022214338,False
power_marked,directly,40,0.0015544811,36,40,1.8570245e-07,False
power_marked,implied,46,0.0011119033,30,46,0.054076032,False
power_marked,contained,46,-0.00058880388,17,46,0.10380536,False
power_marked,contradicted,46,0.0013115872,32,46,0.011351591,False
power_marked,referred,46,2.7760925e-05,25,46,0.65873808,False
power_marked,proved,40,-0.0011740181,7,40,4.2277023e-05,False
power_marked,raises,44,0.0014598802,37,44,5.2995817e-06,False
power_marked,specifically,40,0.0011717684,33,40,4.2277023e-05,False
power_marked,specified,41,9.74554e-05,23,41,0.53270926,False
power_marked,The,41,-0.001021958,15,41,0.11727521,False
power_marked,taxpayers,46,-0.00095340395,17,46,0.10380536,False
power_marked,sometimes,40,-0.0008300441,13,40,0.038477308,False
power_marked,forth,46,-0.00045135582,21,46,0.65873808,False
power_marked,deny,40,0.00035109375,23,40,0.42959051,False
power_marked,your,45,-0.0003121167,20,45,0.55148433,False
power_marked,unless,41,0.00066922165,24,41,0.34888888,False
power_marked,repairs,43,-0.0008272281,15,43,0.065994034,False
power_marked,find,41,-0.00088157455,10,41,0.001450491,False
power_marked,fill,44,-0.00044391988,19,44,0.45138083,False
power_marked,decided,45,-2.97894e-05,21,45,0.76599182,False
power_marked,talk,42,-0.0010088443,10,42,0.00094067403,False
power_marked,members,40,-0.0012212888,8,40,0.00018216583,False
power_marked,shows,40,-0.00031078965,16,40,0.26818725,False
power_marked,states,43,-0.0013535474,5,43,2.4995097e-07,False
power_marked,prevents,40,-0.0010899323,16,40,0.26818725,False
power_marked,police,41,-0.0011445144,9,41,0.00043085704,False
power_marked,triggered,42,-0.0010180674,16,42,0.1641494,False
power_marked,were,42,-0.0011539337,10,42,0.00094067403,False
power_marked,cannot,41,0.0001949298,22,41,0.75522866,False
power_marked,remains,41,-0.000258855,15,41,0.11727521,False
taboo_unmarked,mounted,45,-0.00056641885,12,45,0.0024589003,False
taboo_unmarked,did,46,-0.0007775706,7,46,1.8315433e-06,False
taboo_unmarked,everybody,41,-0.00059689635,17,41,0.34888888,False
taboo_unmarked,eventually,45,-0.0001381803,19,45,0.37129803,False
taboo_unmarked,sacrificed,46,-0.0010647681,13,46,0.0045338616,False
taboo_unmarked,became,46,-0.00062042727,14,46,0.011351591,False
taboo_unmarked,rang,46,-0.00019160295,21,46,0.65873808,False
taboo_unmarked,got,46,-0.0010765253,2,46,3.075229e-11,False
taboo_unmarked,cried,46,-0.0010552999,8,46,9.2476999e-06,False
taboo_unmarked,other,46,-0.00098346627,7,46,1.8315433e-06,False
taboo_unmarked,chanted,46,-5.0300275e-05,22,46,0.88299591,False
taboo_unmarked,summoned,46,0.00033057505,27,46,0.30199561,False
taboo_unmarked,brought,46,-0.0008063301,5,46,4.4059362e-08,False
taboo_unmarked,urged,46,-0.00081648033,14,46,0.011351591,False
taboo_unmarked,entered,46,-0.0010243277,9,46,4.0560361e-05,False
taboo_unmarked,every,46,-0.00046851237,15,46,0.025896082,False
taboo_unmarked,asked,46,-0.0011300389,11,46,0.00053558507,False
taboo_unmarked,blew,46,-0.00080551345,12,46,0.0016414913,False
taboo_unmarked,held,46,-0.00052239895,13,46,0.0045338616,False
taboo_unmarked,set,46,-0.0006476262,14,46,0.011351591,False
taboo_unmarked,waved,46,-0.00099868563,14,46,0.011351591,False
taboo_unmarked,prayed,46,-0.001003779,14,46,0.011351591,False
taboo_unmarked,many,44,-0.00098473603,9,44,0.00010604467,False
taboo_unmarked,everyone,46,0.00015021905,24,46,0.88299591,False
taboo_unmarked,no,46,-0.00099720045,14,46,0.011351591,False
taboo_unmarked,ordered,46,-0.0011271153,6,46,3.1028037e-07,False
taboo_unmarked,invited,46,-0.00022560565,18,46,0.18392482,False
taboo_unmarked,told,46,-0.0016216371,1,46,1.3358203e-12,False
taboo_unmarked,signaled,46,0.00058797055,31,46,0.025896082,False
taboo_unmarked,let,46,0.00024228335,28,46,0.18392482,False
taboo_unmarked,in,46,-0.0012064953,2,46,3.075229e-11,False
taboo_unmarked,broke,46,-0.0006207312,13,46,0.0045338616,False
taboo_unmarked,touched,46,-0.00056555807,11,46,0.00053558507,False
taboo_unmarked,the,46,-0.004491183,7,46,1.8315433e-06,False
taboo_unmarked,declared,46,0.00022661765,26,46,0.46139118,False
taboo_unmarked,stood,46,-0.000401254,17,46,0.10380536,False
taboo_unmarked,danced,46,3.3185575e-05,23,46,1,False
taboo_unmarked,ran,46,-0.001046156,9,46,4.0560361e-05,False
taboo_unmarked,organized,46,0.0010133852,37,46,4.0560361e-05,False
taboo_unmarked,proceeded,46,-0.0011421765,8,46,9.2476999e-06,False
taboo_unmarked,a,46,-0.0013975583,3,46,4.6219384e-10,False
taboo_unmarked,managed,46,0.0007839123,28,46,0.18392482,False
taboo_unmarked,joined,46,-0.00012325535,17,46,0.10380536,False
taboo_unmarked,rushed,46,-0.0010484327,10,46,0.00015641721,False
taboo_unmarked,led,46,-0.0007348469,9,46,4.0560361e-05,False
taboo_unmarked,sent,46,-0.0010743142,5,46,4.4059362e-08,False
taboo_unmarked,was,46,-0.0020135139,6,46,3.1028037e-07,False
taboo_unmarked,started,46,-0.00065714495,15,46,0.025896082,False
taboo_unmarked,distributed,46,-2.2551975e-05,21,46,0.65873808,False
taboo_unmarked,immediately,46,-0.00036999805,16,46,0.054076032,False
taboo_unmarked,announced,46,-0.0007993172,9,46,4.0560361e-05,False
taboo_unmarked,beat,46,-0.0011381003,5,46,4.4059362e-08,False
taboo_unmarked,sat,46,-0.0011744981,11,46,0.00053558507,False
taboo_unmarked,they,46,-0.0011760352,5,46,4.4059362e-08,False
taboo_unmarked,then,46,-0.0043120261,14,46,0.011351591,False
taboo_unmarked,all,46,-0.0011057149,5,46,4.4059362e-08,False
taboo_unmarked,raised,46,-0.00094061245,11,46,0.00053558507,False
taboo_unmarked,gave,46,-0.0016125943,10,46,0.00015641721,False
taboo_unmarked,read,46,-0.00072064309,9,46,4.0560361e-05,False
taboo_unmarked,said,46,-0.0022915831,12,46,0.0016414913,False
taboo_unmarked,lit,46,-0.00043595655,17,46,0.10380536,False
taboo_unmarked,thus,46,-0.00064559598,18,46,0.18392482,False
taboo_unmarked,struck,46,-0.0001188582,19,46,0.30199561,False
taboo_unmarked,his,46,-0.0014641702,3,46,4.6219384e-10,False
taboo_unmarked,I,46,-0.0010207908,12,46,0.0016414913,False
taboo_unmarked,intoned,42,0.0004733718,28,42,0.043558522,False
taboo_unmarked,came,46,-0.0012117865,3,46,4.6219384e-10,False
taboo_unmarked,so,45,-0.0006184596,9,45,6.5746632e-05,False
taboo_unmarked,faced,46,0.00017017865,27,46,0.30199561,False
taboo_unmarked,at,46,-0.0010877392,3,46,4.6219384e-10,False
taboo_unmarked,began,46,0.00025569907,27,46,0.30199561,False
taboo_unmarked,it,46,-0.0010903639,6,46,3.1028037e-07,False
taboo_unmarked,woke,46,-0.0001408898,20,46,0.46139118,False
taboo_unmarked,by,45,-0.0010469496,5,45,7.8783842e-08,False
taboo_unmarked,sprinkled,46,-0.0006401542,17,46,0.10380536,False
taboo_unmarked,for,46,-0.0010056504,3,46,4.6219384e-10,False
taboo_unmarked,left,46,-0.0013734511,10,46,0.00015641721,False
taboo_unmarked,yelled,46,-0.0011161066,12,46,0.0016414913,False
taboo_unmarked,killed,44,-0.0010813728,14,44,0.022628841,False
taboo_unmarked,welcomed,46,0.00016515595,24,46,0.88299591,False
taboo_unmarked,after,46,-0.0010825593,7,46,1.8315433e-06,False
taboo_unmarked,re,46,-0.00010118432,11,46,0.00053558507,False
taboo_unmarked,also,46,-0.0005303313,19,46,0.30199561,False
taboo_unmarked,roared,41,-3.37565e-05,20,41,1,False
taboo_unmarked,stepped,46,0.00019501017,25,46,0.65873808,False
taboo_unmarked,worshipped,46,-0.0010098487,13,46,0.0045338616,False
taboo_unmarked,drum,45,-0.0002507506,12,45,0.0024589003,False
taboo_unmarked,went,46,-0.0025049485,4,46,5.1001905e-09,False
taboo_unmarked,demanded,45,-0.0007585895,18,45,0.23269319,False
taboo_unmarked,issued,43,-7.209275e-05,19,43,0.54238401,False
taboo_unmarked,divided,42,-0.00023382142,19,42,0.64396896,False
taboo_unmarked,marched,46,-0.0010276372,5,46,4.4059362e-08,False
taboo_unmarked,had,46,-0.0011109812,2,46,3.075229e-11,False
taboo_unmarked,exclaimed,46,3.80404e-05,24,46,0.88299591,False
taboo_unmarked,proclaimed,46,-0.00052470318,20,46,0.46139118,False
taboo_unmarked,gathered,46,-3.9854125e-05,20,46,0.46139118,False
taboo_unmarked,collected,46,-0.00055943697,14,46,0.011351591,False
taboo_unmarked,sought,46,0.00040090015,32,46,0.011351591,False
taboo_unmarked,shouted,46,-0.00051508755,17,46,0.10380536,False
taboo_unmarked,sang,46,-0.00076069305,16,46,0.054076032,False
taboo_unmarked,ch,41,-5.930054e-08,13,41,0.027533156,False
taboo_unmarked,took,46,-0.00059148,16,46,0.054076032,False
taboo_unmarked,assembled,41,0.0001246807,22,41,0.75522866,False
taboo_unmarked,uttered,46,-0.0003909825,15,46,0.025896082,False
taboo_unmarked,soon,46,-0.0001364165,19,46,0.30199561,False
taboo_unmarked,released,46,0.00020626025,28,46,0.18392482,False
taboo_unmarked,instructed,46,-0.00035209715,18,46,0.18392482,False
taboo_unmarked,recited,46,0.00078233715,30,46,0.054076032,False
taboo_unmarked,explained,46,-0.00035101403,20,46,0.46139118,False
taboo_unmarked,performed,46,0.0010274787,31,46,0.025896082,False
taboo_unmarked,called,46,-0.00074786465,9,46,4.0560361e-05,False
taboo_unmarked,we,46,-0.00091364622,1,46,1.3358203e-12,False
taboo_unmarked,sh,44,-3.2243372e-07,11,44,0.0012600338,False
taboo_unmarked,when,46,-0.0012975707,4,46,5.1001905e-09,False
taboo_unmarked,addressed,46,-7.4037125e-05,19,46,0.30199561,False
taboo_unmarked,an,46,-0.00034172829,4,46,5.1001905e-09,False
taboo_unmarked,rec,42,-5.4063407e-08,17,42,0.27995624,False
taboo_unmarked,spoke,46,-7.2944e-05,21,46,0.65873808,False
taboo_unmarked,saluted,46,-0.0011235295,10,46,0.00015641721,False
taboo_unmarked,suddenly,46,0.00014613287,27,46,0.30199561,False
taboo_unmarked,commanded,46,-0.0007715792,15,46,0.025896082,False
taboo_unmarked,established,46,6.6826025e-05,25,46,0.65873808,False
taboo_unmarked,spread,46,-0.00043117048,16,46,0.054076032,False
taboo_unmarked,waited,46,-0.0014128909,10,46,0.00015641721,False
taboo_unmarked,banged,40,-0.001250723,9,40,0.00067954825,False
taboo_unmarked,that,46,-0.001058187,3,46,4.6219384e-10,False
taboo_unmarked,invoked,46,0.00043693637,30,46,0.054076032,False
taboo_unmarked,with,46,-0.0010900712,8,46,9.2476999e-06,False
taboo_unmarked,this,46,-0.0010265659,8,46,9.2476999e-06,False
taboo_unmarked,prepared,46,0.00016568227,26,46,0.46139118,False
taboo_unmarked,threw,46,-0.0013099301,5,46,4.4059362e-08,False
taboo_unmarked,put,46,-0.0020963051,5,46,4.4059362e-08,False
taboo_unmarked,as,46,-0.0010890233,7,46,1.8315433e-06,False
taboo_unmarked,offered,46,0.0004086652,30,46,0.054076032,False
taboo_unmarked,people,45,-0.0006222433,13,45,0.0066088228,False
taboo_unmarked,on,46,-0.0013205255,3,46,4.6219384e-10,False
taboo_unmarked,preached,46,-0.0011459366,14,46,0.011351591,False
taboo_unmarked,requested,46,0.0001954402,25,46,0.65873808,False
taboo_unmarked,sounded,46,-6.6441775e-05,23,46,1,False
taboo_unmarked,he,46,-0.0024616299,7,46,1.8315433e-06,False
taboo_unmarked,made,46,-0.00032053503,21,46,0.65873808,False
taboo_unmarked,received,46,-0.00015383608,19,46,0.30199561,False
taboo_unmarked,walked,46,-0.0011722697,14,46,0.011351591,False
