lineage,scenario,condition,js_indiv,js_inst,d_js,resid_indiv,resid_inst,nw_indiv,nw_inst,mass_indiv,mass_inst
OpenLLM-France/Lucie-7B,m03_U1,I_final_ought,0.11289035274448304,0.08188964155409027,-0.03100071119039277,0.19187765,0.21585825,82,94,0.8879257013999997,0.8136864154074999
OpenLLM-France/Lucie-7B,m03_U1,I_medial,0.0782835144869341,0.05188419730860148,-0.026399317178332625,0.14878385,0.18595222,91,126,0.8808375765054998,0.82131150305168
OpenLLM-France/Lucie-7B,m03_U1,we_absent,0.12276947265285397,0.07074410794523783,-0.05202536470761614,0.18345752,0.20824614,98,90,0.8553827746335004,0.7917539307339998
OpenLLM-France/Lucie-7B,m03_U1,we_final,0.13497534504906272,0.09545379629041335,-0.03952154875864937,0.14638136,0.16752347,51,101,0.9238954761,0.8530833420569955
OpenLLM-France/Lucie-7B,m03_U1,we_medial,0.07280191147515988,0.08949247722231166,0.016690565747151775,0.113852605,0.18160321,82,145,0.8919347351720501,0.8183968894762904
OpenLLM-France/Lucie-7B,m03_U2,I_absent,0.15967650404413136,0.08109629339742098,-0.07858021064671038,0.2673277,0.2412594,96,95,0.732672436686,0.7587407659156601
OpenLLM-France/Lucie-7B,m03_U2,I_final,0.09575103583638474,0.0927423282430624,-0.003008707593322335,0.19537297,0.17725135,78,96,0.88134851256263,0.8711839227727007
OpenLLM-France/Lucie-7B,m03_U2,I_final_ought,0.10365278683742128,0.09526989928529032,-0.008382887552130958,0.25321895,0.22855377,94,114,0.8560505493999994,0.8317858439848003
OpenLLM-France/Lucie-7B,m03_U2,I_medial,0.0660628766946485,0.10955649342500015,0.04349361673035165,0.17430219,0.17796008,93,122,0.8685957372000002,0.8312207183522002
OpenLLM-France/Lucie-7B,m03_U2,we_absent,0.182977065162363,0.06859060228957538,-0.11438646287278763,0.28480756,0.22804826,87,94,0.715192624251,0.7719519526075002
OpenLLM-France/Lucie-7B,m03_U2,we_final,0.10539523250056845,0.18492153278495288,0.07952630028438443,0.18954879,0.17381343,81,111,0.8695081478,0.8447794127735199
OpenLLM-France/Lucie-7B,m03_U2,we_medial,0.06626619781292237,0.1103921980584738,0.04412600024555144,0.16259538,0.17977957,100,137,0.8781021174000001,0.8216351212810039
OpenLLM-France/Lucie-7B,m03_U3,I_absent,0.12435050773305978,0.14870726928419575,0.024356761551135975,0.23285179,0.22013465,114,103,0.7898990796536997,0.8028865121615398
OpenLLM-France/Lucie-7B,m03_U3,I_final,0.044309017511613195,0.08182930362687264,0.03752028611525945,0.10894264,0.14719756,26,66,0.8910576163999998,0.87023228743
OpenLLM-France/Lucie-7B,m03_U3,I_final_ought,0.04389867397038318,0.08436713050711989,0.040468456536736704,0.12034403,0.16538192,53,87,0.9086335641000001,0.8549077863003002
OpenLLM-France/Lucie-7B,m03_U3,I_medial,0.04541479310647989,0.07996378803439477,0.03454899492791488,0.13078642,0.15831766,83,106,0.8840120633706599,0.85262957743432
OpenLLM-France/Lucie-7B,m03_U3,we_absent,0.17608878271095085,0.13869292117171034,-0.037395861539240516,0.2109385,0.20205127,118,108,0.7890615646668994,0.7979487659143949
OpenLLM-France/Lucie-7B,m03_U3,we_final,0.05446005319792009,0.12347528660280285,0.06901523340488276,0.12055879,0.1725999,40,82,0.8794414350999997,0.8666887359299998
OpenLLM-France/Lucie-7B,m03_U3,we_medial,0.0663854497349973,0.132558548471481,0.0661730987364837,0.13889392,0.1769701,93,116,0.8959661959389377,0.8710080423845101
OpenLLM-France/Lucie-7B,m03_U4,I_absent,0.07380094595792681,0.07674263074631604,0.002941684788389229,0.298068,0.23219821,110,104,0.7019320958883116,0.7678020275462804
OpenLLM-France/Lucie-7B,m03_U4,I_final,0.13726553868084257,0.12580522998665977,-0.011460308694182797,0.16501984,0.22794175,102,153,0.8698524207943079,0.7720583360026342
OpenLLM-France/Lucie-7B,m03_U4,I_final_ought,0.12975771793300234,0.1308936627378179,0.0011359448048155751,0.19904312,0.2748401,118,165,0.8543069508919421,0.725160011048244
OpenLLM-France/Lucie-7B,m03_U4,I_medial,0.07439472752774728,0.09767238220970838,0.023277654681961094,0.15654072,0.23673247,109,151,0.8512384883895742,0.7632676385333699
OpenLLM-France/Lucie-7B,m03_U4,we_absent,0.057177127218424495,0.08023810714368766,0.023060979925263167,0.24486777,0.24531543,127,106,0.7612968216880133,0.8144299098129699
OpenLLM-France/Lucie-7B,m03_U4,we_final,0.12632955858542647,0.09759358276709532,-0.02873597581833115,0.18439874,0.22530107,93,152,0.8850023345594697,0.8045579344587184
OpenLLM-France/Lucie-7B,m03_U4,we_medial,0.10318541985650508,0.06461159150241545,-0.03857382835408962,0.18200468,0.23607187,113,166,0.8591955316823098,0.7859358422126398
OpenLLM-France/Lucie-7B,m03_U5,I_absent,0.14204916717621904,0.13269296795795749,-0.009356199218261557,0.22361179,0.34305558,121,80,0.8205877189801417,0.6569446373608531
OpenLLM-France/Lucie-7B,m03_U5,I_final,0.2981595398040516,0.08069296691074422,-0.21746657289330734,0.18324968,0.1423693,51,94,0.898566184586924,0.8576307553597146
OpenLLM-France/Lucie-7B,m03_U5,I_final_ought,0.14980244424999295,0.10322347131068475,-0.0465789729393082,0.2214686,0.19052902,75,112,0.8788534852384627,0.8234652722421449
OpenLLM-France/Lucie-7B,m03_U5,I_medial,0.15617532954911226,0.11191944407553545,-0.04425588547357681,0.19508934,0.15919851,114,116,0.8455421719126051,0.8408016749318551
OpenLLM-France/Lucie-7B,m03_U5,we_absent,0.12450046387224759,0.19990540103407914,0.07540493716183155,0.2040457,0.21127367,124,90,0.8300211522090601,0.7887264051799
OpenLLM-France/Lucie-7B,m03_U5,we_final,0.30310956653097215,0.09646039313238997,-0.2066491733985822,0.19803284,0.19340476,42,102,0.9033295061000001,0.8397702706000002
OpenLLM-France/Lucie-7B,m03_U5,we_medial,0.19647914234699582,0.11879843496618848,-0.07768070738080733,0.19795299,0.17972404,119,128,0.8383947022687961,0.8252028131857199
OpenLLM-France/Lucie-7B,m03_U6,I_absent,0.05238700486401973,0.05156670439695416,-0.0008203004670655697,0.22091344,0.18400282,94,77,0.77908678760404,0.8279367436370968
OpenLLM-France/Lucie-7B,m03_U6,I_final,0.04990216576761122,0.10343484099980975,0.053532675232198526,0.1228278,0.15662594,85,50,0.8771724152541903,0.9081676216441661
OpenLLM-France/Lucie-7B,m03_U6,I_final_ought,0.06043881648668009,0.09861682487153922,0.03817800838485913,0.19997816,0.2500647,101,103,0.8360002356943699,0.8334006758997101
OpenLLM-France/Lucie-7B,m03_U6,I_medial,0.057061649184276524,0.06994355369088161,0.012881904506605084,0.16646491,0.18682127,132,131,0.833535271729966,0.8250812899534098
OpenLLM-France/Lucie-7B,m03_U6,we_absent,0.08449125495832706,0.11044501937033471,0.025953764412007654,0.24919845,0.1793014,102,88,0.7508017713818516,0.8384270276474748
OpenLLM-France/Lucie-7B,m03_U6,we_final,0.094320153970256,0.14538108485866208,0.051060930888406075,0.15757176,0.17715663,71,70,0.8621117749999998,0.8710785791787401
OpenLLM-France/Lucie-7B,m03_U6,we_medial,0.06515099903873338,0.06533637844615657,0.0001853794074231918,0.16120842,0.17958094,114,128,0.8387916220776004,0.8359454816228974
OpenLLM-France/Lucie-7B,m03_U7,I_absent,0.04878685390927894,0.10717144210689601,0.05838458819761707,0.3110066,0.20549722,92,115,0.6889935251732997,0.82100640854192
OpenLLM-France/Lucie-7B,m03_U7,I_final,0.07089459793972616,0.09565276665216622,0.024758168712440062,0.18046884,0.19716725,94,139,0.83938706285113,0.8263415080798237
OpenLLM-France/Lucie-7B,m03_U7,I_final_ought,0.1394647162404717,0.10484211726176967,-0.03462259897870201,0.27497697,0.28562063,102,167,0.8199395339363061,0.7855053456721837
OpenLLM-France/Lucie-7B,m03_U7,I_medial,0.06366194797736234,0.09167216115763045,0.028010213180268112,0.22982945,0.2162587,135,159,0.8092954258099027,0.8160430970081219
OpenLLM-France/Lucie-7B,m03_U7,we_absent,0.058037716655375576,0.11143814576078587,0.05340042910541029,0.30082783,0.24730901,71,114,0.6991723781355001,0.8084032314098902
OpenLLM-France/Lucie-7B,m03_U7,we_final,0.10539491434517526,0.11731681824995684,0.01192190390478158,0.18820317,0.2068217,67,153,0.8734584818361402,0.8161367646793191
OpenLLM-France/Lucie-7B,m03_U7,we_medial,0.06970462390245064,0.09781640282903399,0.028111778926583356,0.17935416,0.22519039,108,174,0.8314733426272997,0.8028014722080918
OpenLLM-France/Lucie-7B,m03_U8,I_absent,0.23433420310138195,0.12761660533208377,-0.10671759776929818,0.20374139,0.29548898,81,77,0.7962586578861001,0.7045111166572842
OpenLLM-France/Lucie-7B,m03_U8,I_final,0.11631882692483742,0.3314876266832141,0.21516879975837666,0.111640245,0.20402566,34,86,0.9253133028156002,0.8743702589771003
OpenLLM-France/Lucie-7B,m03_U8,I_final_ought,0.20388230596073623,0.21509518189648705,0.011212875935750821,0.19340579,0.25676295,74,106,0.8890416642060001,0.8330684375965
OpenLLM-France/Lucie-7B,m03_U8,I_medial,0.06958882038554812,0.10609928281299605,0.03651046242744793,0.15771721,0.19971624,102,127,0.8568848789274279,0.8304061585249501
OpenLLM-France/Lucie-7B,m03_U8,we_absent,0.21681492008729947,0.16344199456897676,-0.053372925518322706,0.25944796,0.26187485,85,71,0.7405521907615299,0.738125238231858
OpenLLM-France/Lucie-7B,m03_U8,we_final,0.15964588768178076,0.12332902122067645,-0.03631686646110431,0.14847036,0.19285582,36,126,0.9063792822939996,0.8244025506833199
OpenLLM-France/Lucie-7B,m03_U8,we_medial,0.09241769702531005,0.09799732179576717,0.00557962477045712,0.1645655,0.20545281,97,149,0.8588968205499996,0.7945471790566205
Qwen/Qwen2.5-7B,m03_C1,I_absent,0.05994340041061067,0.028744385955409735,-0.031199014455200937,0.17765911,0.3005315,87,75,0.8223413842781131,0.6994689128403999
Qwen/Qwen2.5-7B,m03_C1,I_final,0.2525071410763106,0.041985594221039625,-0.210521546855271,0.24610363,0.14929958,64,75,0.9015681440500001,0.85351271844
Qwen/Qwen2.5-7B,m03_C1,I_final_ought,0.07292963586779587,0.02700676312957017,-0.0459228727382257,0.109466024,0.2193365,79,102,0.89123775185,0.7806638609200002
Qwen/Qwen2.5-7B,m03_C1,I_medial,0.046210775390312264,0.019772135224220378,-0.026438640166091886,0.10754496,0.1502661,92,111,0.8924554323815063,0.8497341738099999
Qwen/Qwen2.5-7B,m03_C1,we_absent,0.03846492540606843,0.03156886993746928,-0.006896055468599151,0.15384379,0.36257932,90,81,0.8461565968050003,0.6374211080393001
Qwen/Qwen2.5-7B,m03_C1,we_final,0.06694366463736591,0.037407561792629974,-0.029536102844735936,0.112339325,0.17695013,81,96,0.8876610935800002,0.823050148464
Qwen/Qwen2.5-7B,m03_C1,we_medial,0.06307182122753963,0.033316722516711486,-0.02975509871082814,0.10138139,0.16209637,96,131,0.8986190283899996,0.8379039506799999
Qwen/Qwen2.5-7B,m03_C2,I_absent,0.0347071217807006,0.06843847813116216,0.03373135635046156,0.31199753,0.23891741,80,95,0.6880029080788002,0.7751574408910004
Qwen/Qwen2.5-7B,m03_C2,I_final,0.06984488317968199,0.05590346885270065,-0.013941414326981337,0.10992933,0.1532069,76,84,0.890071033205,0.8614038648399995
Qwen/Qwen2.5-7B,m03_C2,I_final_ought,0.04603218173497266,0.033802606117781006,-0.012229575617191651,0.1157608,0.18617308,83,91,0.8842395347499996,0.8138272355200002
Qwen/Qwen2.5-7B,m03_C2,I_medial,0.07456719394270828,0.057828252152599686,-0.01673894179010859,0.096832715,0.16192168,82,122,0.90316764603,0.8380786517700002
Qwen/Qwen2.5-7B,m03_C2,we_absent,0.034732529963288336,0.03990196102933449,0.005169431066046157,0.30016327,0.30620262,81,90,0.6998370536798999,0.6937976543029999
Qwen/Qwen2.5-7B,m03_C2,we_final,0.016987925144674777,0.019575646955516182,0.0025877218108414056,0.09082152,0.16800511,51,93,0.9091787861999998,0.8319951955199997
Qwen/Qwen2.5-7B,m03_C2,we_medial,0.04524160661739332,0.042233366604191795,-0.0030082400132015255,0.09064358,0.17301536,84,132,0.9093567425000001,0.8269850752400001
Qwen/Qwen2.5-7B,m03_C3,I_absent,0.03810838137697716,0.02540141293704958,-0.012706968439927583,0.43628222,0.20448326,64,69,0.5637182328720001,0.8108107102259997
Qwen/Qwen2.5-7B,m03_C3,I_final,0.026587524707058597,0.05322329417394566,0.026635769466887064,0.16714764,0.13877106,99,97,0.8328526674199997,0.869851751548798
Qwen/Qwen2.5-7B,m03_C3,I_final_ought,0.02746815674932793,0.03630519487124448,0.008837038121916548,0.17830229,0.14467607,97,111,0.8216981564400002,0.855324249446038
Qwen/Qwen2.5-7B,m03_C3,I_medial,0.026030126000053902,0.021117165844578855,-0.004912960155475047,0.17341322,0.14048862,100,112,0.8265871629000003,0.8595118814560608
Qwen/Qwen2.5-7B,m03_C3,we_absent,0.04331416684648584,0.02835864526170385,-0.01495552158478199,0.396758,0.2150932,52,68,0.6032424020329998,0.7849072013059999
Qwen/Qwen2.5-7B,m03_C3,we_final,0.0471478760462295,0.06574668824363793,0.01859881219740843,0.17685214,0.18980567,105,116,0.8231481947999999,0.8268233672599996
Qwen/Qwen2.5-7B,m03_C3,we_medial,0.024339712119387288,0.056773798795308236,0.032434086675920945,0.1529743,0.17239581,88,115,0.8470261136500001,0.8276046329999996
Qwen/Qwen2.5-7B,m03_C4,I_absent,0.0465070135369642,0.026135937542207482,-0.02037107599475672,0.1592132,0.18730874,102,116,0.8407871517789999,0.8126915695314998
Qwen/Qwen2.5-7B,m03_C4,I_final,0.0544922700342857,0.055850135945652975,0.001357865911367273,0.18371359,0.12243078,50,36,0.8544055702300001,0.90199241104
Qwen/Qwen2.5-7B,m03_C4,I_final_ought,0.019831789167163907,0.05786665537370841,0.038034866206544504,0.091271736,0.08040744,35,38,0.9150905081999997,0.9195927648
Qwen/Qwen2.5-7B,m03_C4,I_medial,0.09210111904765159,0.02436796273000848,-0.06773315631764311,0.1252781,0.07879377,55,26,0.8906123015999998,0.9402662632000001
Qwen/Qwen2.5-7B,m03_C4,we_absent,0.06769760256247769,0.1812554024579804,0.11355779989550273,0.11125453,0.13871191,78,115,0.8887459332532003,0.8612883921669336
Qwen/Qwen2.5-7B,m03_C4,we_final,0.01342110749625303,0.05670405536648215,0.04328294787022913,0.1140757,0.19925801,32,48,0.8859245608049998,0.8461277714200001
Qwen/Qwen2.5-7B,m03_C4,we_medial,0.0539541664809,0.05140247282800462,-0.0025516936528953774,0.09764407,0.10686537,66,24,0.90235634474,0.9247655558540001
Qwen/Qwen2.5-7B,m03_N1,I_absent,0.08775320988977374,0.04160550754108072,-0.04614770234869302,0.3485433,0.22818868,77,83,0.6514571902369997,0.771811714103
Qwen/Qwen2.5-7B,m03_N1,I_final,0.08525496448992266,0.20148680708753133,0.11623184259760867,0.2889932,0.29801846,78,87,0.7960561537499997,0.8574819284
Qwen/Qwen2.5-7B,m03_N1,I_final_ought,0.04780289513217361,0.1069644397966994,0.059161544664525785,0.1710094,0.18661486,75,86,0.8536310740999998,0.83468615693
Qwen/Qwen2.5-7B,m03_N1,I_medial,0.05973650657418907,0.08996959804747366,0.03023309147328459,0.11492925,0.1479612,81,101,0.8850710836499999,0.85203920565
Qwen/Qwen2.5-7B,m03_N1,we_absent,0.04705524218647296,0.043078763706000306,-0.003976478480472653,0.4234052,0.27243534,80,83,0.5765951999260003,0.7275648911400999
Qwen/Qwen2.5-7B,m03_N1,we_final,0.055170002886144855,0.04762525178804498,-0.007544751098099878,0.16178995,0.18094409,80,95,0.8382104188999999,0.8190563527799998
Qwen/Qwen2.5-7B,m03_N1,we_medial,0.06430558013213368,0.04071354768964302,-0.02359203244249066,0.09346475,0.16062911,75,111,0.9065356039270002,0.8393713466199999
Qwen/Qwen2.5-7B,m03_N2,I_absent,0.019383926911215765,0.01501357353797035,-0.004370353373245416,0.28236043,0.20361874,59,53,0.7191041671482004,0.7963816680872001
Qwen/Qwen2.5-7B,m03_N2,I_final,0.0203677518845965,0.047558866579307184,0.027191114694710684,0.074820995,0.11415878,54,82,0.9251794197,0.8858414789
Qwen/Qwen2.5-7B,m03_N2,I_final_ought,0.022887044269948004,0.034964374146144145,0.012077329876196141,0.08163463,0.1255024,69,85,0.9183657480526856,0.8744980081999998
Qwen/Qwen2.5-7B,m03_N2,I_medial,0.03294468520480545,0.04223209496335511,0.009287409758549657,0.09568702,0.118050635,85,100,0.90431334042466,0.8819497105000003
Qwen/Qwen2.5-7B,m03_N2,we_absent,0.025132096902434304,0.023436262186484057,-0.0016958347159502472,0.39027098,0.17446801,59,67,0.6097294481633999,0.8255324111047
Qwen/Qwen2.5-7B,m03_N2,we_final,0.017576934935725496,0.05487076488920067,0.037293829953475174,0.074697435,0.083247006,46,71,0.9253028114000001,0.916753445
Qwen/Qwen2.5-7B,m03_N2,we_medial,0.02824622934967665,0.030853742061293345,0.0026075127116166955,0.09679298,0.08109661,76,66,0.9032074184892297,0.9189037330999997
Qwen/Qwen2.5-7B,m03_N3,I_absent,0.03245348241146477,0.03379296673341244,0.0013394843219476718,0.16526368,0.24719682,78,83,0.8347366279534,0.7528035684923
Qwen/Qwen2.5-7B,m03_N3,I_final,0.03453617256727905,0.04978157439816221,0.01524540183088316,0.078798674,0.45260924,44,109,0.9212017939000001,0.6101901906099999
Qwen/Qwen2.5-7B,m03_N3,I_final_ought,0.05619526577189832,0.09114015435898128,0.03494488858708296,0.095310494,0.34372538,68,110,0.9046899758999998,0.7762615458500001
Qwen/Qwen2.5-7B,m03_N3,I_medial,0.05305017765243688,0.036396032710408095,-0.016654144942028784,0.09748639,0.15750194,78,119,0.9025139659400001,0.8424984352172903
Qwen/Qwen2.5-7B,m03_N3,we_absent,0.07961003070816054,0.024496684781900275,-0.05511334592626027,0.12228952,0.21886596,85,99,0.8777108719766,0.7811345488064004
Qwen/Qwen2.5-7B,m03_N3,we_final,0.036982388140244606,0.07051289001581548,0.03353050187557088,0.059205726,0.4760044,28,100,0.9407946113,0.5239961540999999
Qwen/Qwen2.5-7B,m03_N3,we_medial,0.025626776348008373,0.05955248233663305,0.03392570598862468,0.0902755,0.16115496,75,132,0.9097249704999997,0.8388454006349997
Qwen/Qwen2.5-7B,m03_N5,I_absent,0.06928229276065348,0.06137975437204204,-0.007902538388611442,0.28325495,0.2317246,79,101,0.7167454500033994,0.7682758353899999
Qwen/Qwen2.5-7B,m03_N5,I_final,0.03283826722366136,0.22298343027028236,0.190145163046621,0.087213226,0.13855186,63,68,0.9127871964200001,0.8969138423829999
Qwen/Qwen2.5-7B,m03_N5,I_final_ought,0.07713036950447258,0.12039724438261726,0.04326687487814468,0.16623329,0.18912242,84,132,0.8747442043999999,0.85837478984557
Qwen/Qwen2.5-7B,m03_N5,I_medial,0.05618011367049285,0.07456183945811816,0.018381725787625307,0.12330645,0.16302446,94,118,0.8766940055500003,0.83697592469
Qwen/Qwen2.5-7B,m03_N5,we_absent,0.03903424102370971,0.029940507240559758,-0.009093733783149954,0.2314779,0.24054678,81,112,0.7685225700032999,0.7594537086727999
Qwen/Qwen2.5-7B,m03_N5,we_final,0.034354220140491554,0.06491520882130268,0.030560988680811127,0.104482666,0.1783002,70,108,0.8955176448400002,0.8217002241999999
Qwen/Qwen2.5-7B,m03_N5,we_medial,0.04981692702143069,0.06229021864823815,0.012473291626807465,0.11090192,0.18077637,99,141,0.8890985201759999,0.81922401781
Qwen/Qwen2.5-7B,m03_N6,I_absent,0.03596045587502179,0.16762828912375408,0.13166783324873227,0.35189104,0.3826391,72,61,0.6481094488100001,0.6173612622335002
Qwen/Qwen2.5-7B,m03_N6,I_final,0.08897481734727809,0.08857089815133247,-0.0004039191959456234,0.12935121,0.1804967,75,95,0.8706491988959999,0.8195036513000001
Qwen/Qwen2.5-7B,m03_N6,I_final_ought,0.06193823322689429,0.12864791315173435,0.06670967992484006,0.14062294,0.16567826,82,112,0.85937741806,0.8343221417
Qwen/Qwen2.5-7B,m03_N6,I_medial,0.09818565751707066,0.08261686720354718,-0.015568790313523484,0.1522419,0.1660896,104,126,0.8477584557399999,0.8339108318263723
Qwen/Qwen2.5-7B,m03_N6,we_absent,0.024903831618031228,0.08136057933878935,0.05645674772075812,0.32435048,0.37898526,68,57,0.6756500236329999,0.621015150933
Qwen/Qwen2.5-7B,m03_N6,we_final,0.058217738417772745,0.17381908319161132,0.11560134477383857,0.13224448,0.18608934,74,134,0.8677559600699998,0.8139110214034001
Qwen/Qwen2.5-7B,m03_N6,we_medial,0.06684502855088549,0.11503325798659536,0.04818822943570987,0.12815298,0.15067722,85,134,0.8718474636686999,0.8493232344800002
Qwen/Qwen2.5-7B,m03_N7,I_absent,0.08631606795248625,0.017847188733009525,-0.06846887921947672,0.2229628,0.2903426,60,114,0.7770374765469998,0.7096577042150001
Qwen/Qwen2.5-7B,m03_N7,I_final,0.19564547523541587,0.025350238590575263,-0.17029523664484061,0.20979723,0.15956528,97,81,0.8036574797,0.8404351237099998
Qwen/Qwen2.5-7B,m03_N7,I_final_ought,0.14021244960860543,0.046824178396160446,-0.09338827121244499,0.17263053,0.16958012,86,92,0.8273699622999996,0.83695193885
Qwen/Qwen2.5-7B,m03_N7,I_medial,0.09879080791124915,0.017480374397167733,-0.08131043351408142,0.19662325,0.16933128,93,102,0.8033772803699997,0.8306691103999997
Qwen/Qwen2.5-7B,m03_N7,we_absent,0.05016147804187888,0.027123144000277048,-0.02303833404160183,0.1762361,0.32082036,63,79,0.8237643053800002,0.6791799814347002
Qwen/Qwen2.5-7B,m03_N7,we_final,0.0882184882993169,0.02669144542228107,-0.06152704287703584,0.3686776,0.17611483,97,107,0.7692197251,0.8238854834299999
Qwen/Qwen2.5-7B,m03_N7,we_medial,0.05824898449165006,0.030605685038391166,-0.027643299453258892,0.16808896,0.16386686,88,122,0.8319114700100001,0.83613344838396
Qwen/Qwen2.5-7B,m03_U1,I_absent,0.027918782776759275,0.04096746777860739,0.013048685001848113,0.1683954,0.20647083,89,93,0.8316050064458002,0.7935295626490001
Qwen/Qwen2.5-7B,m03_U1,I_final,0.036056896386996606,0.050568398661799165,0.014511502274802558,0.092082426,0.15400197,73,58,0.90791817137,0.88729555963
Qwen/Qwen2.5-7B,m03_U1,I_final_ought,0.02891657247411392,0.04953062282849194,0.02061405035437802,0.1380317,0.17818622,93,114,0.8619687734999999,0.8238785280549001
Qwen/Qwen2.5-7B,m03_U1,I_medial,0.03024096537091978,0.03400715156946536,0.003766186198545584,0.12948178,0.1612808,101,110,0.87051860145,0.8387196161199998
Qwen/Qwen2.5-7B,m03_U1,we_absent,0.019643738365009992,0.06139218117419816,0.04174844280918817,0.133605,0.18714675,80,107,0.8663952984119999,0.8128536351483997
Qwen/Qwen2.5-7B,m03_U1,we_final,0.050743214718426556,0.05204845844929017,0.0013052437308636172,0.07435199,0.14653225,50,66,0.9256484813999999,0.8947308280299997
Qwen/Qwen2.5-7B,m03_U1,we_medial,0.03255217504734889,0.05493063838014645,0.02237846333279756,0.10714168,0.15123612,84,116,0.8928587260799997,0.8487642955082999
Qwen/Qwen2.5-7B,m03_U2,I_absent,0.03389495496303301,0.05198796093353455,0.018093005970501536,0.23547369,0.200717,80,80,0.7645267818573999,0.7992834515189
Qwen/Qwen2.5-7B,m03_U2,I_final,0.03773481520530929,0.03771492817243672,-1.9887032872568933e-05,0.09117111,0.050601825,64,33,0.9088294427999998,0.9493985861
Qwen/Qwen2.5-7B,m03_U2,I_final_ought,0.037469946366646426,0.017544788702971815,-0.01992515766367461,0.11148687,0.074245624,73,42,0.8885135839859999,0.9257547755999999
Qwen/Qwen2.5-7B,m03_U2,I_medial,0.046032394523117595,0.03576325746102647,-0.010269137062091128,0.12247781,0.13011706,91,94,0.8775226747300002,0.8698833160500002
Qwen/Qwen2.5-7B,m03_U2,we_absent,0.03688546957274911,0.04859727068091847,0.011711801108169363,0.23143694,0.19998646,99,98,0.7685634813448001,0.8000139838503
Qwen/Qwen2.5-7B,m03_U2,we_final,0.030101038873329777,0.16927580144265342,0.13917476256932365,0.091045015,0.16676025,66,113,0.9089552995,0.8332401832799997
Qwen/Qwen2.5-7B,m03_U2,we_medial,0.03205349609655797,0.0408873414942651,0.008833845397707131,0.1398586,0.14316162,101,113,0.8601418060814001,0.8568388206299999
Qwen/Qwen2.5-7B,m03_U3,I_absent,0.06779682364382773,0.0735441460840291,0.005747322440201361,0.20340939,0.21535558,95,100,0.7965910276659998,0.784644952807
Qwen/Qwen2.5-7B,m03_U3,I_final,0.07635935661322912,0.20889970280719847,0.13254034619396934,0.06109944,0.5320577,31,108,0.9389008859999999,0.7918516320559997
Qwen/Qwen2.5-7B,m03_U3,I_final_ought,0.038546880238437005,0.24917187386624653,0.21062499362780954,0.05758376,0.20027103,24,81,0.9424167232000001,0.8851507555700004
Qwen/Qwen2.5-7B,m03_U3,I_medial,0.05388215874353917,0.10223200723883374,0.04834984849529458,0.1167537,0.15847513,107,116,0.88324676164,0.8509324865879999
Qwen/Qwen2.5-7B,m03_U3,we_absent,0.0414259646638395,0.08246097788489201,0.04103501322105251,0.20909393,0.16858202,104,100,0.7909064944829997,0.8314184221752998
Qwen/Qwen2.5-7B,m03_U3,we_final,0.025514007596727426,0.0645678922865368,0.03905388468980937,0.05269409,0.08675573,22,28,0.9500585184000002,0.9395978444
Qwen/Qwen2.5-7B,m03_U3,we_medial,0.032949810043711815,0.05596528573869718,0.02301547569498537,0.11526165,0.13961247,104,129,0.8847387302999995,0.8603879770368599
Qwen/Qwen2.5-7B,m03_U4,I_absent,0.1413145270428288,0.03719115288695523,-0.10412337415587355,0.20812811,0.15724319,86,53,0.7918723401422,0.8427570807699998
Qwen/Qwen2.5-7B,m03_U4,I_final,0.06742409122093233,0.05061168605526566,-0.01681240516566667,0.12083057,0.17275526,118,134,0.8791698511190696,0.8452408022065003
Qwen/Qwen2.5-7B,m03_U4,I_final_ought,0.13718844536368038,0.06007376230001658,-0.07711468306366381,0.1266853,0.18170929,104,145,0.8733151853999997,0.8182911233005996
Qwen/Qwen2.5-7B,m03_U4,I_medial,0.11840539628420413,0.07011130062626239,-0.04829409565794174,0.13244371,0.17223121,107,154,0.8675566960600003,0.8277691290889998
Qwen/Qwen2.5-7B,m03_U4,we_absent,0.043516290368195924,0.039404521097168965,-0.004111769271026959,0.1681524,0.16854237,82,56,0.8318480234400998,0.8314580852860001
Qwen/Qwen2.5-7B,m03_U4,we_final,0.04409152253494182,0.0878350609249696,0.04374353839002777,0.098347746,0.18358381,78,145,0.9016525730999999,0.8164166338999995
Qwen/Qwen2.5-7B,m03_U4,we_medial,0.09136525811381845,0.06092428528439594,-0.030440972829422507,0.11991331,0.16657206,116,145,0.8800870696500002,0.8334282901965502
Qwen/Qwen2.5-7B,m03_U5,I_absent,0.04236231730472136,0.08821212293203413,0.04584980562731277,0.16988452,0.31321928,100,86,0.830115811288966,0.686781073198
Qwen/Qwen2.5-7B,m03_U5,I_final,0.022092872672573927,0.16850492417418517,0.14641205150161124,0.08974772,0.2466038,53,98,0.9102527175999998,0.8421438829700001
Qwen/Qwen2.5-7B,m03_U5,I_final_ought,0.020959037384413903,0.04304800327954226,0.022088965895128355,0.0645017,0.16284148,38,100,0.9354986824999998,0.84250310511575
Qwen/Qwen2.5-7B,m03_U5,I_medial,0.02065937336210599,0.12894506930946167,0.10828569594735568,0.10248946,0.18232179,60,93,0.8975109568999999,0.8718547098496001
Qwen/Qwen2.5-7B,m03_U5,we_absent,0.0201653985647793,0.03810204172467285,0.017936643159893552,0.10314333,0.24027145,65,113,0.8968570219482298,0.759728876199
Qwen/Qwen2.5-7B,m03_U5,we_final,0.02772220019419697,0.05862765104743201,0.030905450853235043,0.0705109,0.28981254,45,109,0.92948943445,0.7334806343799997
