stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
violence,usas,A8,N1,10,4,9,2,True,0.1795654296875,False,11,0.0654296875
violence,usas,N1,Z8mf,11,8,7,7,True,0.6476058959960938,False,14,1.0
violence,usas,X3.4,N1,13,7,10,3,True,0.2631759643554687,False,13,0.09228515625
violence,usas,Z8mf,S3.1,21,4,13,3,True,0.0009105205535888,False,16,0.021270751953125
violence,usas,O4.6,S8,37,30,13,10,True,0.4638176178968693,False,23,0.6776394844055176
violence,usas,B2,S7.1,49,21,20,9,True,0.0010932449729686,False,29,0.06142834573984146
violence,usas,O4.3,X2.1,7,3,7,3,True,0.34375,False,10,0.34375
violence,usas,A1.1.2,O4.3,10,4,8,3,True,0.1795654296875,False,11,0.2265625
violence,usas,N3.2,S8,13,7,9,5,True,0.2631759643554687,False,14,0.4239501953125
violence,usas,N3.2,A1.1.2,19,4,10,2,True,0.0025994777679443,False,12,0.03857421875
violence,usas,E4.1,N3.2,12,4,7,4,True,0.076812744140625,False,11,0.548828125
violence,usas,X2.2,S7.1,11,8,7,5,True,0.6476058959960938,False,12,0.7744140625
violence,usas,S8,S7.3,11,10,7,7,True,1.0,False,14,1.0
violence,usas,S7.3,A9,24,10,10,5,True,0.0243065101094543,False,15,0.30175781249999994
violence,usas,O4.6,A10,24,15,8,8,True,0.1995908669196069,False,16,1.0
violence,usas,F1,P1,36,5,11,3,True,7.84157236921601e-07,True,14,0.057373046875
violence,usas,S8,S1.1.2,23,17,15,12,True,0.4295905078433861,False,27,0.7011080384254456
violence,usas,S1.1.2,B2,9,7,8,6,True,0.803619384765625,False,14,0.79052734375
violence,usas,S8,O2,11,6,8,5,True,0.332305908203125,False,13,0.5810546875
violence,usas,O2,A1.7,10,4,8,3,True,0.1795654296875,False,11,0.2265625
violence,usas,S8,A2.2,43,9,16,6,True,2.0377698612961126e-06,True,22,0.052478790283203125
violence,usas,A5.3,A2.2,12,1,9,1,True,0.00341796875,False,10,0.021484375
violence,usas,A5.3,A10,29,21,9,10,True,0.3222363203575469,False,19,1.0
violence,usas,Z8,A2.2,13,3,9,3,True,0.021270751953125,False,12,0.14599609375
violence,usas,A10,Z8,37,15,7,12,True,0.0031852534477767,False,19,0.359283447265625
violence,usas,N1,A2.2,15,0,11,0,False,6.103515625e-05,False,11,0.0009765625
violence,usas,A13,Q2.1,33,4,13,3,True,1.0843941709026694e-06,True,16,0.021270751953125
violence,usas,A13,Q2.2,77,5,12,4,True,1.2046380153120003e-17,True,16,0.076812744140625
violence,usas,A13,N4,17,0,10,0,False,1.52587890625e-05,False,10,0.001953125
violence,usas,Z8mfn,N4,23,3,13,3,True,8.797645568847656e-05,False,16,0.021270751953125
violence,usas,A1.1.2,X3.1,32,10,10,3,True,0.0009406740282429,False,13,0.09228515625
violence,usas,E4.1,X2.5,15,5,7,4,True,0.0413894653320312,False,11,0.548828125
violence,usas,S3.2,X3.1,34,1,14,1,True,2.0954757928848267e-09,True,15,0.0009765625
violence,usas,A9,X3.1,95,17,16,8,True,2.5077297681380093e-14,True,24,0.15158963203430176
violence,usas,M1,X3.1,60,7,19,3,True,1.3280368233066496e-11,True,22,0.0008554458618164062
violence,usas,L1,X3.1,42,10,17,6,True,9.063271916964766e-06,True,23,0.03468966484069824
violence,usas,A1.7,M8,14,13,8,8,True,1.0,False,16,1.0
violence,usas,X3.1,T2,12,11,6,8,True,1.0,False,14,0.79052734375
violence,usas,I1.2,M8,7,7,6,6,True,1.0,False,12,1.0
violence,usas,Z8mf,F3,10,9,5,7,True,1.0,False,12,0.7744140625
violence,usas,F3,X3.2,10,7,7,5,True,0.629058837890625,False,12,0.7744140625
violence,usas,E3,M4,22,8,10,4,True,0.0161248017102479,False,14,0.1795654296875
violence,usas,O4.1,B2,27,0,19,0,False,1.4901161193847656e-08,True,19,3.814697265625e-06
violence,usas,X3.3,B1,34,30,9,13,True,0.7079807541347641,False,22,0.5234670639038086
violence,usas,X3.3,G2.1,12,11,6,6,True,1.0,False,12,1.0
violence,usas,G2.1,F1,33,27,16,10,True,0.5189580031896519,False,26,0.32693958282470703
violence,usas,G2.1,K1,19,11,14,7,True,0.2004884220659733,False,21,0.18924713134765625
violence,usas,B1,K5.1,73,30,16,11,True,2.717641312570182e-05,False,27,0.44206833839416504
violence,usas,M3,X7,26,8,14,6,True,0.00293505564332,False,20,0.11531829833984375
violence,usas,F3,X7,25,4,16,4,True,0.0001037158071994,False,20,0.01181793212890625
violence,usas,F3,A1.1.2,33,7,14,4,True,4.2277022657799534e-05,False,18,0.0308837890625
violence,usas,N1,A1.1.1,58,19,19,10,True,9.77507078797376e-06,True,29,0.13604594767093658
violence,usas,A13.4,L1,10,9,5,6,True,1.0,False,11,1.0
violence,usas,L1,T1.1.1,15,2,11,1,True,0.002349853515625,False,12,0.00634765625
violence,usas,Z6,L1,17,8,8,4,True,0.1077521443367004,False,12,0.3876953125
violence,usas,A1.7,Q1.1,12,8,7,6,True,0.5034446716308594,False,13,1.0
violence,usas,Q2.2,S1.1.2,70,24,20,15,True,2.2027598315502487e-06,True,35,0.4995598332025112
violence,usas,B2,Q1.1,11,6,9,6,True,0.332305908203125,False,15,0.6072387695312499
violence,usas,H1,A10,9,6,7,3,True,0.6072387695312499,False,10,0.34375
violence,usas,M6,M3fn,14,2,10,2,True,0.004180908203125,False,12,0.03857421875
violence,usas,A1.1.1,O4.2,17,12,8,8,True,0.45825831964612,False,16,1.0
violence,usas,H2,A10,29,23,9,5,True,0.488455669379892,False,14,0.4239501953125
violence,usas,S5,H2,18,14,8,5,True,0.5966148958541453,False,13,0.5810546875
violence,usas,S5,Z5,9,6,7,5,True,0.6072387695312499,False,12,0.7744140625
violence,usas,Z5,T1.3,20,2,9,2,True,0.0001211166381835,False,11,0.0654296875
violence,usas,A13,L1,20,8,14,5,True,0.0356981381773948,False,19,0.063568115234375
violence,usas,O4.1,E4.1,17,15,8,9,True,0.860050065908581,False,17,1.0
violence,usas,A3,C1,30,14,14,7,True,0.0226288412059147,False,21,0.18924713134765625
violence,usas,C1,G3,22,13,11,8,True,0.175465248990804,False,19,0.6476058959960938
violence,usas,A14,X3.4,31,15,11,6,True,0.0258960817932347,False,17,0.332305908203125
violence,usas,L1,B4,39,4,14,3,True,3.1081526685738936e-08,True,17,0.012725830078125
violence,usas,L1,Q1.2,94,12,16,7,True,6.198097598927681e-17,True,23,0.0931396484375
violence,usas,X3.4,Q1.2,13,12,8,10,True,1.0,False,18,0.8145294189453125
violence,usas,G3,Q1.2,21,3,10,2,True,0.0002771615982055,False,12,0.03857421875
violence,usas,T2,A6.1,31,16,14,5,True,0.0399860568260521,False,19,0.063568115234375
violence,usas,A8,A6.1,9,7,9,4,True,0.803619384765625,False,13,0.266845703125
violence,usas,A8,S1.1.2,14,1,10,1,True,0.0009765625,False,11,0.01171875
violence,usas,Q2.1,S1.1.2,41,7,17,5,True,6.240408438884516e-07,True,22,0.01690053939819336
violence,usas,A6.1,M6,19,17,11,10,True,0.8679394004284404,False,21,1.0
violence,usas,M6,S1.1.2,16,4,9,4,True,0.0118179321289062,False,13,0.266845703125
violence,usas,G3,A8,52,21,23,11,True,0.0003713401159383,False,34,0.05761267291381955
violence,usas,C1,M3,8,6,5,5,True,0.79052734375,False,10,1.0
violence,usas,A13.4,A7,20,4,10,3,True,0.0015438795089721,False,13,0.09228515625
violence,usas,X2.5,A7,10,5,7,5,True,0.3017578124999999,False,12,0.7744140625
violence,usas,M3,O4.1,40,10,19,8,True,2.386133167675553e-05,False,27,0.052238985896110535
violence,usas,G2.1,Q1.2,14,12,7,10,True,0.8450189828872681,False,17,0.629058837890625
violence,usas,Z8mf,Q1.2,12,7,9,3,True,0.359283447265625,False,12,0.14599609375
violence,usas,M8,X7,18,9,12,8,True,0.1220781207084655,False,20,0.5034446716308594
violence,usas,B1,O4.3,33,9,14,5,True,0.0002715392342906,False,19,0.063568115234375
violence,usas,L1,O4.3,15,8,9,3,True,0.2100396156311035,False,12,0.14599609375
violence,usas,G2.1,A2.1,14,7,8,5,True,0.1892471313476562,False,13,0.5810546875
violence,usas,M8,A2.2,13,1,9,1,True,0.0018310546875,False,10,0.021484375
violence,usas,I2.2,H4,8,6,7,4,True,0.79052734375,False,11,0.548828125
violence,usas,G3,H4,14,5,8,4,True,0.063568115234375,False,12,0.3876953125
violence,usas,M3,G3,20,15,8,9,True,0.4995598332025112,False,17,1.0
violence,usas,G3,O4.1,13,8,7,4,True,0.383310317993164,False,11,0.548828125
violence,usas,G2.1,A8,11,10,7,8,True,1.0,False,15,1.0
violence,usas,Q2.2,Q3,12,6,6,4,True,0.237884521484375,False,10,0.75390625
violence,usas,M2,Q3,26,4,9,3,True,5.9476122260093696e-05,False,12,0.14599609375
violence,usas,M1,Q3,26,6,8,5,True,0.0005350527353584,False,13,0.5810546875
violence,usas,B1,I2.2,31,12,11,6,True,0.0054015726545912,False,17,0.332305908203125
violence,usas,O4.5,G3,9,2,8,2,True,0.0654296875,False,10,0.109375
violence,usas,G3,N3.7,11,10,6,7,True,1.0,False,13,1.0
violence,usas,G3,S5,19,5,11,5,True,0.0066107511520385,False,16,0.210113525390625
violence,usas,E2,S5,12,2,10,2,True,0.012939453125,False,12,0.03857421875
violence,usas,N5.1,Q2.1,7,6,5,5,True,1.0,False,10,1.0
violence,usas,Z8m,B3,10,9,8,7,True,1.0,False,15,1.0
violence,usas,G3,Z8,18,7,8,6,True,0.0432852506637573,False,14,0.79052734375
violence,usas,A5.3,G3,14,4,8,3,True,0.0308837890625,False,11,0.2265625
violence,usas,G2.1,X2.2,29,19,13,9,True,0.1934126528619373,False,22,0.5234670639038086
violence,usas,L1,C1,41,11,14,8,True,3.5887916129517805e-05,False,22,0.28627872467041016
violence,usas,G3,A2.2,10,3,8,2,True,0.09228515625,False,10,0.109375
violence,usas,L3,S8,17,8,12,4,True,0.1077521443367004,False,16,0.076812744140625
violence,usas,H2,S8,54,24,14,7,True,0.0009010035205219,False,21,0.18924713134765625
violence,usas,H2,O1.1,40,24,11,9,True,0.0599411895669992,False,20,0.8238029479980469
violence,usas,H5,F1,15,8,8,4,True,0.2100396156311035,False,12,0.3876953125
violence,usas,Z2,F1,15,14,9,8,True,1.0,False,17,1.0
violence,usas,L3,K4,12,5,8,5,True,0.143463134765625,False,13,0.5810546875
violence,usas,M3,K4,10,6,6,4,True,0.454498291015625,False,10,0.75390625
violence,usas,X3.3,A3,23,15,12,11,True,0.2558750795433298,False,23,1.0
violence,usas,M6,A1.9,27,3,10,2,True,8.430331945419312e-06,True,12,0.03857421875
violence,usas,A8,A1.9,23,0,16,0,False,2.384185791015625e-07,True,16,3.0517578125e-05
violence,usas,Z8mf,A1.9,24,1,13,1,True,1.5497207641601562e-06,True,14,0.0018310546875
violence,usas,X3.4,A1.9,46,0,16,0,False,2.8421709430404014e-14,True,16,3.0517578125e-05
violence,usas,X3.4,S5,19,4,11,3,True,0.0025994777679443,False,14,0.057373046875
violence,usas,M1,S7.3,14,6,6,4,True,0.1153182983398437,False,10,0.75390625
violence,usas,X2.1,X3.1,12,2,8,2,True,0.012939453125,False,10,0.109375
violence,usas,F2,A1.1.2,14,8,9,4,True,0.2862787246704101,False,13,0.266845703125
violence,usas,B1,X3.1,23,2,13,2,True,1.9431114196777344e-05,False,15,0.00738525390625
violence,usas,Z2,S7.1,21,6,13,6,True,0.0059246122837066,False,19,0.1670684814453125
violence,usas,E2,S7.1,30,9,21,7,True,0.0010650196345523,False,28,0.012540951371192932
violence,usas,A5.3,X2.4,11,3,8,3,True,0.057373046875,False,11,0.2265625
violence,usas,X3.4,Z2,9,8,6,5,True,1.0,False,11,1.0
violence,usas,Z2,A9,16,7,9,5,True,0.0931396484375,False,14,0.4239501953125
violence,usas,M8,N4,22,6,11,4,True,0.0037191659212112,False,15,0.11846923828124999
violence,usas,B2,O4.3,28,23,12,11,True,0.5758493477318467,False,23,1.0
violence,usas,E4.1,X2.4,48,11,16,6,True,1.2416282261784597e-06,True,22,0.052478790283203125
violence,usas,B4,X2.4,33,18,12,9,True,0.0488738923182703,False,21,0.6636238098144531
violence,usas,A8,X3.3,12,8,8,7,True,0.5034446716308594,False,15,1.0
violence,usas,A1.1.2,A1.9,24,3,8,2,True,4.9233436584472656e-05,False,10,0.109375
violence,usas,Z8,S3.1,6,5,5,5,True,1.0,False,10,1.0
violence,usas,X3.3,Z5,17,7,10,5,True,0.0639146566390991,False,15,0.30175781249999994
violence,usas,Z8m,X3.3,8,5,6,5,True,0.5810546875,False,11,1.0
violence,usas,S7.1,S5,21,5,17,4,True,0.0024939179420471,False,21,0.007197380065917969
violence,usas,S3.2,A5.3,6,6,5,6,True,1.0,False,11,1.0
violence,usas,A5.3,S5,18,2,15,2,True,0.0004024505615234,False,17,0.002349853515625
violence,usas,A13,A1.1.2,51,10,15,6,True,9.624425087798041e-08,True,21,0.0783538818359375
violence,usas,F4,B1,8,7,5,5,True,1.0,False,10,1.0
violence,usas,Q2.1,A5.2,76,6,20,5,True,1.5686991122453906e-16,True,25,0.004077315330505371
violence,usas,Z5,M4,20,4,9,2,True,0.0015438795089721,False,11,0.0654296875
violence,usas,S4,S1.1.2,17,2,9,2,True,0.0007286071777343,False,11,0.0654296875
violence,usas,N1,S8,16,4,8,4,True,0.0118179321289062,False,12,0.3876953125
violence,usas,E4.1,Z8mf,21,12,9,9,True,0.1627556574530899,False,18,1.0
violence,usas,Z8mf,A6.1,16,4,11,3,True,0.0118179321289062,False,14,0.057373046875
violence,usas,A1.1.1,X6,14,6,7,4,True,0.1153182983398437,False,11,0.548828125
violence,usas,O4.2,G2.1,13,5,10,4,True,0.09625244140625,False,14,0.1795654296875
violence,usas,G2.1,A2.2,16,10,8,8,True,0.326939582824707,False,16,1.0
violence,usas,E3,S5,14,8,10,5,True,0.2862787246704101,False,15,0.30175781249999994
violence,usas,G3,F1,20,8,12,5,True,0.0356981381773948,False,17,0.143463134765625
violence,usas,X7,I1.3,11,7,6,5,True,0.480682373046875,False,11,1.0
violence,usas,G2.1,N4,13,3,8,2,True,0.021270751953125,False,10,0.109375
violence,usas,L1,X2.3,41,12,15,6,True,8.171334999262925e-05,False,21,0.0783538818359375
violence,usas,H4,S1.1.2,10,4,6,4,True,0.1795654296875,False,10,0.75390625
violence,usas,X3.2,S1.1.2,24,3,13,3,True,4.9233436584472656e-05,False,16,0.021270751953125
violence,usas,G3,O4.6,36,3,9,3,True,3.608874976634979e-08,True,12,0.14599609375
violence,usas,S8,S1.2.4,6,6,5,6,True,1.0,False,11,1.0
violence,usas,A5.3,S8,28,10,20,7,True,0.0050976432976312,False,27,0.0191572904586792
violence,usas,S5,S8,9,8,9,7,True,1.0,False,16,0.803619384765625
violence,usas,L1,H4,38,10,12,7,True,6.169640777642373e-05,False,19,0.359283447265625
violence,usas,S4,A1.1.2,32,3,12,3,True,4.176981747150421e-07,True,15,0.03515625
violence,usas,Q2.2,N3.2,15,4,10,4,True,0.0192108154296875,False,14,0.1795654296875
violence,usas,A9,N3.2,20,19,8,9,True,1.0,False,17,1.0
violence,usas,E3,L2,12,5,6,4,True,0.143463134765625,False,10,0.75390625
violence,usas,M2,O4.2,24,5,12,5,True,0.0005461126565933,False,17,0.143463134765625
violence,usas,N3.2,A1.1.1,16,5,7,5,True,0.0266036987304687,False,12,0.7744140625
violence,usas,E1,E3,14,2,9,2,True,0.004180908203125,False,11,0.0654296875
violence,usas,G3,X2.4,30,11,11,7,True,0.0043240049344603,False,18,0.480682373046875
violence,usas,E2,G3,14,10,11,9,True,0.5412561893463135,False,20,0.8238029479980469
violence,usas,F3,I3.1,20,3,12,2,True,0.00048828125,False,14,0.012939453125
violence,usas,M8,O4.4,14,9,10,8,True,0.4048728942871094,False,18,0.8145294189453125
violence,usas,A14,X6,13,4,8,4,True,0.049041748046875,False,12,0.3876953125
violence,usas,Z1mf,M6,6,5,6,5,True,1.0,False,11,1.0
violence,usas,H5,L3,13,12,7,9,True,1.0,False,16,0.803619384765625
violence,usas,L3,Z2,11,7,9,6,True,0.480682373046875,False,15,0.6072387695312499
violence,usas,H5,Z2,10,7,6,6,True,0.629058837890625,False,12,1.0
violence,usas,E4.1,S1.1.2,21,3,8,3,True,0.0002771615982055,False,11,0.2265625
violence,usas,X3.3,S1.1.2,11,1,10,1,True,0.00634765625,False,11,0.01171875
violence,usas,X3.3,X2.1,14,4,10,3,True,0.0308837890625,False,13,0.09228515625
violence,usas,X3.3,X3.4,30,14,12,9,True,0.0226288412059147,False,21,0.6636238098144531
violence,usas,E4.1,K5.1,11,6,8,3,True,0.332305908203125,False,11,0.2265625
violence,usas,A9,K5.1,33,17,13,9,True,0.0328391375642684,False,22,0.5234670639038086
violence,usas,S8,K5.1,24,15,12,10,True,0.1995908669196069,False,22,0.8318119049072266
violence,usas,Z8m,A6.1,23,8,11,6,True,0.0106738405302166,False,17,0.332305908203125
violence,usas,A10,X5.1,12,5,8,5,True,0.143463134765625,False,13,0.5810546875
violence,usas,A10,N5,17,7,10,7,True,0.0639146566390991,False,17,0.629058837890625
violence,usas,A9,N5.2,21,4,9,3,True,0.0009105205535888,False,12,0.14599609375
violence,usas,Z8m,F3,22,19,6,14,True,0.755228657504631,False,20,0.11531829833984375
violence,usas,A8,A5.3,17,4,11,3,True,0.0071973800659179,False,14,0.057373046875
violence,usas,K1,S7.1,9,7,5,5,True,0.803619384765625,False,10,1.0
violence,usas,G2.1,X3.1,15,4,9,3,True,0.0192108154296875,False,12,0.14599609375
violence,usas,C1,S7.1,14,4,9,3,True,0.0308837890625,False,12,0.14599609375
violence,usas,B1,S7.3,47,2,8,2,True,4.355626970209414e-12,True,10,0.109375
violence,usas,X3.4,K5.1,9,6,6,4,True,0.6072387695312499,False,10,0.75390625
violence,usas,E2,X3.4,21,8,8,6,True,0.0241195447742939,False,14,0.79052734375
violence,usas,X2.4,A6.1,9,5,7,3,True,0.4239501953125,False,10,0.34375
violence,usas,M8,P1,12,10,9,6,True,0.8318119049072266,False,15,0.6072387695312499
violence,usas,B4,A1.3,19,0,10,0,False,3.814697265625e-06,True,10,0.001953125
violence,usas,K1,X3.3,9,8,6,5,True,1.0,False,11,1.0
violence,usas,Q1.1,N4,14,12,6,6,True,0.8450189828872681,False,12,1.0
violence,usas,I1.1,S8,9,4,9,2,True,0.266845703125,False,11,0.0654296875
violence,usas,N3.2,B2,29,12,13,5,True,0.011507789735333,False,18,0.09625244140625
violence,usas,N3.2,M1,72,23,15,8,True,4.757482385242055e-07,True,23,0.21003961563110352
violence,usas,H4,M3fn,16,1,11,1,True,0.000274658203125,False,12,0.00634765625
violence,usas,O4.6,O4.3,12,1,10,1,True,0.00341796875,False,11,0.01171875
violence,usas,L1,A1.3,30,1,10,1,True,2.9802322387695312e-08,True,11,0.01171875
violence,usas,M1,S1.2.5,28,14,9,3,True,0.0435585219238419,False,12,0.14599609375
violence,usas,X3.2,B4,12,3,9,2,True,0.03515625,False,11,0.0654296875
violence,usas,A8,B4,42,5,11,4,True,2.4579776436439715e-08,True,15,0.11846923828124999
violence,usas,A1.1.2,X2.3,13,11,5,7,True,0.8388197422027588,False,12,0.7744140625
violence,usas,X2.3,T2,19,11,12,9,True,0.2004884220659733,False,21,0.6636238098144531
violence,usas,M6,N5,12,1,9,1,True,0.00341796875,False,10,0.021484375
violence,usas,E4.1,E5,24,11,11,5,True,0.0409595915116369,False,16,0.210113525390625
violence,usas,Q1.3,M1,22,5,10,3,True,0.0015137195587158,False,13,0.09228515625
violence,usas,S3.2,S1.1.2,34,2,13,2,True,1.941225491464138e-08,True,15,0.00738525390625
violence,usas,X3.2,K5.1,11,4,7,3,True,0.1184692382812499,False,10,0.34375
violence,usas,A1.5.1,C1,21,8,10,6,True,0.0241195447742939,False,16,0.454498291015625
violence,usas,O4.4,Q1.2,7,7,6,5,True,1.0,False,11,1.0
violence,usas,A13,X8,20,1,12,1,True,2.09808349609375e-05,False,13,0.00341796875
violence,usas,O4.1,S7.1,10,6,8,4,True,0.454498291015625,False,12,0.3876953125
violence,usas,Z8mfn,S8,20,6,12,3,True,0.0093553066253662,False,15,0.03515625
violence,usas,Z8mfn,O4.4,22,2,10,2,True,3.5881996154785156e-05,False,12,0.03857421875
violence,usas,H1,A9,13,8,6,5,True,0.383310317993164,False,11,1.0
violence,usas,A9,X2.3,48,22,12,11,True,0.0025475648982539,False,23,1.0
violence,usas,C1,I1.3,9,6,7,3,True,0.6072387695312499,False,10,0.34375
violence,usas,Z8m,I1.3,33,2,12,2,True,3.6729034036397934e-08,True,14,0.012939453125
violence,usas,S3.2,C1,15,8,6,8,True,0.2100396156311035,False,14,0.79052734375
violence,usas,X3.1,A3,7,5,6,4,True,0.7744140625,False,10,0.75390625
violence,usas,F1,X3.1,12,4,8,2,True,0.076812744140625,False,10,0.109375
violence,usas,E4.1,E1,12,6,7,4,True,0.237884521484375,False,11,0.548828125
violence,usas,A10,Z2,11,4,9,4,True,0.1184692382812499,False,13,0.266845703125
violence,usas,S3.2,Z2,11,9,8,6,True,0.8238029479980469,False,14,0.79052734375
violence,usas,Q2.2,B3,25,10,10,4,True,0.0166738478001207,False,14,0.1795654296875
violence,usas,S1.1.3,A8,9,5,7,5,True,0.4239501953125,False,12,0.7744140625
violence,usas,T2,S1.1.3,9,7,7,5,True,0.803619384765625,False,12,0.7744140625
violence,usas,A3,S1.1.3,9,5,6,4,True,0.4239501953125,False,10,0.75390625
violence,usas,I3.1,E5,18,3,8,3,True,0.0014896392822265,False,11,0.2265625
violence,usas,E5,X8,7,5,6,5,True,0.7744140625,False,11,1.0
violence,usas,X2.2,O4.6,19,13,5,6,True,0.3770855874754488,False,11,1.0
violence,usas,X3.3,A1.5.1,7,4,6,4,True,0.548828125,False,10,0.75390625
violence,usas,L3,M1,32,4,19,3,True,1.941574737429619e-06,True,22,0.0008554458618164062
violence,usas,L3,O1.1,27,11,10,5,True,0.0138529652613215,False,15,0.30175781249999994
violence,usas,L3,O4.1,21,6,13,5,True,0.0059246122837066,False,18,0.09625244140625
violence,usas,H2,M7,42,2,9,1,True,1.1266365618212147e-10,True,10,0.021484375
violence,usas,O4.1,H2,22,21,9,10,True,1.0,False,19,1.0
violence,usas,H5,O4.1,13,4,9,4,True,0.049041748046875,False,13,0.266845703125
violence,usas,A1.1.1,O1.1,21,7,6,4,True,0.0125409513711929,False,10,0.75390625
violence,usas,F1,O4.1,17,11,9,7,True,0.3449284508824348,False,16,0.803619384765625
violence,usas,H4,O4.6,21,6,11,3,True,0.0059246122837066,False,14,0.057373046875
violence,usas,H4,X3.3,11,4,8,4,True,0.1184692382812499,False,12,0.3876953125
violence,usas,M3,O1.1,26,3,10,2,True,1.5236437320709229e-05,False,12,0.03857421875
violence,usas,M3,H5,12,8,8,4,True,0.5034446716308594,False,12,0.3876953125
violence,usas,Q2.2,O1.1,23,5,8,3,True,0.0009122341871261,False,11,0.2265625
violence,usas,Q2.2,H5,12,2,9,2,True,0.012939453125,False,11,0.0654296875
violence,usas,S3.2,X2.3,42,1,15,1,True,1.0004441719502209e-11,True,16,0.000518798828125
violence,usas,I3.1,A1.9,14,6,6,4,True,0.1153182983398437,False,10,0.75390625
violence,usas,B2,S1.2.5,19,8,10,5,True,0.0522389858961105,False,15,0.30175781249999994
violence,usas,L1,N3.2,9,7,6,5,True,0.803619384765625,False,11,1.0
violence,usas,B1,E5,10,9,7,7,True,1.0,False,14,1.0
violence,usas,E5,B2,15,8,8,5,True,0.2100396156311035,False,13,0.5810546875
violence,usas,E5,X3.4,11,10,8,7,True,1.0,False,15,1.0
violence,usas,B5,E4.1,22,14,5,8,True,0.2429849540349096,False,13,0.5810546875
violence,usas,B1,S1.2.5,18,4,9,3,True,0.0043435096740722,False,12,0.14599609375
violence,usas,M1,N5.2,18,4,9,2,True,0.0043435096740722,False,11,0.0654296875
violence,usas,X9.2,N5.2,12,1,10,1,True,0.00341796875,False,11,0.01171875
violence,usas,X3.2,I1.3,11,5,8,3,True,0.210113525390625,False,11,0.2265625
violence,usas,F3,O4.4,30,3,18,3,True,1.4011748135089874e-06,True,21,0.0014896392822265625
violence,usas,I3.1,I1.3,14,6,9,4,True,0.1153182983398437,False,13,0.266845703125
violence,usas,M1,W3,23,7,8,5,True,0.0052228793501853,False,13,0.5810546875
violence,usas,A9,W3,22,5,7,3,True,0.0015137195587158,False,10,0.34375
violence,usas,X9.2,I1.3,9,1,9,1,True,0.021484375,False,10,0.021484375
violence,usas,Z8m,Q1.1,25,3,10,3,True,2.744048833847046e-05,False,13,0.09228515625
violence,usas,Z5,Q1.1,42,13,7,5,True,0.0001136106032069,False,12,0.7744140625
violence,usas,X3.3,X3.2,7,6,5,6,True,1.0,False,11,1.0
violence,usas,E2,K1,8,7,4,6,True,1.0,False,10,0.75390625
violence,usas,A8,S3.1,15,2,11,2,True,0.002349853515625,False,13,0.0224609375
violence,usas,H4,Z5,13,3,10,2,True,0.021270751953125,False,12,0.03857421875
violence,usas,A10,S1.2.4,11,2,8,2,True,0.0224609375,False,10,0.109375
violence,usas,E2,A1.1.2,13,12,9,5,True,1.0,False,14,0.4239501953125
violence,usas,Q2.2,I1.3,15,9,8,3,True,0.3074562549591064,False,11,0.2265625
violence,usas,X2.2,E5,13,3,7,3,True,0.021270751953125,False,10,0.34375
violence,usas,A1.1.2,E5,27,16,7,10,True,0.1262894743854303,False,17,0.629058837890625
violence,usas,E5,X2.1,10,9,9,6,True,1.0,False,15,0.6072387695312499
violence,usas,Z8mf,Q1.1,8,8,4,6,True,1.0,False,10,0.75390625
violence,usas,Z8f,Q1.1,21,4,8,4,True,0.0009105205535888,False,12,0.3876953125
violence,usas,B1,K2,20,3,8,2,True,0.00048828125,False,10,0.109375
violence,usas,G3,K5.1,9,7,6,5,True,0.803619384765625,False,11,1.0
violence,usas,E2,T2,22,6,11,4,True,0.0037191659212112,False,15,0.11846923828124999
violence,usas,I1.1,A1.1.2,25,10,7,6,True,0.0166738478001207,False,13,1.0
violence,usas,E4.1,B3,8,6,6,5,True,0.79052734375,False,11,1.0
violence,usas,A3,E5,11,3,7,3,True,0.057373046875,False,10,0.34375
violence,usas,A1.1.1,T1.1,10,4,7,4,True,0.1795654296875,False,11,0.548828125
violence,usas,A10,T1.1,9,6,8,6,True,0.6072387695312499,False,14,0.79052734375
violence,usas,L3,X9.2,22,3,12,2,True,0.0001565217971801,False,14,0.012939453125
violence,usas,X9.2,O4.1,12,3,7,3,True,0.03515625,False,10,0.34375
violence,usas,O1.1,O4.1,12,11,5,5,True,1.0,False,10,1.0
violence,usas,Z2,X9.2,11,4,7,4,True,0.1184692382812499,False,11,0.548828125
violence,usas,A8,H4,12,2,8,2,True,0.012939453125,False,10,0.109375
violence,usas,Z5,E6,10,5,6,4,True,0.3017578124999999,False,10,0.75390625
violence,usas,F1,A5.2,15,5,9,2,True,0.0413894653320312,False,11,0.0654296875
violence,usas,Z8mfn,I3.1,16,2,11,2,True,0.001312255859375,False,13,0.0224609375
violence,usas,A1.1.2,T1.1.1,13,2,10,2,True,0.00738525390625,False,12,0.03857421875
violence,usas,I1.2,A10,10,9,5,6,True,1.0,False,11,1.0
violence,usas,C1,F1,18,9,6,4,True,0.1220781207084655,False,10,0.75390625
violence,usas,F1,Q1.2,17,3,10,3,True,0.0025768280029296,False,13,0.09228515625
violence,usas,A9,Q3,17,2,11,1,True,0.0007286071777343,False,12,0.00634765625
violence,usas,A1.1.1,Q3,20,0,12,0,False,1.9073486328125e-06,True,12,0.00048828125
violence,usas,M3,H1,16,2,9,2,True,0.001312255859375,False,11,0.0654296875
violence,usas,A5.3,S7.1,12,1,10,1,True,0.00341796875,False,11,0.01171875
