category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,labeling,cell,coverage,scen,pov,context
S5,0.001933347368676494,5,38,0.00029705134608835415,0.003569643391264634,0.0023375657465544855,0.026215081728966912,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S6,0.011663545704229726,26,38,0.006037321092514954,0.017289770315944496,0.008037463731021103,0.00024196721042024194,True,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S7.1,0.0066809934617555085,15,38,0.0030903151619115104,0.010271671761599507,0.0051295404283485686,0.0008120772641113544,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S7.2,0.003417649767824267,5,38,-0.00026514346089418937,0.0071004429965427236,0.0052611331838835085,0.07702927679258521,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S7.3,0.005193551434944808,11,38,0.002264178615116872,0.008122924254772745,0.0041848183140399085,0.0013208619319730098,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S7.4,-0.005034798971082914,10,38,-0.010534800687112846,0.00046520274494701863,0.007857145308614187,0.08095297962215434,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S8,-0.00028371835769779757,17,38,-0.012744871199113616,0.012177434483718021,0.01780164691630831,0.9646456170001881,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
S9,-0.0008709866245177552,0,38,-0.0019175791013050164,0.00017560585226950596,0.0014951321096960872,0.11134599427453142,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T1,-0.0085586617789272,4,38,-0.013763590315801037,-0.003353733242053362,0.007435612195534054,0.0026490719528419874,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T1.1.2,0.00023974466002972,4,38,-0.0016051843264636902,0.00208467364652313,0.002635612837847729,0.8003667829578006,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T1.1.3,-0.0049544111996801645,4,38,-0.008879015399162266,-0.0010298070001980618,0.0056065774278315755,0.018059731614148287,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T1.3,-0.010617520207314993,4,38,-0.015871722161823407,-0.00536331825280658,0.007506002792154876,0.00032727096261329593,True,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T2,0.007994392908674666,23,38,-0.002542183364790708,0.01853096918214004,0.01505225181923625,0.14545972161199128,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
T3,-0.00036755092123411814,1,38,-0.001146180867462764,0.00041107902499452784,0.0011123284946123514,0.3608497177764749,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.1,0.04118117122601081,30,38,0.02600978767735511,0.05635255477466651,0.021673405069508146,5.225794570181566e-06,True,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.2,0.0017837209871094833,19,38,-0.01149259584340469,0.015060037817623656,0.01896616690073453,0.7937548742940267,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.3,-0.0002477376779126355,4,38,-0.003366957880967963,0.002871482525142692,0.004456028861507611,0.8771401455260096,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.4,0.013852549851230505,22,38,0.00611609327241732,0.02158900643004369,0.011052080826875978,0.001198691781455241,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.5,-0.0012701581208475678,8,38,-0.004626220100602276,0.00208590385890714,0.00479437425679244,0.46289451098858725,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X2.6,-0.03716396875843529,8,38,-0.05033498882999217,-0.023992948686878415,0.018815742959366964,2.715797859958469e-06,True,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X3.2,-0.008644286865080366,6,38,-0.015176599991244061,-0.0021119737389166714,0.009331875894519562,0.013524501214874843,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X3.4,0.0024969912340481967,16,38,-0.0061048070678385805,0.011098789535934973,0.01228828328840968,0.5728192290966982,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X4.1,-0.0016445972545495104,4,38,-0.004806686874296332,0.001517492365197311,0.0045172708853526014,0.31463616261735,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X5.1,0.0030745864507846134,8,38,0.0010207648406186012,0.005128408060950626,0.0029340308716657316,0.005715168499989199,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X6,0.00012135845226256106,1,38,-0.0009023572909936534,0.0011450741955187755,0.0014624510617945923,0.8175449458052187,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X7,-0.0013224778114649858,19,38,-0.010602196659054087,0.007957241036124114,0.01325674121084157,0.7815509927376405,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X8,0.008512461621163776,15,38,0.001380194768375748,0.015644728473951805,0.01018895264684004,0.02482812804244598,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
X9.2,-0.02146459070863395,6,38,-0.03592277897386399,-0.0070064024434039075,0.02065455466461434,0.006088275381091252,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
Z1m,0.005072519672536641,8,38,0.0016093744211160177,0.008535664923957265,0.004947350359172319,0.006733969612567042,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
Z3c,0.0007649726398072493,3,38,-0.0003470079632667104,0.001876953242881209,0.0015885437186770853,0.18574028146094165,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
Z5,-0.0027673161055363845,13,38,-0.009643087536231606,0.004108455325158838,0.009822530615278888,0.4352264681734993,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
Z6,0.001750968296306084,17,38,-0.008846099391103946,0.012348035983716114,0.01513866812487147,0.7478725104728033,False,usas,N6_indiv,0.9721259605243333,N6,indiv,civic
admire,0.027297153035374885,29,38,0.011010133175892257,0.04358417289485751,0.023267171227832322,0.00223631655541379,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
admit,0.0012693370034090258,3,38,-0.0013802935713854731,0.003918967578203525,0.0037851865354207124,0.35384018187443367,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
adopt,-0.005512712375117581,2,38,-0.010486999266859398,-0.0005384254833757634,0.007106124131059739,0.03632524170323138,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
advise,0.006061428020084963,12,38,-0.0011725632241808438,0.01329541926435077,0.01033427320609401,0.10900093287736909,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
amalgamate,9.704311465226983e-05,8,38,-0.006106647592464242,0.0063007338217687826,0.008862415295880732,0.9757055662136169,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
amuse,0.01131178591893148,19,38,-0.002246661451973808,0.02487023328983677,0.0193692105298647,0.1104825405123042,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
animal_sounds,-0.006486636698274582,8,38,-0.01510919609233003,0.002135922695780868,0.012317941991507785,0.14881050785692398,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
appeal,0.011070762530780737,20,38,-0.0020658140336261045,0.024207339095187578,0.01876653794915263,0.10704322447085451,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
appear,0.005903741734601067,9,38,0.001241595565065679,0.010565887904136456,0.006660208813621983,0.01773084131321337,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
appoint,0.0200585098099182,29,38,0.013684598578530625,0.026432421041305776,0.009105587473410821,3.7191396708067596e-07,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
approve,0.00977316642632613,18,38,-0.0003372952527362933,0.019883628105388552,0.01444351668437489,0.06597947284900024,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
battle,0.018809676997037703,22,38,0.004471364327637967,0.033147989666437436,0.020483303813428194,0.014288657853692335,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
begin,0.019976123824007094,25,38,0.011593851564340845,0.02835839608367334,0.011974674656666068,3.8799335983533976e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
braid,-0.011603682983077068,18,38,-0.03728142800229112,0.014074062036136977,0.036682492884591494,0.38149040481326435,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
bring,0.04684549543437383,33,38,0.03448409209204591,0.059206898776701745,0.017659147631897024,7.689209461025995e-09,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
build,-0.001213286190514044,14,38,-0.010354015230351349,0.007927442849323259,0.013058184342624719,0.7961836413101705,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
calibratable_cos,-0.001882095294107929,3,38,-0.005013899105682194,0.0012497085174663365,0.004474005445106094,0.24636295755474508,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
care,-0.0023130585462450325,6,38,-0.006137615532316712,0.001511498439826647,0.005463652837245257,0.24342051321058983,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
carry,-0.01514126472459263,3,38,-0.02293371637860487,-0.007348813070580391,0.011132073791446056,0.0005102689154531946,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
characterize,0.005655707801244703,18,38,-0.013534816008882369,0.024846231611371773,0.02741503401446724,0.5670070202421017,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
chase,0.006836791511413961,15,38,-0.004063506079918404,0.017737089102746326,0.015571853701903378,0.22670712917839173,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
complain,-0.014690286262621755,11,38,-0.026313092757807938,-0.0030674797674355696,0.016604009278837407,0.017931319853573918,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
confine,-0.011512149657538568,5,38,-0.025467768893355416,0.0024434695782782796,0.01993659890830978,0.11441125306870856,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
conjecture,0.001377348997593853,18,38,-0.010167631438332204,0.01292232943351991,0.016492829194180082,0.8164031889632124,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
consider,0.030488999042587478,28,38,0.017143298766280627,0.04383469931889433,0.019065286109009788,6.987664013698047e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
conspire,0.015727442389644814,22,38,0.009475838880746192,0.021979045898543437,0.00893086215556946,1.7462636557389292e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
consume,-0.0016793311693956228,6,38,-0.00560347157901024,0.0022448092402189953,0.005605914870878026,0.4069795285317174,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
contiguous_location,0.013605207021622101,13,38,0.006803426925055404,0.020406987118188797,0.009716828709380995,0.00036821108790770923,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
continue,-0.007650467077602574,4,38,-0.0145149184327567,-0.0007860157224484467,0.00980635907879161,0.03534248721255189,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
contribute,0.001286882455802251,11,38,-0.00923159128881713,0.011805356200421634,0.015026391063741974,0.8118118168987271,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
convert,-0.00650253827881126,14,38,-0.02142072426662277,0.008415647709000253,0.021311694268302157,0.39842292823074116,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
cooperate,0.004281109431298201,8,38,-0.0003178668125244418,0.008880085675120844,0.006569966062603775,0.07615503901114379,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
correspond,-0.0003753673453030487,1,38,-0.0015919625868819557,0.0008412278962758584,0.0017379932022555814,0.549044794489187,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
crane,0.0015969147353222472,6,38,0.0001731795408718333,0.003020649929772661,0.0020339074206434486,0.03425224425034324,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
create,0.0053712191556648204,10,38,0.0020131336772857672,0.008729304634043873,0.004797264969112932,0.0033591516938422205,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
declare,0.007901655754160438,21,38,-0.00010991546030460729,0.01591322696862548,0.011445101734950065,0.06090288679580664,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
discover,-0.013262721753752602,6,38,-0.02391801210281272,-0.0026074314046924865,0.015221843355800164,0.01961561375926687,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
dress,-0.002587142760272954,1,38,-0.005262531622858358,8.824610231244904e-05,0.0038219840894077187,0.065878818493579,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
dub,0.0013178354631527005,4,38,-0.004674625416724485,0.007310296343029887,0.00856065839982455,0.6689441711432282,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
escape,0.014489949653316686,23,38,8.696847689078357e-05,0.028892930829742588,0.020575687394894147,0.05613963766239448,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
exist,-0.0026636634923530187,7,38,-0.010569445427635889,0.005242118442929852,0.011293974193261246,0.5131038095279099,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
ferret,0.012684323376683076,21,38,0.0027303135208402787,0.022638333232525874,0.014220014079775425,0.017077668239428915,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
fill,0.0018159215280617036,5,38,-0.0015050067186746893,0.005136849774798096,0.0047441832096234175,0.2907733341549455,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
focus,0.0022667579140871383,5,38,0.00026170157080599365,0.0042718142573682834,0.0028643662046873492,0.03293621473502737,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
forbid,0.0007227220767223795,12,38,-0.007909547372130616,0.009354991525575373,0.012331813498361417,0.8705474149842383,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
force,0.017693472153351087,23,38,0.010806599888106935,0.02458034441859524,0.00983838895034879,1.2637769889750723e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
future_having,-0.004709472474679002,15,38,-0.014264802076147992,0.0048458571267899885,0.013650470859241417,0.34031002657792053,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
get,-0.008763582954109304,17,38,-0.030340492684579723,0.012813326776361114,0.030824156757814875,0.43107236571637264,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
give,-0.008481923562046164,5,38,-0.015172233012080032,-0.0017916141120122965,0.009557584928619809,0.017608130913837013,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
illustrate,0.003459416133651225,5,38,-0.00015644094573190933,0.007075273213034359,0.005165510113404477,0.0686742384033583,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
image_impression,-0.0011986835079543915,0,38,-0.002573112018230745,0.00017574500232196157,0.00196346930039479,0.09575669375767847,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
indicate,-0.030201748115409467,6,38,-0.048264296549876906,-0.012139199680942032,0.025803640620667763,0.0022841371182190885,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
inquire,-0.01985400478243984,7,38,-0.03322469241000496,-0.006483317154874718,0.01910098232509303,0.006079215498511957,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
investigate,0.0036706731843360115,6,38,0.0007541879673762845,0.006587158401295739,0.00416640745279961,0.01838438972729307,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
judgement,-0.012660387353324951,5,38,-0.026390383735278154,0.00106960902862825,0.01961428054564743,0.07885036067683568,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
keep,-0.0077600604831566155,4,38,-0.014520669392160786,-0.0009994515741524454,0.009658012727148814,0.030500087105388415,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
lecture,0.01421138415890808,23,38,0.0030115307850852365,0.025411237532730925,0.01599979053403263,0.017517504848091517,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
lodge,0.0001842754478194878,3,38,-0.004792787943598256,0.005161338839237231,0.007110090559168203,0.9425400765667133,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
long,-0.02605493696829097,0,38,-0.032625086081422214,-0.019484787855159728,0.009385927304473202,2.7180106301635013e-09,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
masquerade,0.005892188379882003,12,38,0.0005200947216460567,0.01126428203811795,0.007674419511765638,0.03818084855763021,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
mix,-0.03058063678910665,4,38,-0.04008212785447092,-0.021079145723742376,0.013573558664806105,2.404199697709911e-07,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
obtain,-0.03056469455275982,7,38,-0.06027821245590806,-0.0008511766496115819,0.0424478827187832,0.05108851165254127,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
order,0.016224293290316678,25,38,0.009641395660834884,0.02280719091979847,0.009404139470688275,2.3777155802418997e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
other_cos,0.00047176876014636823,2,38,-0.0012742725758464956,0.002217810096139232,0.0024943447657040907,0.599567350678,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
pay,-0.0015981367032001093,6,38,-0.009311642617614614,0.006115369211214396,0.011019294163449291,0.6870184184011108,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
peer,0.022762521978732554,26,38,0.013980174403930712,0.031544869553534395,0.012546210821145487,1.1012870928657174e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
pocket,-0.009708704542423927,9,38,-0.017871069414474913,-0.001546339670372942,0.01166052124578712,0.025291527070388144,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
poke,0.0007435866551395702,3,38,-0.0024390149131176954,0.0039261882233968355,0.004546573668938951,0.6496760964845049,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
preparing,0.02032274743428846,25,38,0.011911896682602303,0.02873359818597462,0.012015501073837368,3.18080857765642e-05,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
put,-0.0065134471295057485,4,38,-0.013066250923640388,3.9356664628890925e-05,0.0093611482773352,0.05900332387121183,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
reflexive_appearance,0.0014592183376212413,3,38,-0.0002777446434542646,0.003196181318696747,0.0024813756872507226,0.10811109229592422,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
remove,-0.0038443381849175124,5,38,-0.012685467246606713,0.0049967908767716875,0.012630184373841715,0.39955523292802536,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
run,0.0001668585562971139,4,38,-0.0019017181794854976,0.0022354352920797254,0.0029551096225465877,0.8752374291373918,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
say,-0.025008012666853385,11,38,-0.04247978055383415,-0.007536244779872622,0.02495966840997252,0.007963723925239644,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
send,-0.004992300339937065,1,38,-0.008689267860222883,-0.0012953328196512468,0.0052813821718368835,0.011867218274265356,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
simple_dressing,0.00717100534581136,8,38,0.002255526248892645,0.012086484442730075,0.007022112995598164,0.00693591087772684,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
stop,-0.000716347792002128,1,38,-0.0023551590499110257,0.0009224634659067698,0.0023411589398698537,0.39710148772658677,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
tell,-0.01975212781259784,2,38,-0.02631052017292313,-0.013193735452272549,0.009369131943321844,8.496512627251998e-07,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
try,-0.008552405228221252,7,38,-0.01380571564528176,-0.0032990948111607434,0.007504729167229297,0.0028893579552658646,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
urge,-8.814361999957567e-05,3,38,-0.00215577239200347,0.0019794851520043184,0.0029537553885769915,0.9338603846102167,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
wink,-0.02810212205098955,4,38,-0.037797255686492594,-0.018406988415486505,0.013850190907861493,1.697067885969462e-06,True,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
wish,-0.03138043992745745,11,38,-0.048063495585117605,-0.01469738426979729,0.023832936653800225,0.0007246234628168512,False,verbnet,N6_indiv,0.7089046255838481,N6,indiv,civic
Activity_ongoing,-0.007000614589001986,3,38,-0.013030184465676843,-0.0009710447123271286,0.008613671252392652,0.02875073143114383,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Adducing,-0.025404309193893727,4,38,-0.034139046734692584,-0.01666957165309487,0.012478196486855511,1.5979590002775514e-06,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Adopt_selection,-0.0046248468958574795,2,38,-0.00882192595249872,-0.0004277678392162381,0.005995827223773202,0.037341575992839084,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Agree_or_refuse_to_act,0.0024183832182184326,5,38,-0.00018549946891118808,0.005022265905348053,0.0037198324101851725,0.07679894573152592,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Appeal,0.009353171224058137,20,38,-0.0023806807996234365,0.02108702324773971,0.016762645748116534,0.12672263626250704,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Arriving,0.002766417196563843,5,38,-0.00016726690511328956,0.005700101298240976,0.00419097728811019,0.07257125371165109,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Attaching,0.0005174471834162287,3,38,-0.002100150735685413,0.0031350451025178704,0.003739425598716631,0.7006407085145683,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Attempt,0.00976551549449498,15,38,0.0013183997585172278,0.01821263123047273,0.012067308194253931,0.029397958491855003,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Attempt_suasion,0.0011570459476913481,4,38,-0.0010264764048221497,0.0033405683002048457,0.0031193176464478544,0.3057299409412895,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Attention,0.0018218345286014459,3,38,-0.0002371358970847026,0.003880804954287594,0.002941386322408783,0.09119714676628432,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Awareness,0.006485545204660144,18,38,-0.012232852771268718,0.02520394318058901,0.026740568537041234,0.5013006318942137,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Becoming_aware,-0.007209978656627508,14,38,-0.01682404085894213,0.002404083545687113,0.013734374574735171,0.15004596428667186,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Being_employed,0.0005384237249552138,1,38,-0.0015286232585950317,0.0026054707085054595,0.0029529242622146367,0.6127057664807772,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Body_movement,-0.0026597428534507954,3,38,-0.005796364529384736,0.00047687882248314455,0.004480888108477057,0.10496156630939706,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Bringing,6.0406045293698124e-05,6,38,-0.004422611705663731,0.004543423796251128,0.006404311072796328,0.9790723643310303,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Causation,-0.0017767764961276941,13,38,-0.009784190945203615,0.006230637952948227,0.011439163498679886,0.6661560500295757,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cause_change,-0.002484200992013336,0,38,-0.00469682982354182,-0.0002715721604848514,0.0031608983307549778,0.034086805136818124,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cause_change_of_position_on_a_scale,0.001419525672609569,6,38,0.00017404821670870718,0.0026650031285104306,0.0017792535084298023,0.031617664276705634,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cause_motion,-0.000489553721873583,1,38,-0.0017315856094686135,0.0007524781657214474,0.0017743312679929007,0.44469892620987206,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cause_to_amalgamate,0.0030485416134730593,8,38,-0.0005474886309065168,0.0066445718578526354,0.005137186063399394,0.10504553750869199,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Certainty,-0.0019597477118773925,1,38,-0.004201466965692187,0.0002819715419374014,0.003202456076878277,0.09499542622703444,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Change_resistance,0.001976707410094696,3,38,-0.00021566966341582915,0.004169084483605221,0.0031319672478721783,0.08544428001935046,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cogitation,0.030627405964770146,30,38,0.022427633553511094,0.0388271783760292,0.011713960587512933,1.0635461259712276e-08,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Coming_to_believe,-0.007225043834235821,3,38,-0.012546027772003795,-0.0019040598964678449,0.007601405625382822,0.011444392741970592,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Commerce_pay,-0.0020083330093211282,6,38,-0.008256636753850292,0.004239970735208036,0.008926148206470233,0.5325764294615929,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Communication_response,0.004407334211311225,12,38,0.0010430815687744112,0.00777158685384804,0.0048060752036240195,0.014412091424761683,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Compatibility,-0.0002999589902894676,1,38,-0.0014187528040867398,0.0008188348235078048,0.001598276876853246,0.6023750137194345,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Complaining,-0.007140630880988539,1,38,-0.011182612165001528,-0.00309864959697555,0.005774258977161414,0.0013673914565373328,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Compliance,0.0015875490565023386,3,38,-0.0005759526144754326,0.0037510507274801097,0.0030907166728253873,0.15877624099766444,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Confronting_problem,0.0013362587766235403,5,38,-0.0013659686408983393,0.00403848619414542,0.0038603248821741133,0.33872620078970245,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Contacting,0.0059461575618911106,15,38,-0.005922500737347729,0.01781481586112995,0.01695522614176977,0.3325004631457505,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cooking_creation,0.017474629345361706,25,38,0.009998491754970088,0.024950766935753325,0.010680196557702313,5.1012264689320475e-05,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Cotheme,0.005640347601756058,14,38,-0.004105391459133716,0.01538608666264583,0.013922484372699676,0.2639436035944031,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Deciding,0.00018493853777778245,1,38,-0.0011197006631878201,0.0014895777387433852,0.0018637702870937182,0.7826826923085399,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Desirable_event,-0.0006181470038223901,2,38,-0.0037354118471773045,0.002499117839532524,0.00445323549050702,0.6997524599415587,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Desiring,-0.031563989995446996,3,38,-0.03987041590289929,-0.023257564087994703,0.011866322724931846,7.233313937410279e-09,True,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Detaining,0.00014581628271282944,2,38,-0.0008506489965667693,0.0011422815619924283,0.001423521827542284,0.7758550176095885,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Discussion,0.0027239890026045472,7,38,0.00020067690845972227,0.005247301096749372,0.0036047315630640354,0.04114701750289068,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Dressing,0.006228806215659094,8,38,0.0019608875502123988,0.010496724881105788,0.00609702666492385,0.0069154302779664755,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Emotion_active,0.00042694844205513454,4,38,-0.001448616950006481,0.00230251383411675,0.002679379131516594,0.6580755006789452,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Emphasizing,0.0019566850102980364,5,38,0.00024458198253059574,0.003668788038065477,0.002445861468239201,0.03118373022817876,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
Encoding,-0.005090926983761395,6,38,-0.010881039077424298,0.0006991851099015086,0.00827158870523272,0.09317935749688369,False,framenet,N6_indiv,0.8163326804279042,N6,indiv,civic
