lineage,group,depth,ratio_base,ratio_aligned,d
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,0.375,0.898315,0.892470,-0.005844
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,0.5,0.886330,0.925772,0.039442
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,0.625,0.936977,0.958207,0.021231
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,0.75,1.052708,1.076445,0.023736
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,0.875,1.113799,0.993089,-0.120710
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_gender_she,1.0,0.764509,0.839754,0.075245
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.125,0.937191,0.940222,0.003032
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.25,0.867775,0.869464,0.001689
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.375,1.172639,1.156104,-0.016535
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.5,1.459437,1.344420,-0.115017
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.625,0.837343,0.823560,-0.013782
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.75,0.775076,0.791832,0.016756
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,0.875,1.450366,1.237034,-0.213333
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_guilt,1.0,0.918624,1.002629,0.084004
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.125,0.909671,0.902178,-0.007493
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.25,0.785398,0.799010,0.013612
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.375,0.676226,0.794873,0.118647
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.5,0.651934,0.893830,0.241895
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.625,0.672718,0.892332,0.219614
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.75,0.664309,1.261965,0.597657
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,0.875,1.184173,0.406822,-0.777351
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy,1.0,0.581014,0.695878,0.114864
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.125,0.987816,0.990362,0.002546
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.25,0.885631,0.886518,0.000887
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.375,0.985974,0.867696,-0.118277
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.5,1.189247,1.100658,-0.088589
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.625,1.061784,1.083656,0.021872
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.75,1.506506,1.765056,0.258550
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,0.875,1.064300,1.422557,0.358258
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_holy_b,1.0,0.990165,1.392469,0.402305
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.125,0.980999,0.987096,0.006097
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.25,0.882902,0.879984,-0.002918
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.375,0.923845,0.910708,-0.013136
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.5,0.925180,0.934070,0.008891
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.625,0.929824,0.921975,-0.007848
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.75,1.024287,1.000466,-0.023821
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,0.875,0.973940,0.917137,-0.056802
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love,1.0,0.702815,0.842801,0.139986
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.125,0.905161,0.916313,0.011152
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.25,0.902055,0.931035,0.028980
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.375,0.948521,0.935600,-0.012921
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.5,0.928476,0.964494,0.036019
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.625,1.080945,1.003931,-0.077014
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.75,1.152580,1.025852,-0.126727
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,0.875,1.147323,0.943510,-0.203813
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_love_he,1.0,0.911848,0.909913,-0.001935
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.125,1.211663,1.151947,-0.059716
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.25,0.975140,0.913670,-0.061470
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.375,0.720185,0.668686,-0.051500
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.5,0.551702,0.518380,-0.033322
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.625,0.748564,0.772436,0.023872
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.75,0.796676,0.771981,-0.024695
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,0.875,0.772414,0.866490,0.094077
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_loyal,1.0,0.585284,0.755982,0.170698
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.125,1.075418,1.090851,0.015433
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.25,1.030512,1.047575,0.017063
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.375,0.953115,0.956716,0.003602
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.5,1.035327,1.007802,-0.027525
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.625,0.886684,0.918788,0.032103
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.75,0.882737,0.944885,0.062149
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,0.875,0.979304,1.084784,0.105480
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_parent,1.0,0.852930,0.864252,0.011322
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.125,0.804308,0.816004,0.011697
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.25,0.877804,0.864021,-0.013783
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.375,0.724647,0.749199,0.024552
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.5,0.707799,0.673907,-0.033893
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.625,0.866909,0.869581,0.002672
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.75,0.978858,0.966668,-0.012189
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,0.875,1.041114,1.027833,-0.013280
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_reason,1.0,1.093141,1.020541,-0.072600
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.125,0.932657,0.930655,-0.002002
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.25,0.889729,0.854691,-0.035039
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.375,0.898195,0.844795,-0.053400
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.5,0.888185,0.858235,-0.029950
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.625,0.773145,0.736030,-0.037115
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.75,0.625116,0.791028,0.165911
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,0.875,1.086820,0.918874,-0.167946
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_sensation,1.0,0.590898,0.793130,0.202233
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.125,0.990734,0.981948,-0.008786
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.25,0.948863,0.982626,0.033764
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.375,0.847583,0.813022,-0.034561
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.5,0.702418,0.682869,-0.019549
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.625,0.603980,0.681792,0.077812
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.75,1.450702,0.898704,-0.551997
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,0.875,0.941546,0.614024,-0.327521
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_species,1.0,0.571764,0.526618,-0.045146
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.125,1.054788,1.052349,-0.002439
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.25,0.816865,0.844050,0.027185
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.375,0.801997,0.785918,-0.016079
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.5,0.734707,0.710601,-0.024106
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.625,0.591603,0.610271,0.018667
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.75,0.513537,0.529767,0.016230
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,0.875,1.567336,1.352463,-0.214873
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,f11_trust,1.0,1.358446,0.954509,-0.403937
allenai/OLMo-2-0425-1B,f11_beauty,0.125,1.181156,0.465747,-0.715408
allenai/OLMo-2-0425-1B,f11_beauty,0.25,0.711865,0.606266,-0.105600
allenai/OLMo-2-0425-1B,f11_beauty,0.375,0.546861,0.759536,0.212674
allenai/OLMo-2-0425-1B,f11_beauty,0.5,0.570976,0.706907,0.135931
allenai/OLMo-2-0425-1B,f11_beauty,0.625,0.959781,0.809131,-0.150650
allenai/OLMo-2-0425-1B,f11_beauty,0.75,0.868573,0.848481,-0.020092
allenai/OLMo-2-0425-1B,f11_beauty,0.875,1.186317,0.788700,-0.397617
allenai/OLMo-2-0425-1B,f11_beauty,1.0,0.770782,0.630563,-0.140219
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.125,0.977130,0.712598,-0.264532
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.25,0.975354,0.577348,-0.398006
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.375,0.531645,0.740093,0.208449
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.5,0.637667,0.849458,0.211792
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.625,0.764744,0.937737,0.172994
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.75,1.150692,0.901879,-0.248814
allenai/OLMo-2-0425-1B,f11_beauty_ugly,0.875,1.384950,0.942104,-0.442846
allenai/OLMo-2-0425-1B,f11_beauty_ugly,1.0,0.993205,0.911737,-0.081467
allenai/OLMo-2-0425-1B,f11_captive,0.125,1.011872,0.934533,-0.077338
allenai/OLMo-2-0425-1B,f11_captive,0.25,0.697487,0.965518,0.268030
allenai/OLMo-2-0425-1B,f11_captive,0.375,0.506116,0.649296,0.143180
allenai/OLMo-2-0425-1B,f11_captive,0.5,0.561291,0.730757,0.169467
allenai/OLMo-2-0425-1B,f11_captive,0.625,0.864148,0.852808,-0.011340
allenai/OLMo-2-0425-1B,f11_captive,0.75,0.914934,0.913478,-0.001456
allenai/OLMo-2-0425-1B,f11_captive,0.875,0.947607,1.025308,0.077700
allenai/OLMo-2-0425-1B,f11_captive,1.0,0.844293,0.834830,-0.009463
allenai/OLMo-2-0425-1B,f11_captive_b,0.125,1.001858,1.170350,0.168493
allenai/OLMo-2-0425-1B,f11_captive_b,0.25,0.840576,1.201863,0.361287
allenai/OLMo-2-0425-1B,f11_captive_b,0.375,0.755595,0.943569,0.187974
allenai/OLMo-2-0425-1B,f11_captive_b,0.5,0.674286,0.927317,0.253031
allenai/OLMo-2-0425-1B,f11_captive_b,0.625,0.837981,0.927381,0.089399
allenai/OLMo-2-0425-1B,f11_captive_b,0.75,0.906917,0.882521,-0.024396
allenai/OLMo-2-0425-1B,f11_captive_b,0.875,1.489262,1.181688,-0.307574
allenai/OLMo-2-0425-1B,f11_captive_b,1.0,1.267679,0.827170,-0.440509
allenai/OLMo-2-0425-1B,f11_class,0.125,0.939395,0.986187,0.046792
allenai/OLMo-2-0425-1B,f11_class,0.25,0.946076,0.732629,-0.213447
allenai/OLMo-2-0425-1B,f11_class,0.375,1.305026,0.759277,-0.545748
allenai/OLMo-2-0425-1B,f11_class,0.5,0.876557,0.781491,-0.095066
allenai/OLMo-2-0425-1B,f11_class,0.625,0.841173,0.841867,0.000694
allenai/OLMo-2-0425-1B,f11_class,0.75,0.864135,0.785176,-0.078959
allenai/OLMo-2-0425-1B,f11_class,0.875,0.923281,0.825425,-0.097856
allenai/OLMo-2-0425-1B,f11_class,1.0,0.786089,0.664002,-0.122087
allenai/OLMo-2-0425-1B,f11_create,0.125,1.078628,0.998470,-0.080158
allenai/OLMo-2-0425-1B,f11_create,0.25,1.038142,1.045341,0.007199
allenai/OLMo-2-0425-1B,f11_create,0.375,0.919018,1.029674,0.110655
allenai/OLMo-2-0425-1B,f11_create,0.5,1.004645,0.920472,-0.084173
allenai/OLMo-2-0425-1B,f11_create,0.625,1.036226,0.908555,-0.127671
allenai/OLMo-2-0425-1B,f11_create,0.75,0.980926,0.890978,-0.089948
allenai/OLMo-2-0425-1B,f11_create,0.875,1.004826,1.221849,0.217023
allenai/OLMo-2-0425-1B,f11_create,1.0,0.625555,0.795793,0.170239
allenai/OLMo-2-0425-1B,f11_desire,0.125,0.892740,0.793256,-0.099484
allenai/OLMo-2-0425-1B,f11_desire,0.25,0.856576,0.755647,-0.100929
allenai/OLMo-2-0425-1B,f11_desire,0.375,0.792540,0.722143,-0.070397
allenai/OLMo-2-0425-1B,f11_desire,0.5,0.695173,0.709383,0.014209
allenai/OLMo-2-0425-1B,f11_desire,0.625,1.374661,0.841221,-0.533440
allenai/OLMo-2-0425-1B,f11_desire,0.75,0.720320,0.721662,0.001342
allenai/OLMo-2-0425-1B,f11_desire,0.875,0.824426,1.268425,0.443999
allenai/OLMo-2-0425-1B,f11_desire,1.0,0.407800,0.883625,0.475825
allenai/OLMo-2-0425-1B,f11_faithful,0.125,1.426420,0.877998,-0.548421
allenai/OLMo-2-0425-1B,f11_faithful,0.25,1.017521,0.702384,-0.315137
allenai/OLMo-2-0425-1B,f11_faithful,0.375,0.953935,0.530166,-0.423769
allenai/OLMo-2-0425-1B,f11_faithful,0.5,0.915497,0.820582,-0.094916
allenai/OLMo-2-0425-1B,f11_faithful,0.625,0.504885,0.907491,0.402606
allenai/OLMo-2-0425-1B,f11_faithful,0.75,0.882055,1.185056,0.303002
allenai/OLMo-2-0425-1B,f11_faithful,0.875,0.868818,1.179164,0.310346
allenai/OLMo-2-0425-1B,f11_faithful,1.0,0.967001,1.071605,0.104604
allenai/OLMo-2-0425-1B,f11_gender,0.125,0.994642,0.925874,-0.068768
allenai/OLMo-2-0425-1B,f11_gender,0.25,0.949593,0.873615,-0.075978
allenai/OLMo-2-0425-1B,f11_gender,0.375,0.591481,0.893963,0.302482
allenai/OLMo-2-0425-1B,f11_gender,0.5,0.815055,1.009280,0.194225
allenai/OLMo-2-0425-1B,f11_gender,0.625,0.749391,1.019456,0.270065
allenai/OLMo-2-0425-1B,f11_gender,0.75,0.854650,0.945930,0.091280
allenai/OLMo-2-0425-1B,f11_gender,0.875,0.813709,1.207543,0.393835
allenai/OLMo-2-0425-1B,f11_gender,1.0,0.746806,1.044806,0.298000
allenai/OLMo-2-0425-1B,f11_gender_he,0.125,1.001412,0.867724,-0.133688
allenai/OLMo-2-0425-1B,f11_gender_he,0.25,0.754565,0.777919,0.023354
allenai/OLMo-2-0425-1B,f11_gender_he,0.375,0.793127,0.790346,-0.002781
allenai/OLMo-2-0425-1B,f11_gender_he,0.5,0.731712,0.699996,-0.031716
allenai/OLMo-2-0425-1B,f11_gender_he,0.625,0.863095,0.912927,0.049832
allenai/OLMo-2-0425-1B,f11_gender_he,0.75,0.790189,0.820007,0.029818
allenai/OLMo-2-0425-1B,f11_gender_he,0.875,2.133480,1.115957,-1.017524
allenai/OLMo-2-0425-1B,f11_gender_he,1.0,0.622439,0.732230,0.109791
allenai/OLMo-2-0425-1B,f11_gender_she,0.125,0.944677,0.886022,-0.058655
allenai/OLMo-2-0425-1B,f11_gender_she,0.25,0.980382,0.895165,-0.085217
allenai/OLMo-2-0425-1B,f11_gender_she,0.375,0.932670,1.043290,0.110620
allenai/OLMo-2-0425-1B,f11_gender_she,0.5,0.821375,0.813851,-0.007524
allenai/OLMo-2-0425-1B,f11_gender_she,0.625,0.838777,0.890812,0.052035
allenai/OLMo-2-0425-1B,f11_gender_she,0.75,0.838221,0.981904,0.143683
allenai/OLMo-2-0425-1B,f11_gender_she,0.875,1.097526,1.002976,-0.094550
allenai/OLMo-2-0425-1B,f11_gender_she,1.0,1.004152,1.089915,0.085763
allenai/OLMo-2-0425-1B,f11_guilt,0.125,1.075764,1.016839,-0.058925
allenai/OLMo-2-0425-1B,f11_guilt,0.25,0.832466,0.859702,0.027236
allenai/OLMo-2-0425-1B,f11_guilt,0.375,0.792797,0.782171,-0.010626
allenai/OLMo-2-0425-1B,f11_guilt,0.5,0.533748,0.715120,0.181372
allenai/OLMo-2-0425-1B,f11_guilt,0.625,0.830541,0.741355,-0.089186
allenai/OLMo-2-0425-1B,f11_guilt,0.75,0.833870,0.762061,-0.071809
allenai/OLMo-2-0425-1B,f11_guilt,0.875,0.955969,0.783561,-0.172408
allenai/OLMo-2-0425-1B,f11_guilt,1.0,1.047974,0.682671,-0.365303
allenai/OLMo-2-0425-1B,f11_holy,0.125,0.844618,1.077127,0.232510
allenai/OLMo-2-0425-1B,f11_holy,0.25,0.930776,0.963305,0.032530
allenai/OLMo-2-0425-1B,f11_holy,0.375,0.890058,0.862186,-0.027872
allenai/OLMo-2-0425-1B,f11_holy,0.5,1.417617,0.869107,-0.548510
allenai/OLMo-2-0425-1B,f11_holy,0.625,1.296733,0.862560,-0.434173
allenai/OLMo-2-0425-1B,f11_holy,0.75,0.882113,0.859868,-0.022245
allenai/OLMo-2-0425-1B,f11_holy,0.875,1.160517,1.290279,0.129762
allenai/OLMo-2-0425-1B,f11_holy,1.0,0.800842,1.031577,0.230736
allenai/OLMo-2-0425-1B,f11_holy_b,0.125,0.879376,1.046206,0.166830
allenai/OLMo-2-0425-1B,f11_holy_b,0.25,1.035601,0.981471,-0.054130
allenai/OLMo-2-0425-1B,f11_holy_b,0.375,1.099437,0.887579,-0.211858
allenai/OLMo-2-0425-1B,f11_holy_b,0.5,1.020532,0.879916,-0.140616
allenai/OLMo-2-0425-1B,f11_holy_b,0.625,1.109926,0.843992,-0.265934
allenai/OLMo-2-0425-1B,f11_holy_b,0.75,0.874733,0.912088,0.037355
allenai/OLMo-2-0425-1B,f11_holy_b,0.875,1.329622,1.804727,0.475106
allenai/OLMo-2-0425-1B,f11_holy_b,1.0,0.758880,1.215582,0.456702
allenai/OLMo-2-0425-1B,f11_love,0.125,1.218045,0.959049,-0.258995
allenai/OLMo-2-0425-1B,f11_love,0.25,0.933560,0.877569,-0.055991
allenai/OLMo-2-0425-1B,f11_love,0.375,1.270605,1.006053,-0.264551
allenai/OLMo-2-0425-1B,f11_love,0.5,0.732136,1.095749,0.363613
allenai/OLMo-2-0425-1B,f11_love,0.625,1.047216,0.934078,-0.113138
allenai/OLMo-2-0425-1B,f11_love,0.75,0.876426,0.856752,-0.019675
allenai/OLMo-2-0425-1B,f11_love,0.875,0.738652,0.884846,0.146193
allenai/OLMo-2-0425-1B,f11_love,1.0,0.481537,0.906930,0.425393
allenai/OLMo-2-0425-1B,f11_love_he,0.125,1.264348,0.886840,-0.377508
allenai/OLMo-2-0425-1B,f11_love_he,0.25,0.913070,0.829449,-0.083621
allenai/OLMo-2-0425-1B,f11_love_he,0.375,1.193593,0.909077,-0.284516
allenai/OLMo-2-0425-1B,f11_love_he,0.5,0.725711,1.041328,0.315617
allenai/OLMo-2-0425-1B,f11_love_he,0.625,0.906441,0.876405,-0.030036
allenai/OLMo-2-0425-1B,f11_love_he,0.75,0.859752,0.739320,-0.120432
allenai/OLMo-2-0425-1B,f11_love_he,0.875,0.733659,0.611570,-0.122089
allenai/OLMo-2-0425-1B,f11_love_he,1.0,0.463829,0.869413,0.405584
allenai/OLMo-2-0425-1B,f11_loyal,0.125,1.326255,0.951507,-0.374748
allenai/OLMo-2-0425-1B,f11_loyal,0.25,0.776545,0.641870,-0.134674
allenai/OLMo-2-0425-1B,f11_loyal,0.375,0.491877,0.618122,0.126244
allenai/OLMo-2-0425-1B,f11_loyal,0.5,0.503137,0.665536,0.162398
allenai/OLMo-2-0425-1B,f11_loyal,0.625,0.644663,0.804801,0.160139
allenai/OLMo-2-0425-1B,f11_loyal,0.75,0.970367,0.807394,-0.162972
allenai/OLMo-2-0425-1B,f11_loyal,0.875,0.988382,2.745941,1.757559
allenai/OLMo-2-0425-1B,f11_loyal,1.0,0.749780,1.052796,0.303016
allenai/OLMo-2-0425-1B,f11_parent,0.125,0.979741,0.991556,0.011815
allenai/OLMo-2-0425-1B,f11_parent,0.25,0.907330,0.827976,-0.079354
allenai/OLMo-2-0425-1B,f11_parent,0.375,0.959129,0.952934,-0.006196
allenai/OLMo-2-0425-1B,f11_parent,0.5,0.993810,0.850439,-0.143371
allenai/OLMo-2-0425-1B,f11_parent,0.625,0.772856,0.890772,0.117917
allenai/OLMo-2-0425-1B,f11_parent,0.75,0.878480,0.937920,0.059440
allenai/OLMo-2-0425-1B,f11_parent,0.875,1.102125,1.581019,0.478895
allenai/OLMo-2-0425-1B,f11_parent,1.0,0.967281,0.904014,-0.063267
allenai/OLMo-2-0425-1B,f11_reason,0.125,0.952017,0.874288,-0.077730
allenai/OLMo-2-0425-1B,f11_reason,0.25,0.862465,0.635067,-0.227397
allenai/OLMo-2-0425-1B,f11_reason,0.375,1.176902,0.633618,-0.543284
allenai/OLMo-2-0425-1B,f11_reason,0.5,0.968471,0.738226,-0.230245
allenai/OLMo-2-0425-1B,f11_reason,0.625,0.917831,0.904671,-0.013161
allenai/OLMo-2-0425-1B,f11_reason,0.75,1.038443,1.167321,0.128879
allenai/OLMo-2-0425-1B,f11_reason,0.875,1.147719,1.331808,0.184088
allenai/OLMo-2-0425-1B,f11_reason,1.0,1.141478,1.194588,0.053110
allenai/OLMo-2-0425-1B,f11_sensation,0.125,0.953859,0.995521,0.041662
allenai/OLMo-2-0425-1B,f11_sensation,0.25,0.933552,0.943019,0.009467
allenai/OLMo-2-0425-1B,f11_sensation,0.375,0.871247,0.688691,-0.182555
allenai/OLMo-2-0425-1B,f11_sensation,0.5,0.735016,0.713447,-0.021569
allenai/OLMo-2-0425-1B,f11_sensation,0.625,0.695934,0.769064,0.073130
allenai/OLMo-2-0425-1B,f11_sensation,0.75,0.731177,0.778988,0.047811
allenai/OLMo-2-0425-1B,f11_sensation,0.875,0.711939,0.885978,0.174040
allenai/OLMo-2-0425-1B,f11_sensation,1.0,0.642677,1.004954,0.362277
allenai/OLMo-2-0425-1B,f11_species,0.125,1.022211,1.176871,0.154660
allenai/OLMo-2-0425-1B,f11_species,0.25,1.111454,0.705586,-0.405868
allenai/OLMo-2-0425-1B,f11_species,0.375,1.114722,0.746785,-0.367937
allenai/OLMo-2-0425-1B,f11_species,0.5,0.649204,0.770804,0.121600
allenai/OLMo-2-0425-1B,f11_species,0.625,0.380746,0.734300,0.353554
allenai/OLMo-2-0425-1B,f11_species,0.75,0.691059,0.970700,0.279641
allenai/OLMo-2-0425-1B,f11_species,0.875,0.947697,1.033014,0.085317
allenai/OLMo-2-0425-1B,f11_species,1.0,0.247290,0.923160,0.675870
allenai/OLMo-2-0425-1B,f11_trust,0.125,1.082129,1.023772,-0.058357
allenai/OLMo-2-0425-1B,f11_trust,0.25,0.871156,0.854878,-0.016278
allenai/OLMo-2-0425-1B,f11_trust,0.375,0.959650,0.851369,-0.108281
allenai/OLMo-2-0425-1B,f11_trust,0.5,0.702356,0.709296,0.006940
allenai/OLMo-2-0425-1B,f11_trust,0.625,0.628750,0.751386,0.122635
allenai/OLMo-2-0425-1B,f11_trust,0.75,0.998064,1.272843,0.274779
allenai/OLMo-2-0425-1B,f11_trust,0.875,1.159928,1.262577,0.102649
allenai/OLMo-2-0425-1B,f11_trust,1.0,0.381754,0.639674,0.257921
allenai/OLMoE-1B-7B-0125,f11_beauty,0.125,0.782496,0.849328,0.066832
allenai/OLMoE-1B-7B-0125,f11_beauty,0.25,0.634553,0.764906,0.130352
allenai/OLMoE-1B-7B-0125,f11_beauty,0.375,0.761566,0.855402,0.093836
allenai/OLMoE-1B-7B-0125,f11_beauty,0.5,0.928277,0.905950,-0.022327
allenai/OLMoE-1B-7B-0125,f11_beauty,0.625,0.922050,0.856683,-0.065367
allenai/OLMoE-1B-7B-0125,f11_beauty,0.75,2.894163,1.299336,-1.594828
allenai/OLMoE-1B-7B-0125,f11_beauty,0.875,24.758959,4.770309,-19.988651
allenai/OLMoE-1B-7B-0125,f11_beauty,1.0,0.573869,0.589527,0.015658
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.125,0.976256,0.818519,-0.157737
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.25,0.759698,0.792720,0.033023
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.375,0.752031,0.825216,0.073186
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.5,0.796553,0.775650,-0.020903
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.625,0.887572,0.833152,-0.054420
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.75,1.067428,0.888435,-0.178992
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,0.875,1.064161,0.681497,-0.382663
allenai/OLMoE-1B-7B-0125,f11_beauty_ugly,1.0,1.184058,1.012308,-0.171750
allenai/OLMoE-1B-7B-0125,f11_captive,0.125,0.786181,0.813609,0.027427
